年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
105,12,741,善化,4低壓綜合裝置非營業用,*,0,0,0
105,12,741,善化,5低壓綜合需量非營業用,34,"1,412","182,023",2117403
105,12,741,善化,6低壓綜合非營業用電小計,**,"1,412","182,023",2117403
105,12,741,善化,7低壓綜合裝置營業用,*,0,0,0
105,12,741,善化,8低壓綜合需量營業用,97,"4,872","1,050,573",13898049
105,12,741,善化,9低壓綜合營業用電小計,**,"4,872","1,050,573",13898049
105,12,741,善化,10低壓綜合用電小計,**,"6,284","1,232,596",16015452
105,12,741,善化,11低壓裝置電力,103,922,"54,981",762340
105,12,741,善化,12低壓需量電力,137,"4,366","712,058",9379322
105,12,741,善化,13低壓電力小計,**,"5,288","767,039",10141662
105,12,741,善化,14高壓電力,80,"104,541","48,780,993",623640587
105,12,741,善化,15特高壓電力,12,"564,600","375,936,608",4611033645
105,12,741,善化,16高＆特高壓電力小計,**,"669,141","424,717,601",5234674232
105,12,741,善化,17電力小計,**,"674,429","425,484,640",5244815894
105,12,741,善化,18綜合＆電力小計,**,"680,713","426,717,236",5260831346
105,12,741,善化,19電燈＆綜合＆電力小計,**,"683,479","436,723,702",5384641593
105,12,741,善化,20臨時電燈,61,0,"86,982",509715
105,12,741,善化,21臨時電力,7,342,"44,918",625412
105,12,741,善化,22臨時用電小計,**,342,"131,900",1135127
105,12,741,善化,23總計（含臨時用電）,**,"683,479","436,855,602",5385776720
105,12,741,善化,24表燈合計,**,"2,766","10,093,448",124319962
105,12,741,善化,25綜合＆電力合計,**,"680,713","426,762,154",5261456758
105,12,742,大內,1表燈非營業用,"6,752",7,"1,015,775",14454520
105,12,742,大內,2表燈營業用,206,116,"177,920",2362768
105,12,742,大內,3表燈小計,**,123,"1,193,695",16817288
105,12,742,大內,4低壓綜合裝置非營業用,*,0,0,0
105,12,742,大內,5低壓綜合需量非營業用,*,198,"34,295",424032
105,12,742,大內,6低壓綜合非營業用電小計,**,198,"34,295",424032
105,12,742,大內,7低壓綜合裝置營業用,*,0,0,0
105,12,742,大內,8低壓綜合需量營業用,*,91,"22,621",322677
105,12,742,大內,9低壓綜合營業用電小計,**,91,"22,621",322677
105,12,742,大內,10低壓綜合用電小計,**,289,"56,916",746709
105,12,742,大內,11低壓裝置電力,21,176,"13,378",183197
105,12,742,大內,12低壓需量電力,14,332,"64,196",855906
105,12,742,大內,13低壓電力小計,**,508,"77,574",1039103
105,12,742,大內,14高壓電力,7,"2,558","617,112",8346733
105,12,742,大內,15特高壓電力,*,0,0,0
105,12,742,大內,16高＆特高壓電力小計,**,"2,558","617,112",8346733
105,12,742,大內,17電力小計,**,"3,066","694,686",9385836
105,12,742,大內,18綜合＆電力小計,**,"3,355","751,602",10132545
105,12,742,大內,19電燈＆綜合＆電力小計,**,"3,478","1,945,297",26949833
105,12,742,大內,20臨時電燈,*,0,262,2714
105,12,742,大內,21臨時電力,*,0,0,0
105,12,742,大內,22臨時用電小計,**,0,262,2714
105,12,742,大內,23總計（含臨時用電）,**,"3,478","1,945,559",26952547
105,12,742,大內,24表燈合計,**,123,"1,193,957",16820002
105,12,742,大內,25綜合＆電力合計,**,"3,355","751,602",10132545
105,12,743,山上,1表燈非營業用,"4,451",12,"1,529,496",11002443
105,12,743,山上,2表燈營業用,166,92,"417,246",2916302
105,12,743,山上,3表燈小計,**,104,"1,946,742",13918745
105,12,743,山上,4低壓綜合裝置非營業用,*,0,0,0
105,12,743,山上,5低壓綜合需量非營業用,*,54,"6,103",77898
105,12,743,山上,6低壓綜合非營業用電小計,**,54,"6,103",77898
105,12,743,山上,7低壓綜合裝置營業用,*,0,0,0
105,12,743,山上,8低壓綜合需量營業用,11,419,"65,084",934671
105,12,743,山上,9低壓綜合營業用電小計,**,419,"65,084",934671
105,12,743,山上,10低壓綜合用電小計,**,473,"71,187",1012569
105,12,743,山上,11低壓裝置電力,16,55,"1,430",15280
105,12,743,山上,12低壓需量電力,30,"1,845","400,567",4737959
105,12,743,山上,13低壓電力小計,**,"1,900","401,997",4753239
105,12,743,山上,14高壓電力,51,"38,993","9,402,137",111457428
105,12,743,山上,15特高壓電力,*,"29,600","13,943,376",151968384
105,12,743,山上,16高＆特高壓電力小計,**,"68,593","23,345,513",263425812
105,12,743,山上,17電力小計,**,"70,493","23,747,510",268179051
105,12,743,山上,18綜合＆電力小計,**,"70,966","23,818,697",269191620
105,12,743,山上,19電燈＆綜合＆電力小計,**,"71,070","25,765,439",283110365
105,12,743,山上,20臨時電燈,7,0,5228,23289
105,12,743,山上,21臨時電力,*,0,0,0
105,12,743,山上,22臨時用電小計,**,0,"5,228",23289
105,12,743,山上,23總計（含臨時用電）,**,"71,070","25,770,667",283133654
105,12,743,山上,24表燈合計,**,104,"1,951,970",13942034
105,12,743,山上,25綜合＆電力合計,**,"70,966","23,818,697",269191620
105,12,744,新市,1表燈非營業用,"25,855",620,"5,770,045",81638078
105,12,744,新市,2表燈營業用,"1,925","1,931","2,177,508",30931006
105,12,744,新市,3表燈小計,**,"2,551","7,947,553",112569084
105,12,744,新市,4低壓綜合裝置非營業用,*,0,0,0
105,12,744,新市,5低壓綜合需量非營業用,83,"3,821","675,784",7845767
105,12,744,新市,6低壓綜合非營業用電小計,**,"3,821","675,784",7845767
105,12,744,新市,7低壓綜合裝置營業用,*,0,0,0
105,12,744,新市,8低壓綜合需量營業用,131,"6,941","1,532,324",17858674
105,12,744,新市,9低壓綜合營業用電小計,**,"6,941","1,532,324",17858674
105,12,744,新市,10低壓綜合用電小計,**,"10,762","2,208,108",25704441
105,12,744,新市,11低壓裝置電力,60,413,"42,635",554033
105,12,744,新市,12低壓需量電力,225,"13,274","3,222,039",36037564
105,12,744,新市,13低壓電力小計,**,"13,687","3,264,674",36591597
105,12,744,新市,14高壓電力,139,"171,025","80,690,961",987834601
105,12,744,新市,15特高壓電力,18,"640,899","442,946,288",5231004903
105,12,744,新市,16高＆特高壓電力小計,**,"811,924","523,637,249",6218839504
105,12,744,新市,17電力小計,**,"825,611","526,901,923",6255431101
105,12,744,新市,18綜合＆電力小計,**,"836,373","529,110,031",6281135542
105,12,744,新市,19電燈＆綜合＆電力小計,**,"838,924","537,057,584",6393704626
105,12,744,新市,20臨時電燈,58,0,"81,127",571023
105,12,744,新市,21臨時電力,9,2459,"598,360",1571040
105,12,744,新市,22臨時用電小計,**,2459,"679,487",2142063
105,12,744,新市,23總計（含臨時用電）,**,"838,924","537,737,071",6395846689
105,12,744,新市,24表燈合計,**,"2,551","8,028,680",113140107
105,12,744,新市,25綜合＆電力合計,**,"836,373","529,708,391",6282706582
105,12,745,安定,1表燈非營業用,"18,767",174,"4,516,465",55275662
105,12,745,安定,2表燈營業用,"1,450","1,173","3,333,305",27798218
105,12,745,安定,3表燈小計,**,"1,347","7,849,770",83073880
105,12,745,安定,4低壓綜合裝置非營業用,*,0,0,0
105,12,745,安定,5低壓綜合需量非營業用,8,500,"60,352",796589
105,12,745,安定,6低壓綜合非營業用電小計,**,500,"60,352",796589
105,12,745,安定,7低壓綜合裝置營業用,*,0,0,0
105,12,745,安定,8低壓綜合需量營業用,103,"5,519","951,230",11466896
105,12,745,安定,9低壓綜合營業用電小計,**,"5,519","951,230",11466896
105,12,745,安定,10低壓綜合用電小計,**,"6,019","1,011,582",12263485
105,12,745,安定,11低壓裝置電力,56,519,"126,561",1606346
105,12,745,安定,12低壓需量電力,245,"12,725","2,182,684",26143119
105,12,745,安定,13低壓電力小計,**,"13,244","2,309,245",27749465
105,12,745,安定,14高壓電力,74,"30,296","9,901,171",114596825
105,12,745,安定,15特高壓電力,*,0,0,0
105,12,745,安定,16高＆特高壓電力小計,**,"30,296","9,901,171",114596825
105,12,745,安定,17電力小計,**,"43,540","12,210,416",142346290
105,12,745,安定,18綜合＆電力小計,**,"49,559","13,221,998",154609775
105,12,745,安定,19電燈＆綜合＆電力小計,**,"50,906","21,071,768",237683655
105,12,745,安定,20臨時電燈,14,0,"6,633",80376
105,12,745,安定,21臨時電力,*,78,"2,919",27607
105,12,745,安定,22臨時用電小計,**,78,"9,552",107983
105,12,745,安定,23總計（含臨時用電）,**,"50,906","21,081,320",237791638
105,12,745,安定,24表燈合計,**,"1,347","7,856,403",83154256
105,12,745,安定,25綜合＆電力合計,**,"49,559","13,224,917",154637382
105,12,800,新興區,1表燈非營業用,"37,121",342,"21,632,259",130561998
105,12,800,新興區,2表燈營業用,"4,848","7,656","10,982,905",74261697
105,12,800,新興區,3表燈小計,**,"7,998","32,615,164",204823695
105,12,800,新興區,4低壓綜合裝置非營業用,*,0,0,0
105,12,800,新興區,5低壓綜合需量非營業用,201,"7,320","1,341,249",15005064
105,12,800,新興區,6低壓綜合非營業用電小計,**,"7,320","1,341,249",15005064
105,12,800,新興區,7低壓綜合裝置營業用,*,184,"12,417",200610
105,12,800,新興區,8低壓綜合需量營業用,557,"22,378","4,808,649",56575793
105,12,800,新興區,9低壓綜合營業用電小計,**,"22,562","4,821,066",56776403
105,12,800,新興區,10低壓綜合用電小計,**,"29,882","6,162,315",71781467
105,12,800,新興區,11低壓裝置電力,72,623,"49,010",619273
105,12,800,新興區,12低壓需量電力,14,328,"46,406",628177
105,12,800,新興區,13低壓電力小計,**,951,"95,416",1247450
105,12,800,新興區,14高壓電力,57,"20,308","5,322,303",69150296
105,12,800,新興區,15特高壓電力,*,0,0,0
105,12,800,新興區,16高＆特高壓電力小計,**,"20,308","5,322,303",69150296
105,12,800,新興區,17電力小計,**,"21,259","5,417,719",70397746
105,12,800,新興區,18綜合＆電力小計,**,"51,141","11,580,034",142179213
105,12,800,新興區,19電燈＆綜合＆電力小計,**,"59,139","44,195,198",347002908
105,12,800,新興區,20臨時電燈,6,0,227,2443
105,12,800,新興區,21臨時電力,10,392,"38,000",563429
105,12,800,新興區,22臨時用電小計,**,392,"38,227",565872
105,12,800,新興區,23總計（含臨時用電）,**,"59,139","44,233,425",347568780
105,12,800,新興區,24表燈合計,**,"7,998","32,615,391",204826138
105,12,800,新興區,25綜合＆電力合計,**,"51,141","11,618,034",142742642
105,12,801,前金區,1表燈非營業用,"20,921",283,"12,221,133",76112123
105,12,801,前金區,2表燈營業用,"2,164","5,722","6,026,846",43100754
105,12,801,前金區,3表燈小計,**,"6,005","18,247,979",119212877
105,12,801,前金區,4低壓綜合裝置非營業用,*,0,0,0
105,12,801,前金區,5低壓綜合需量非營業用,187,"8,037","1,490,810",17335253
105,12,801,前金區,6低壓綜合非營業用電小計,**,"8,037","1,490,810",17335253
105,12,801,前金區,7低壓綜合裝置營業用,*,61,"12,400",140560
105,12,801,前金區,8低壓綜合需量營業用,267,"12,181","2,787,626",32829317
105,12,801,前金區,9低壓綜合營業用電小計,**,"12,242","2,800,026",32969877
105,12,801,前金區,10低壓綜合用電小計,**,"20,279","4,290,836",50305130
105,12,801,前金區,11低壓裝置電力,41,360,"57,523",672530
105,12,801,前金區,12低壓需量電力,10,545,"119,071",1268967
105,12,801,前金區,13低壓電力小計,**,905,"176,594",1941497
105,12,801,前金區,14高壓電力,56,"34,797","8,878,061",116690975
105,12,801,前金區,15特高壓電力,*,0,0,0
105,12,801,前金區,16高＆特高壓電力小計,**,"34,797","8,878,061",116690975
105,12,801,前金區,17電力小計,**,"35,702","9,054,655",118632472
105,12,801,前金區,18綜合＆電力小計,**,"55,981","13,345,491",168937602
105,12,801,前金區,19電燈＆綜合＆電力小計,**,"61,986","31,593,470",288150479
105,12,801,前金區,20臨時電燈,10,0,2162,12215
105,12,801,前金區,21臨時電力,10,339,"42,680",517515
105,12,801,前金區,22臨時用電小計,**,339,"44,842",529730
105,12,801,前金區,23總計（含臨時用電）,**,"61,986","31,638,312",288680209
105,12,801,前金區,24表燈合計,**,"6,005","18,250,141",119225092
105,12,801,前金區,25綜合＆電力合計,**,"55,981","13,388,171",169455117
105,12,802,苓雅區,1表燈非營業用,"99,010",850,"50,629,160",348069840
105,12,802,苓雅區,2表燈營業用,"8,539","10,618","16,623,842",118323974
105,12,802,苓雅區,3表燈小計,**,"11,468","67,253,002",466393814
105,12,802,苓雅區,4低壓綜合裝置非營業用,*,0,0,0
105,12,802,苓雅區,5低壓綜合需量非營業用,389,"15,057","2,457,000",30344704
105,12,802,苓雅區,6低壓綜合非營業用電小計,**,"15,057","2,457,000",30344704
105,12,802,苓雅區,7低壓綜合裝置營業用,*,0,0,0
105,12,802,苓雅區,8低壓綜合需量營業用,618,"25,106","5,397,760",68298767
105,12,802,苓雅區,9低壓綜合營業用電小計,**,"25,106","5,397,760",68298767
105,12,802,苓雅區,10低壓綜合用電小計,**,"40,163","7,854,760",98643471
105,12,802,苓雅區,11低壓裝置電力,56,435,"38,251",551630
105,12,802,苓雅區,12低壓需量電力,16,276,"51,173",663767
105,12,802,苓雅區,13低壓電力小計,**,711,"89,424",1215397
105,12,802,苓雅區,14高壓電力,96,"72,391","19,604,369",258135147
105,12,802,苓雅區,15特高壓電力,*,"9,000","3,798,527",48848127
105,12,802,苓雅區,16高＆特高壓電力小計,**,"81,391","23,402,896",306983274
105,12,802,苓雅區,17電力小計,**,"82,102","23,492,320",308198671
105,12,802,苓雅區,18綜合＆電力小計,**,"122,265","31,347,080",406842142
105,12,802,苓雅區,19電燈＆綜合＆電力小計,**,"133,733","98,600,082",873235956
105,12,802,苓雅區,20臨時電燈,20,0,18025,81220
105,12,802,苓雅區,21臨時電力,30,"2,002","397,396",4900608
105,12,802,苓雅區,22臨時用電小計,**,"2,002","415,421",4981828
105,12,802,苓雅區,23總計（含臨時用電）,**,"133,733","99,015,503",878217784
105,12,802,苓雅區,24表燈合計,**,"11,468","67,271,027",466475034
105,12,802,苓雅區,25綜合＆電力合計,**,"122,265","31,744,476",411742750
105,12,803,鹽埕區,1表燈非營業用,"17,392",317,"8,606,917",55589203
105,12,803,鹽埕區,2表燈營業用,"1,875","1,344","2,730,655",19081594
105,12,803,鹽埕區,3表燈小計,**,"1,661","11,337,572",74670797
105,12,803,鹽埕區,4低壓綜合裝置非營業用,*,0,0,0
105,12,803,鹽埕區,5低壓綜合需量非營業用,85,"2,706","349,235",4154884
105,12,803,鹽埕區,6低壓綜合非營業用電小計,**,"2,706","349,235",4154884
105,12,803,鹽埕區,7低壓綜合裝置營業用,*,40,"8,736",100252
105,12,803,鹽埕區,8低壓綜合需量營業用,178,"7,518","1,407,290",16497678
105,12,803,鹽埕區,9低壓綜合營業用電小計,**,"7,558","1,416,026",16597930
105,12,803,鹽埕區,10低壓綜合用電小計,**,"10,264","1,765,261",20752814
105,12,803,鹽埕區,11低壓裝置電力,103,751,"38,073",562212
105,12,803,鹽埕區,12低壓需量電力,6,184,"24,836",306833
105,12,803,鹽埕區,13低壓電力小計,**,935,"62,909",869045
105,12,803,鹽埕區,14高壓電力,26,"9,129","2,185,257",30022660
105,12,803,鹽埕區,15特高壓電力,*,0,0,0
105,12,803,鹽埕區,16高＆特高壓電力小計,**,"9,129","2,185,257",30022660
105,12,803,鹽埕區,17電力小計,**,"10,064","2,248,166",30891705
105,12,803,鹽埕區,18綜合＆電力小計,**,"20,328","4,013,427",51644519
105,12,803,鹽埕區,19電燈＆綜合＆電力小計,**,"21,989","15,350,999",126315316
105,12,803,鹽埕區,20臨時電燈,*,0,12127,67588
105,12,803,鹽埕區,21臨時電力,*,377,"64,840",804247
105,12,803,鹽埕區,22臨時用電小計,**,377,"76,967",871835
105,12,803,鹽埕區,23總計（含臨時用電）,**,"21,989","15,427,966",127187151
105,12,803,鹽埕區,24表燈合計,**,"1,661","11,349,699",74738385
105,12,803,鹽埕區,25綜合＆電力合計,**,"20,328","4,078,267",52448766
105,12,804,鼓山區,1表燈非營業用,"77,064",783,"302,710",270184112
105,12,804,鼓山區,2表燈營業用,"4,374","7,101","1,887,382",68439415
105,12,804,鼓山區,3表燈小計,**,"7,884","2,190,092",338623527
105,12,804,鼓山區,4低壓綜合裝置非營業用,*,0,0,0
105,12,804,鼓山區,5低壓綜合需量非營業用,441,"22,141","3,654,485",45822203
105,12,804,鼓山區,6低壓綜合非營業用電小計,**,"22,141","3,654,485",45822203
105,12,804,鼓山區,7低壓綜合裝置營業用,*,0,0,46760
105,12,804,鼓山區,8低壓綜合需量營業用,259,"12,006","2,753,104",37366467
105,12,804,鼓山區,9低壓綜合營業用電小計,**,"12,006","2,753,104",37413227
105,12,804,鼓山區,10低壓綜合用電小計,**,"34,147","6,407,589",83235430
105,12,804,鼓山區,11低壓裝置電力,57,493,"72,049",945055
105,12,804,鼓山區,12低壓需量電力,54,"1,457","184,556",2609513
105,12,804,鼓山區,13低壓電力小計,**,"1,950","256,605",3554568
105,12,804,鼓山區,14高壓電力,45,"26,711","6,570,188",88915437
105,12,804,鼓山區,15特高壓電力,*,0,0,0
105,12,804,鼓山區,16高＆特高壓電力小計,**,"26,711","6,570,188",88915437
105,12,804,鼓山區,17電力小計,**,"28,661","6,826,793",92470005
105,12,804,鼓山區,18綜合＆電力小計,**,"62,808","13,234,382",175705435
105,12,804,鼓山區,19電燈＆綜合＆電力小計,**,"70,692","15,424,474",514328962
105,12,804,鼓山區,20臨時電燈,18,0,0,131734
105,12,804,鼓山區,21臨時電力,21,"1,692","428,840",4461238
105,12,804,鼓山區,22臨時用電小計,**,"1,692","428,840",4592972
105,12,804,鼓山區,23總計（含臨時用電）,**,"70,692","15,853,314",518921934
105,12,804,鼓山區,24表燈合計,**,"7,884","2,190,092",338755261
105,12,804,鼓山區,25綜合＆電力合計,**,"62,808","13,663,222",180166673
105,12,805,旗津區,1表燈非營業用,"11,092",66,"6,233,768",41647980
105,12,805,旗津區,2表燈營業用,650,768,"1,230,922",9136483
105,12,805,旗津區,3表燈小計,**,834,"7,464,690",50784463
105,12,805,旗津區,4低壓綜合裝置非營業用,*,0,0,0
105,12,805,旗津區,5低壓綜合需量非營業用,25,919,"119,487",1763665
105,12,805,旗津區,6低壓綜合非營業用電小計,**,919,"119,487",1763665
105,12,805,旗津區,7低壓綜合裝置營業用,*,0,0,0
105,12,805,旗津區,8低壓綜合需量營業用,18,800,"176,795",2167422
105,12,805,旗津區,9低壓綜合營業用電小計,**,800,"176,795",2167422
105,12,805,旗津區,10低壓綜合用電小計,**,"1,719","296,282",3931087
105,12,805,旗津區,11低壓裝置電力,16,126,"12,158",161966
105,12,805,旗津區,12低壓需量電力,31,"1,305","116,370",1578052
105,12,805,旗津區,13低壓電力小計,**,"1,431","128,528",1740018
105,12,805,旗津區,14高壓電力,28,"14,636","2,912,424",35043766
105,12,805,旗津區,15特高壓電力,*,"17,000","8,000,100",96497700
105,12,805,旗津區,16高＆特高壓電力小計,**,"31,636","10,912,524",131541466
105,12,805,旗津區,17電力小計,**,"33,067","11,041,052",133281484
105,12,805,旗津區,18綜合＆電力小計,**,"34,786","11,337,334",137212571
105,12,805,旗津區,19電燈＆綜合＆電力小計,**,"35,620","18,802,024",187997034
105,12,805,旗津區,20臨時電燈,*,0,909,4218
105,12,805,旗津區,21臨時電力,*,0,0,0
105,12,805,旗津區,22臨時用電小計,**,0,909,4218
105,12,805,旗津區,23總計（含臨時用電）,**,"35,620","18,802,933",188001252
105,12,805,旗津區,24表燈合計,**,834,"7,465,599",50788681
105,12,805,旗津區,25綜合＆電力合計,**,"34,786","11,337,334",137212571
105,12,806,前鎮區,1表燈非營業用,"102,831",529,"46,864,935",360272038
105,12,806,前鎮區,2表燈營業用,"6,963","7,072","13,002,137",97454767
105,12,806,前鎮區,3表燈小計,**,"7,601","59,867,072",457726805
105,12,806,前鎮區,4低壓綜合裝置非營業用,*,0,0,0
105,12,806,前鎮區,5低壓綜合需量非營業用,367,"15,521","2,661,774",32714800
105,12,806,前鎮區,6低壓綜合非營業用電小計,**,"15,521","2,661,774",32714800
105,12,806,前鎮區,7低壓綜合裝置營業用,*,0,0,0
105,12,806,前鎮區,8低壓綜合需量營業用,402,"18,142","4,895,206",60599256
105,12,806,前鎮區,9低壓綜合營業用電小計,**,"18,142","4,895,206",60599256
105,12,806,前鎮區,10低壓綜合用電小計,**,"33,663","7,556,980",93314056
105,12,806,前鎮區,11低壓裝置電力,39,370,"29,287",302901
105,12,806,前鎮區,12低壓需量電力,291,"18,368","3,844,119",43640276
105,12,806,前鎮區,13低壓電力小計,**,"18,738","3,873,406",43943177
105,12,806,前鎮區,14高壓電力,272,"236,035","99,114,372",1191926389
105,12,806,前鎮區,15特高壓電力,*,"26,600","8,501,600",112825699
105,12,806,前鎮區,16高＆特高壓電力小計,**,"262,635","107,615,972",1304752088
105,12,806,前鎮區,17電力小計,**,"281,373","111,489,378",1348695265
105,12,806,前鎮區,18綜合＆電力小計,**,"315,036","119,046,358",1442009321
105,12,806,前鎮區,19電燈＆綜合＆電力小計,**,"322,637","178,913,430",1899736126
105,12,806,前鎮區,20臨時電燈,14,0,1203,30442
105,12,806,前鎮區,21臨時電力,28,"2,864","488,152",5546013
105,12,806,前鎮區,22臨時用電小計,**,"2,864","489,355",5576455
105,12,806,前鎮區,23總計（含臨時用電）,**,"322,637","179,402,785",1905312581
105,12,806,前鎮區,24表燈合計,**,"7,601","59,868,275",457757247
105,12,806,前鎮區,25綜合＆電力合計,**,"315,036","119,534,510",1447555334
105,12,807,三民區,1表燈非營業用,"193,330","1,678","21,646,435",670643301
105,12,807,三民區,2表燈營業用,"14,465","17,947","9,080,142",186893950
105,12,807,三民區,3表燈小計,**,"19,625","30,726,577",857537251
105,12,807,三民區,4低壓綜合裝置非營業用,*,0,0,0
105,12,807,三民區,5低壓綜合需量非營業用,843,"32,031","5,297,302",65206321
105,12,807,三民區,6低壓綜合非營業用電小計,**,"32,031","5,297,302",65206321
105,12,807,三民區,7低壓綜合裝置營業用,*,190,"22,756",283956
105,12,807,三民區,8低壓綜合需量營業用,990,"41,409","9,191,485",115535698
105,12,807,三民區,9低壓綜合營業用電小計,**,"41,599","9,214,241",115819654
105,12,807,三民區,10低壓綜合用電小計,**,"73,630","14,511,543",181025975
105,12,807,三民區,11低壓裝置電力,117,"1,135","94,125",1185236
105,12,807,三民區,12低壓需量電力,296,"10,518","1,790,883",22280822
105,12,807,三民區,13低壓電力小計,**,"11,653","1,885,008",23466058
105,12,807,三民區,14高壓電力,137,"77,175","23,326,243",320682801
105,12,807,三民區,15特高壓電力,*,"10,000","4,510,400",54591342
105,12,807,三民區,16高＆特高壓電力小計,**,"87,175","27,836,643",375274143
105,12,807,三民區,17電力小計,**,"98,828","29,721,651",398740201
105,12,807,三民區,18綜合＆電力小計,**,"172,458","44,233,194",579766176
105,12,807,三民區,19電燈＆綜合＆電力小計,**,"192,083","74,959,771",1437303427
105,12,807,三民區,20臨時電燈,31,0,"1,053",117944
105,12,807,三民區,21臨時電力,35,"1,931","283,486",4160320
105,12,807,三民區,22臨時用電小計,**,"1,931","284,539",4278264
105,12,807,三民區,23總計（含臨時用電）,**,"192,083","75,244,310",1441581691
105,12,807,三民區,24表燈合計,**,"19,625","30,727,630",857655195
105,12,807,三民區,25綜合＆電力合計,**,"172,458","44,516,680",583926496
105,12,811,楠梓區,1表燈非營業用,"106,062",470,"28,523,183",333808295
105,12,811,楠梓區,2表燈營業用,"4,863","7,228","5,646,338",66181606
105,12,811,楠梓區,3表燈小計,**,"7,698","34,169,521",399989901
105,12,811,楠梓區,4低壓綜合裝置非營業用,*,62,"6,435",90945
105,12,811,楠梓區,5低壓綜合需量非營業用,303,"13,113","2,152,394",25683227
105,12,811,楠梓區,6低壓綜合非營業用電小計,**,"13,175","2,158,829",25774172
105,12,811,楠梓區,7低壓綜合裝置營業用,*,0,0,0
105,12,811,楠梓區,8低壓綜合需量營業用,263,"11,784","2,794,718",35260938
105,12,811,楠梓區,9低壓綜合營業用電小計,**,"11,784","2,794,718",35260938
105,12,811,楠梓區,10低壓綜合用電小計,**,"24,959","4,953,547",61035110
105,12,811,楠梓區,11低壓裝置電力,32,256,"25,271",346199
105,12,811,楠梓區,12低壓需量電力,67,"3,242","492,931",5979272
105,12,811,楠梓區,13低壓電力小計,**,"3,498","518,202",6325471
105,12,811,楠梓區,14高壓電力,182,"268,020","142,242,893",1721565356
105,12,811,楠梓區,15特高壓電力,6,"52,000","25,011,349",304777560
105,12,811,楠梓區,16高＆特高壓電力小計,**,"320,020","167,254,242",2026342916
105,12,811,楠梓區,17電力小計,**,"323,518","167,772,444",2032668387
105,12,811,楠梓區,18綜合＆電力小計,**,"348,477","172,725,991",2093703497
105,12,811,楠梓區,19電燈＆綜合＆電力小計,**,"356,175","206,895,512",2493693398
105,12,811,楠梓區,20臨時電燈,39,0,"8,378",191447
105,12,811,楠梓區,21臨時電力,31,"1,467","227,196",3153683
105,12,811,楠梓區,22臨時用電小計,**,"1,467","235,574",3345130
105,12,811,楠梓區,23總計（含臨時用電）,**,"356,175","207,131,086",2497038528
105,12,811,楠梓區,24表燈合計,**,"7,698","34,177,899",400181348
105,12,811,楠梓區,25綜合＆電力合計,**,"348,477","172,953,187",2096857180
105,12,812,小港區,1表燈非營業用,"79,234",777,"11,541,226",261127798
105,12,812,小港區,2表燈營業用,"3,863","4,325","3,568,434",49192102
105,12,812,小港區,3表燈小計,**,"5,102","15,109,660",310319900
105,12,812,小港區,4低壓綜合裝置非營業用,*,0,0,0
105,12,812,小港區,5低壓綜合需量非營業用,219,"7,571","1,031,712",12408270
105,12,812,小港區,6低壓綜合非營業用電小計,**,"7,571","1,031,712",12408270
105,12,812,小港區,7低壓綜合裝置營業用,*,0,0,0
105,12,812,小港區,8低壓綜合需量營業用,216,"9,251","2,285,504",28511255
105,12,812,小港區,9低壓綜合營業用電小計,**,"9,251","2,285,504",28511255
105,12,812,小港區,10低壓綜合用電小計,**,"16,822","3,317,216",40919525
105,12,812,小港區,11低壓裝置電力,58,598,"113,657",1534268
105,12,812,小港區,12低壓需量電力,195,"10,812","1,481,375",16992461
105,12,812,小港區,13低壓電力小計,**,"11,410","1,595,032",18526729
105,12,812,小港區,14高壓電力,191,"123,662","38,445,094",444805251
105,12,812,小港區,15特高壓電力,34,"945,314","550,410,140",6013263900
105,12,812,小港區,16高＆特高壓電力小計,**,"1,068,976","588,855,234",6458069151
105,12,812,小港區,17電力小計,**,"1,080,386","590,450,266",6476595880
105,12,812,小港區,18綜合＆電力小計,**,"1,097,208","593,767,482",6517515405
105,12,812,小港區,19電燈＆綜合＆電力小計,**,"1,102,310","608,877,142",6827835305
105,12,812,小港區,20臨時電燈,25,0,"29,412",271654
105,12,812,小港區,21臨時電力,24,"3,074","425,011",6180938
105,12,812,小港區,22臨時用電小計,**,"3,074","454,423",6452592
105,12,812,小港區,23總計（含臨時用電）,**,"1,102,310","609,331,565",6834287897
105,12,812,小港區,24表燈合計,**,"5,102","15,139,072",310591554
105,12,812,小港區,25綜合＆電力合計,**,"1,097,208","594,192,493",6523696343
105,12,813,左營區,1表燈非營業用,"105,263",999,"1,345,391",370181326
105,12,813,左營區,2表燈營業用,"7,043","13,121","3,824,743",119384808
105,12,813,左營區,3表燈小計,**,"14,120","5,170,134",489566134
105,12,813,左營區,4低壓綜合裝置非營業用,*,0,0,0
105,12,813,左營區,5低壓綜合需量非營業用,700,"28,627","4,805,680",57830084
105,12,813,左營區,6低壓綜合非營業用電小計,**,"28,627","4,805,680",57830084
105,12,813,左營區,7低壓綜合裝置營業用,*,0,0,0
105,12,813,左營區,8低壓綜合需量營業用,535,"26,543","6,134,206",73192014
105,12,813,左營區,9低壓綜合營業用電小計,**,"26,543","6,134,206",73192014
105,12,813,左營區,10低壓綜合用電小計,**,"55,170","10,939,886",131022098
105,12,813,左營區,11低壓裝置電力,49,334,"43,285",575317
105,12,813,左營區,12低壓需量電力,56,"2,229","404,411",4718553
105,12,813,左營區,13低壓電力小計,**,"2,563","447,696",5293870
