年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
111,7,509,伸港,24表燈合計　　　　　　　,**,1383,15944947,
111,7,509,伸港,25綜合＆電力合計　　　　,**,211702,82701825,
111,7,510,員林,1表燈非營業用　　　　,77390,595,24930778,
111,7,510,員林,2表燈營業用　　　　　　,6649,7871,7654776,
111,7,510,員林,3表燈小計　　　　　　　,**,8466,32585554,
111,7,510,員林,4低壓綜合裝置非營業用　,*,0,0,
111,7,510,員林,5低壓綜合需量非營業用　,127,6242,730188,
111,7,510,員林,6低壓綜合非營業用電小計,**,6242,730188,
111,7,510,員林,7低壓綜合裝置營業用　　,*,0,0,
111,7,510,員林,8低壓綜合需量營業用　　,503,18814,4409394,
111,7,510,員林,9低壓綜合營業用電小計　,**,18814,4409394,
111,7,510,員林,10低壓綜合用電小計　　　,**,25056,5139582,
111,7,510,員林,11低壓裝置電力　　　　　,810,5062,1227655,
111,7,510,員林,12低壓需量電力　　　　　,312,10824,2096017,
111,7,510,員林,13低壓電力小計　　　　　,**,15886,3323672,
111,7,510,員林,14高壓電力　　　　　　　,95,46621,13519409,
111,7,510,員林,15特高壓電力　　　　　　,*,4000,425400,
111,7,510,員林,16高＆特高壓電力小計　　,**,50621,13944809,
111,7,510,員林,17電力小計　　　　　　　,**,66507,17268481,
111,7,510,員林,18綜合＆電力小計　　　　,**,91563,22408063,
111,7,510,員林,19電燈＆綜合＆電力小計　,**,100029,54993617,
111,7,510,員林,20臨時電燈　　　　　　　,112,0,23965,
111,7,510,員林,21臨時電力　　　　　　　,14,831,144800,
111,7,510,員林,22臨時用電小計　　　　　,**,831,168765,
111,7,510,員林,23總計（含臨時用電）　　,**,100029,55162382,
111,7,510,員林,24表燈合計　　　　　　　,**,8466,32609519,
111,7,510,員林,25綜合＆電力合計　　　　,**,91563,22552863,
111,7,511,社頭,1表燈非營業用　　　　,25462,60,7542145,
111,7,511,社頭,2表燈營業用　　　　　　,1672,1779,1771196,
111,7,511,社頭,3表燈小計　　　　　　　,**,1839,9313341,
111,7,511,社頭,4低壓綜合裝置非營業用　,*,0,0,
111,7,511,社頭,5低壓綜合需量非營業用　,19,1308,113067,
111,7,511,社頭,6低壓綜合非營業用電小計,**,1308,113067,
111,7,511,社頭,7低壓綜合裝置營業用　　,*,0,0,
111,7,511,社頭,8低壓綜合需量營業用　　,154,4903,1161375,
111,7,511,社頭,9低壓綜合營業用電小計　,**,4903,1161375,
111,7,511,社頭,10低壓綜合用電小計　　　,**,6211,1274442,
111,7,511,社頭,11低壓裝置電力　　　　　,485,2856,749205,
111,7,511,社頭,12低壓需量電力　　　　　,480,15236,3267948,
111,7,511,社頭,13低壓電力小計　　　　　,**,18092,4017153,
111,7,511,社頭,14高壓電力　　　　　　　,27,10397,2693296,
111,7,511,社頭,15特高壓電力　　　　　　,*,0,0,
111,7,511,社頭,16高＆特高壓電力小計　　,**,10397,2693296,
111,7,511,社頭,17電力小計　　　　　　　,**,28489,6710449,
111,7,511,社頭,18綜合＆電力小計　　　　,**,34700,7984891,
111,7,511,社頭,19電燈＆綜合＆電力小計　,**,36539,17298232,
111,7,511,社頭,20臨時電燈　　　　　　　,32,0,5194,
111,7,511,社頭,21臨時電力　　　　　　　,*,20,920,
111,7,511,社頭,22臨時用電小計　　　　　,**,20,6114,
111,7,511,社頭,23總計（含臨時用電）　　,**,36539,17304346,
111,7,511,社頭,24表燈合計　　　　　　　,**,1839,9318535,
111,7,511,社頭,25綜合＆電力合計　　　　,**,34700,7985811,
111,7,512,永靖,1表燈非營業用　　　　,25650,48,5052039,
111,7,512,永靖,2表燈營業用　　　　　　,1269,1215,1097450,
111,7,512,永靖,3表燈小計　　　　　　　,**,1263,6149489,
111,7,512,永靖,4低壓綜合裝置非營業用　,*,0,0,
111,7,512,永靖,5低壓綜合需量非營業用　,17,1074,123569,
111,7,512,永靖,6低壓綜合非營業用電小計,**,1074,123569,
111,7,512,永靖,7低壓綜合裝置營業用　　,*,0,0,
111,7,512,永靖,8低壓綜合需量營業用　　,76,3010,716317,
111,7,512,永靖,9低壓綜合營業用電小計　,**,3010,716317,
111,7,512,永靖,10低壓綜合用電小計　　　,**,4084,839886,
111,7,512,永靖,11低壓裝置電力　　　　　,235,1647,419410,
111,7,512,永靖,12低壓需量電力　　　　　,170,5238,1135374,
111,7,512,永靖,13低壓電力小計　　　　　,**,6885,1554784,
111,7,512,永靖,14高壓電力　　　　　　　,13,5605,1309461,
111,7,512,永靖,15特高壓電力　　　　　　,*,0,0,
111,7,512,永靖,16高＆特高壓電力小計　　,**,5605,1309461,
111,7,512,永靖,17電力小計　　　　　　　,**,12490,2864245,
111,7,512,永靖,18綜合＆電力小計　　　　,**,16574,3704131,
111,7,512,永靖,19電燈＆綜合＆電力小計　,**,17837,9853620,
111,7,512,永靖,20臨時電燈　　　　　　　,20,0,3674,
111,7,512,永靖,21臨時電力　　　　　　　,*,0,0,
111,7,512,永靖,22臨時用電小計　　　　　,**,0,3674,
111,7,512,永靖,23總計（含臨時用電）　　,**,17837,9857294,
111,7,512,永靖,24表燈合計　　　　　　　,**,1263,6153163,
111,7,512,永靖,25綜合＆電力合計　　　　,**,16574,3704131,
111,7,513,埔心,1表燈非營業用　　　　,24305,88,1711028,
111,7,513,埔心,2表燈營業用　　　　　　,1763,1424,1338445,
111,7,513,埔心,3表燈小計　　　　　　　,**,1512,3049473,
111,7,513,埔心,4低壓綜合裝置非營業用　,*,0,0,
111,7,513,埔心,5低壓綜合需量非營業用　,21,1061,100159,
111,7,513,埔心,6低壓綜合非營業用電小計,**,1061,100159,
111,7,513,埔心,7低壓綜合裝置營業用　　,*,0,0,
111,7,513,埔心,8低壓綜合需量營業用　　,112,5482,1161905,
111,7,513,埔心,9低壓綜合營業用電小計　,**,5482,1161905,
111,7,513,埔心,10低壓綜合用電小計　　　,**,6543,1262064,
111,7,513,埔心,11低壓裝置電力　　　　　,530,2629,781272,
111,7,513,埔心,12低壓需量電力　　　　　,214,10903,1939213,
111,7,513,埔心,13低壓電力小計　　　　　,**,13532,2720485,
111,7,513,埔心,14高壓電力　　　　　　　,39,23283,7423831,
111,7,513,埔心,15特高壓電力　　　　　　,*,0,0,
111,7,513,埔心,16高＆特高壓電力小計　　,**,23283,7423831,
111,7,513,埔心,17電力小計　　　　　　　,**,36815,10144316,
111,7,513,埔心,18綜合＆電力小計　　　　,**,43358,11406380,
111,7,513,埔心,19電燈＆綜合＆電力小計　,**,44870,14455853,
111,7,513,埔心,20臨時電燈　　　　　　　,31,0,40,
111,7,513,埔心,21臨時電力　　　　　　　,*,131,1680,
111,7,513,埔心,22臨時用電小計　　　　　,**,131,1720,
111,7,513,埔心,23總計（含臨時用電）　　,**,44870,14457573,
111,7,513,埔心,24表燈合計　　　　　　　,**,1512,3049513,
111,7,513,埔心,25綜合＆電力合計　　　　,**,43358,11408060,
111,7,514,溪湖,1表燈非營業用　　　　,38932,171,6720575,
111,7,514,溪湖,2表燈營業用　　　　　　,2490,3461,2494083,
111,7,514,溪湖,3表燈小計　　　　　　　,**,3632,9214658,
111,7,514,溪湖,4低壓綜合裝置非營業用　,*,0,0,
111,7,514,溪湖,5低壓綜合需量非營業用　,30,2036,173928,
111,7,514,溪湖,6低壓綜合非營業用電小計,**,2036,173928,
111,7,514,溪湖,7低壓綜合裝置營業用　　,*,0,0,
111,7,514,溪湖,8低壓綜合需量營業用　　,152,6267,1573092,
111,7,514,溪湖,9低壓綜合營業用電小計　,**,6267,1573092,
111,7,514,溪湖,10低壓綜合用電小計　　　,**,8303,1747020,
111,7,514,溪湖,11低壓裝置電力　　　　　,739,3429,1181082,
111,7,514,溪湖,12低壓需量電力　　　　　,197,9357,1848892,
111,7,514,溪湖,13低壓電力小計　　　　　,**,12786,3029974,
111,7,514,溪湖,14高壓電力　　　　　　　,38,16485,4823604,
111,7,514,溪湖,15特高壓電力　　　　　　,*,0,0,
111,7,514,溪湖,16高＆特高壓電力小計　　,**,16485,4823604,
111,7,514,溪湖,17電力小計　　　　　　　,**,29271,7853578,
111,7,514,溪湖,18綜合＆電力小計　　　　,**,37574,9600598,
111,7,514,溪湖,19電燈＆綜合＆電力小計　,**,41206,18815256,
111,7,514,溪湖,20臨時電燈　　　　　　　,48,0,3744,
111,7,514,溪湖,21臨時電力　　　　　　　,*,39,3371,
111,7,514,溪湖,22臨時用電小計　　　　　,**,39,7115,
111,7,514,溪湖,23總計（含臨時用電）　　,**,41206,18822371,
111,7,514,溪湖,24表燈合計　　　　　　　,**,3632,9218402,
111,7,514,溪湖,25綜合＆電力合計　　　　,**,37574,9603969,
111,7,515,大村,1表燈非營業用　　　　,25205,123,460214,
111,7,515,大村,2表燈營業用　　　　　　,1550,1408,593991,
111,7,515,大村,3表燈小計　　　　　　　,**,1531,1054205,
111,7,515,大村,4低壓綜合裝置非營業用　,*,0,0,
111,7,515,大村,5低壓綜合需量非營業用　,14,892,93741,
111,7,515,大村,6低壓綜合非營業用電小計,**,892,93741,
111,7,515,大村,7低壓綜合裝置營業用　　,*,0,0,
111,7,515,大村,8低壓綜合需量營業用　　,85,5256,1129434,
111,7,515,大村,9低壓綜合營業用電小計　,**,5256,1129434,
111,7,515,大村,10低壓綜合用電小計　　　,**,6148,1223175,
111,7,515,大村,11低壓裝置電力　　　　　,514,2587,914772,
111,7,515,大村,12低壓需量電力　　　　　,207,10702,2311507,
111,7,515,大村,13低壓電力小計　　　　　,**,13289,3226279,
111,7,515,大村,14高壓電力　　　　　　　,59,42878,13158489,
111,7,515,大村,15特高壓電力　　　　　　,*,15000,5863200,
111,7,515,大村,16高＆特高壓電力小計　　,**,57878,19021689,
111,7,515,大村,17電力小計　　　　　　　,**,71167,22247968,
111,7,515,大村,18綜合＆電力小計　　　　,**,77315,23471143,
111,7,515,大村,19電燈＆綜合＆電力小計　,**,78846,24525348,
111,7,515,大村,20臨時電燈　　　　　　　,32,0,9,
111,7,515,大村,21臨時電力　　　　　　　,*,0,0,
111,7,515,大村,22臨時用電小計　　　　　,**,0,9,
111,7,515,大村,23總計（含臨時用電）　　,**,78846,24525357,
111,7,515,大村,24表燈合計　　　　　　　,**,1531,1054214,
111,7,515,大村,25綜合＆電力合計　　　　,**,77315,23471143,
111,7,516,埔鹽,1表燈非營業用　　　　,24335,193,10020466,
111,7,516,埔鹽,2表燈營業用　　　　　　,1346,1669,3038459,
111,7,516,埔鹽,3表燈小計　　　　　　　,**,1862,13058925,
111,7,516,埔鹽,4低壓綜合裝置非營業用　,*,0,0,
111,7,516,埔鹽,5低壓綜合需量非營業用　,10,571,8422,
111,7,516,埔鹽,6低壓綜合非營業用電小計,**,571,8422,
111,7,516,埔鹽,7低壓綜合裝置營業用　　,*,0,0,
111,7,516,埔鹽,8低壓綜合需量營業用　　,135,8516,1597587,
111,7,516,埔鹽,9低壓綜合營業用電小計　,**,8516,1597587,
111,7,516,埔鹽,10低壓綜合用電小計　　　,**,9087,1606009,
111,7,516,埔鹽,11低壓裝置電力　　　　　,1296,6237,2471508,
111,7,516,埔鹽,12低壓需量電力　　　　　,237,13543,2708917,
111,7,516,埔鹽,13低壓電力小計　　　　　,**,19780,5180425,
111,7,516,埔鹽,14高壓電力　　　　　　　,30,11523,3599866,
111,7,516,埔鹽,15特高壓電力　　　　　　,*,0,0,
111,7,516,埔鹽,16高＆特高壓電力小計　　,**,11523,3599866,
111,7,516,埔鹽,17電力小計　　　　　　　,**,31303,8780291,
111,7,516,埔鹽,18綜合＆電力小計　　　　,**,40390,10386300,
111,7,516,埔鹽,19電燈＆綜合＆電力小計　,**,42252,23445225,
111,7,516,埔鹽,20臨時電燈　　　　　　　,28,0,24851,
111,7,516,埔鹽,21臨時電力　　　　　　　,*,109,3960,
111,7,516,埔鹽,22臨時用電小計　　　　　,**,109,28811,
111,7,516,埔鹽,23總計（含臨時用電）　　,**,42252,23474036,
111,7,516,埔鹽,24表燈合計　　　　　　　,**,1862,13083776,
111,7,516,埔鹽,25綜合＆電力合計　　　　,**,40390,10390260,
111,7,520,田中,1表燈非營業用　　　　,25229,68,6520109,
111,7,520,田中,2表燈營業用　　　　　　,1464,1085,1375497,
111,7,520,田中,3表燈小計　　　　　　　,**,1153,7895606,
111,7,520,田中,4低壓綜合裝置非營業用　,*,0,0,
111,7,520,田中,5低壓綜合需量非營業用　,25,1415,147211,
111,7,520,田中,6低壓綜合非營業用電小計,**,1415,147211,
111,7,520,田中,7低壓綜合裝置營業用　　,*,0,0,
111,7,520,田中,8低壓綜合需量營業用　　,118,4064,922343,
111,7,520,田中,9低壓綜合營業用電小計　,**,4064,922343,
111,7,520,田中,10低壓綜合用電小計　　　,**,5479,1069554,
111,7,520,田中,11低壓裝置電力　　　　　,292,2484,490181,
111,7,520,田中,12低壓需量電力　　　　　,158,6052,1205532,
111,7,520,田中,13低壓電力小計　　　　　,**,8536,1695713,
111,7,520,田中,14高壓電力　　　　　　　,61,26792,7312698,
111,7,520,田中,15特高壓電力　　　　　　,*,0,0,
111,7,520,田中,16高＆特高壓電力小計　　,**,26792,7312698,
111,7,520,田中,17電力小計　　　　　　　,**,35328,9008411,
111,7,520,田中,18綜合＆電力小計　　　　,**,40807,10077965,
111,7,520,田中,19電燈＆綜合＆電力小計　,**,41960,17973571,
111,7,520,田中,20臨時電燈　　　　　　　,44,0,3257,
111,7,520,田中,21臨時電力　　　　　　　,*,30,4320,
111,7,520,田中,22臨時用電小計　　　　　,**,30,7577,
111,7,520,田中,23總計（含臨時用電）　　,**,41960,17981148,
111,7,520,田中,24表燈合計　　　　　　　,**,1153,7898863,
111,7,520,田中,25綜合＆電力合計　　　　,**,40807,10082285,
111,7,521,北斗,1表燈非營業用　　　　,24325,178,1823783,
111,7,521,北斗,2表燈營業用　　　　　　,1562,2254,1181260,
111,7,521,北斗,3表燈小計　　　　　　　,**,2432,3005043,
111,7,521,北斗,4低壓綜合裝置非營業用　,*,0,0,
111,7,521,北斗,5低壓綜合需量非營業用　,19,1190,134370,
111,7,521,北斗,6低壓綜合非營業用電小計,**,1190,134370,
111,7,521,北斗,7低壓綜合裝置營業用　　,*,0,0,
111,7,521,北斗,8低壓綜合需量營業用　　,106,5088,1456605,
111,7,521,北斗,9低壓綜合營業用電小計　,**,5088,1456605,
111,7,521,北斗,10低壓綜合用電小計　　　,**,6278,1590975,
111,7,521,北斗,11低壓裝置電力　　　　　,236,1672,459530,
111,7,521,北斗,12低壓需量電力　　　　　,197,10483,1698294,
111,7,521,北斗,13低壓電力小計　　　　　,**,12155,2157824,
111,7,521,北斗,14高壓電力　　　　　　　,67,33121,10849608,
111,7,521,北斗,15特高壓電力　　　　　　,*,0,0,
111,7,521,北斗,16高＆特高壓電力小計　　,**,33121,10849608,
111,7,521,北斗,17電力小計　　　　　　　,**,45276,13007432,
111,7,521,北斗,18綜合＆電力小計　　　　,**,51554,14598407,
111,7,521,北斗,19電燈＆綜合＆電力小計　,**,53986,17603450,
111,7,521,北斗,20臨時電燈　　　　　　　,40,0,1004,
111,7,521,北斗,21臨時電力　　　　　　　,*,50,3280,
111,7,521,北斗,22臨時用電小計　　　　　,**,50,4284,
111,7,521,北斗,23總計（含臨時用電）　　,**,53986,17607734,
111,7,521,北斗,24表燈合計　　　　　　　,**,2432,3006047,
111,7,521,北斗,25綜合＆電力合計　　　　,**,51554,14601687,
111,7,522,田尾,1表燈非營業用　　　　,21259,106,8306016,
111,7,522,田尾,2表燈營業用　　　　　　,672,960,1178276,
111,7,522,田尾,3表燈小計　　　　　　　,**,1066,9484292,
111,7,522,田尾,4低壓綜合裝置非營業用　,*,0,0,
111,7,522,田尾,5低壓綜合需量非營業用　,15,1141,126440,
111,7,522,田尾,6低壓綜合非營業用電小計,**,1141,126440,
111,7,522,田尾,7低壓綜合裝置營業用　　,*,0,0,
111,7,522,田尾,8低壓綜合需量營業用　　,55,1916,407914,
111,7,522,田尾,9低壓綜合營業用電小計　,**,1916,407914,
111,7,522,田尾,10低壓綜合用電小計　　　,**,3057,534354,
111,7,522,田尾,11低壓裝置電力　　　　　,141,1459,389162,
111,7,522,田尾,12低壓需量電力　　　　　,175,3553,610854,
111,7,522,田尾,13低壓電力小計　　　　　,**,5012,1000016,
111,7,522,田尾,14高壓電力　　　　　　　,12,4629,971800,
111,7,522,田尾,15特高壓電力　　　　　　,*,0,0,
111,7,522,田尾,16高＆特高壓電力小計　　,**,4629,971800,
111,7,522,田尾,17電力小計　　　　　　　,**,9641,1971816,
111,7,522,田尾,18綜合＆電力小計　　　　,**,12698,2506170,
111,7,522,田尾,19電燈＆綜合＆電力小計　,**,13764,11990462,
111,7,522,田尾,20臨時電燈　　　　　　　,14,0,757,
111,7,522,田尾,21臨時電力　　　　　　　,*,0,0,
111,7,522,田尾,22臨時用電小計　　　　　,**,0,757,
111,7,522,田尾,23總計（含臨時用電）　　,**,13764,11991219,
111,7,522,田尾,24表燈合計　　　　　　　,**,1066,9485049,
111,7,522,田尾,25綜合＆電力合計　　　　,**,12698,2506170,
111,7,523,埤頭,1表燈非營業用　　　　,25773,22,4058341,
111,7,523,埤頭,2表燈營業用　　　　　　,984,671,1091757,
111,7,523,埤頭,3表燈小計　　　　　　　,**,693,5150098,
111,7,523,埤頭,4低壓綜合裝置非營業用　,*,0,0,
111,7,523,埤頭,5低壓綜合需量非營業用　,10,759,17880,
111,7,523,埤頭,6低壓綜合非營業用電小計,**,759,17880,
111,7,523,埤頭,7低壓綜合裝置營業用　　,*,0,0,
111,7,523,埤頭,8低壓綜合需量營業用　　,74,3353,868002,
111,7,523,埤頭,9低壓綜合營業用電小計　,**,3353,868002,
111,7,523,埤頭,10低壓綜合用電小計　　　,**,4112,885882,
111,7,523,埤頭,11低壓裝置電力　　　　　,351,2059,734599,
111,7,523,埤頭,12低壓需量電力　　　　　,175,8290,1601340,
111,7,523,埤頭,13低壓電力小計　　　　　,**,10349,2335939,
111,7,523,埤頭,14高壓電力　　　　　　　,71,33799,10464762,
111,7,523,埤頭,15特高壓電力　　　　　　,*,0,0,
111,7,523,埤頭,16高＆特高壓電力小計　　,**,33799,10464762,
111,7,523,埤頭,17電力小計　　　　　　　,**,44148,12800701,
111,7,523,埤頭,18綜合＆電力小計　　　　,**,48260,13686583,
111,7,523,埤頭,19電燈＆綜合＆電力小計　,**,48953,18836681,
111,7,523,埤頭,20臨時電燈　　　　　　　,24,0,1668,
111,7,523,埤頭,21臨時電力　　　　　　　,*,0,0,
111,7,523,埤頭,22臨時用電小計　　　　　,**,0,1668,
111,7,523,埤頭,23總計（含臨時用電）　　,**,48953,18838349,
111,7,523,埤頭,24表燈合計　　　　　　　,**,693,5151766,
111,7,523,埤頭,25綜合＆電力合計　　　　,**,48260,13686583,
111,7,524,溪州,1表燈非營業用　　　　,23536,2,6480899,
111,7,524,溪州,2表燈營業用　　　　　　,696,722,845821,
111,7,524,溪州,3表燈小計　　　　　　　,**,724,7326720,
111,7,524,溪州,4低壓綜合裝置非營業用　,*,0,0,
111,7,524,溪州,5低壓綜合需量非營業用　,16,1013,86424,
111,7,524,溪州,6低壓綜合非營業用電小計,**,1013,86424,
111,7,524,溪州,7低壓綜合裝置營業用　　,*,0,0,
111,7,524,溪州,8低壓綜合需量營業用　　,36,1308,356116,
111,7,524,溪州,9低壓綜合營業用電小計　,**,1308,356116,
111,7,524,溪州,10低壓綜合用電小計　　　,**,2321,442540,
111,7,524,溪州,11低壓裝置電力　　　　　,287,1828,412004,
111,7,524,溪州,12低壓需量電力　　　　　,98,5046,1038907,
111,7,524,溪州,13低壓電力小計　　　　　,**,6874,1450911,
111,7,524,溪州,14高壓電力　　　　　　　,27,13632,3039256,
111,7,524,溪州,15特高壓電力　　　　　　,*,11500,4372800,
111,7,524,溪州,16高＆特高壓電力小計　　,**,25132,7412056,
111,7,524,溪州,17電力小計　　　　　　　,**,32006,8862967,
111,7,524,溪州,18綜合＆電力小計　　　　,**,34327,9305507,
111,7,524,溪州,19電燈＆綜合＆電力小計　,**,35051,16632227,
111,7,524,溪州,20臨時電燈　　　　　　　,14,0,7024,
111,7,524,溪州,21臨時電力　　　　　　　,*,0,0,
111,7,524,溪州,22臨時用電小計　　　　　,**,0,7024,
111,7,524,溪州,23總計（含臨時用電）　　,**,35051,16639251,
111,7,524,溪州,24表燈合計　　　　　　　,**,724,7333744,
111,7,524,溪州,25綜合＆電力合計　　　　,**,34327,9305507,
111,7,525,竹塘,1表燈非營業用　　　　,12947,0,590145,
111,7,525,竹塘,2表燈營業用　　　　　　,315,156,190007,
111,7,525,竹塘,3表燈小計　　　　　　　,**,156,780152,
111,7,525,竹塘,4低壓綜合裝置非營業用　,*,0,0,
111,7,525,竹塘,5低壓綜合需量非營業用　,8,576,16237,
111,7,525,竹塘,6低壓綜合非營業用電小計,**,576,16237,
111,7,525,竹塘,7低壓綜合裝置營業用　　,*,0,0,
111,7,525,竹塘,8低壓綜合需量營業用　　,22,800,312137,
111,7,525,竹塘,9低壓綜合營業用電小計　,**,800,312137,
111,7,525,竹塘,10低壓綜合用電小計　　　,**,1376,328374,
111,7,525,竹塘,11低壓裝置電力　　　　　,554,2199,951005,
111,7,525,竹塘,12低壓需量電力　　　　　,67,2585,733754,
111,7,525,竹塘,13低壓電力小計　　　　　,**,4784,1684759,
111,7,525,竹塘,14高壓電力　　　　　　　,6,3563,1168992,
111,7,525,竹塘,15特高壓電力　　　　　　,*,0,0,
111,7,525,竹塘,16高＆特高壓電力小計　　,**,3563,1168992,
111,7,525,竹塘,17電力小計　　　　　　　,**,8347,2853751,
111,7,525,竹塘,18綜合＆電力小計　　　　,**,9723,3182125,
111,7,525,竹塘,19電燈＆綜合＆電力小計　,**,9879,3962277,
111,7,525,竹塘,20臨時電燈　　　　　　　,*,0,0,
111,7,525,竹塘,21臨時電力　　　　　　　,*,0,0,
111,7,525,竹塘,22臨時用電小計　　　　　,**,0,0,
111,7,525,竹塘,23總計（含臨時用電）　　,**,9879,3962277,
111,7,525,竹塘,24表燈合計　　　　　　　,**,156,780152,
111,7,525,竹塘,25綜合＆電力合計　　　　,**,9723,3182125,
111,7,526,二林,1表燈非營業用　　　　,40043,132,11246505,
111,7,526,二林,2表燈營業用　　　　　　,1792,1772,2441402,
111,7,526,二林,3表燈小計　　　　　　　,**,1904,13687907,
111,7,526,二林,4低壓綜合裝置非營業用　,*,0,0,
111,7,526,二林,5低壓綜合需量非營業用　,38,2026,260214,
111,7,526,二林,6低壓綜合非營業用電小計,**,2026,260214,
111,7,526,二林,7低壓綜合裝置營業用　　,*,0,0,
111,7,526,二林,8低壓綜合需量營業用　　,123,4383,1177663,
111,7,526,二林,9低壓綜合營業用電小計　,**,4383,1177663,
111,7,526,二林,10低壓綜合用電小計　　　,**,6409,1437877,
111,7,526,二林,11低壓裝置電力　　　　　,2070,6463,2088714,
111,7,526,二林,12低壓需量電力　　　　　,201,9560,2107653,
111,7,526,二林,13低壓電力小計　　　　　,**,16023,4196367,
111,7,526,二林,14高壓電力　　　　　　　,30,11126,3348013,
111,7,526,二林,15特高壓電力　　　　　　,*,15000,8378400,
111,7,526,二林,16高＆特高壓電力小計　　,**,26126,11726413,
111,7,526,二林,17電力小計　　　　　　　,**,42149,15922780,
111,7,526,二林,18綜合＆電力小計　　　　,**,48558,17360657,
111,7,526,二林,19電燈＆綜合＆電力小計　,**,50462,31048564,
111,7,526,二林,20臨時電燈　　　　　　　,68,0,8180,
111,7,526,二林,21臨時電力　　　　　　　,8,1241,111800,
111,7,526,二林,22臨時用電小計　　　　　,**,1241,119980,
111,7,526,二林,23總計（含臨時用電）　　,**,50462,31168544,
111,7,526,二林,24表燈合計　　　　　　　,**,1904,13696087,
111,7,526,二林,25綜合＆電力合計　　　　,**,48558,17472457,
111,7,527,大城,1表燈非營業用　　　　,13345,100,2648811,
111,7,527,大城,2表燈營業用　　　　　　,295,612,453690,
111,7,527,大城,3表燈小計　　　　　　　,**,712,3102501,
111,7,527,大城,4低壓綜合裝置非營業用　,*,0,0,
111,7,527,大城,5低壓綜合需量非營業用　,8,392,17520,
111,7,527,大城,6低壓綜合非營業用電小計,**,392,17520,
111,7,527,大城,7低壓綜合裝置營業用　　,*,0,0,
111,7,527,大城,8低壓綜合需量營業用　　,29,1502,414412,
111,7,527,大城,9低壓綜合營業用電小計　,**,1502,414412,
111,7,527,大城,10低壓綜合用電小計　　　,**,1894,431932,
111,7,527,大城,11低壓裝置電力　　　　　,1272,4040,2528821,
111,7,527,大城,12低壓需量電力　　　　　,128,5690,1333324,
111,7,527,大城,13低壓電力小計　　　　　,**,9730,3862145,
111,7,527,大城,14高壓電力　　　　　　　,8,8077,4455038,
111,7,527,大城,15特高壓電力　　　　　　,*,0,0,
111,7,527,大城,16高＆特高壓電力小計　　,**,8077,4455038,
111,7,527,大城,17電力小計　　　　　　　,**,17807,8317183,
111,7,527,大城,18綜合＆電力小計　　　　,**,19701,8749115,
111,7,527,大城,19電燈＆綜合＆電力小計　,**,20413,11851616,
111,7,527,大城,20臨時電燈　　　　　　　,*,0,2174,
111,7,527,大城,21臨時電力　　　　　　　,*,128,56160,
111,7,527,大城,22臨時用電小計　　　　　,**,128,58334,
111,7,527,大城,23總計（含臨時用電）　　,**,20413,11909950,
111,7,527,大城,24表燈合計　　　　　　　,**,712,3104675,
111,7,527,大城,25綜合＆電力合計　　　　,**,19701,8805275,
111,7,528,芳苑,1表燈非營業用　　　　,25521,50,4507641,
111,7,528,芳苑,2表燈營業用　　　　　　,844,724,1017720,
111,7,528,芳苑,3表燈小計　　　　　　　,**,774,5525361,
111,7,528,芳苑,4低壓綜合裝置非營業用　,*,0,0,
111,7,528,芳苑,5低壓綜合需量非營業用　,22,932,60580,
111,7,528,芳苑,6低壓綜合非營業用電小計,**,932,60580,
111,7,528,芳苑,7低壓綜合裝置營業用　　,*,0,0,
111,7,528,芳苑,8低壓綜合需量營業用　　,91,3939,966618,
111,7,528,芳苑,9低壓綜合營業用電小計　,**,3939,966618,
111,7,528,芳苑,10低壓綜合用電小計　　　,**,4871,1027198,
111,7,528,芳苑,11低壓裝置電力　　　　　,2852,11253,4761042,
111,7,528,芳苑,12低壓需量電力　　　　　,528,25245,6663459,
111,7,528,芳苑,13低壓電力小計　　　　　,**,36498,11424501,
111,7,528,芳苑,14高壓電力　　　　　　　,88,63638,23733104,
111,7,528,芳苑,15特高壓電力　　　　　　,6,67300,41584044,
111,7,528,芳苑,16高＆特高壓電力小計　　,**,130938,65317148,
111,7,528,芳苑,17電力小計　　　　　　　,**,167436,76741649,
111,7,528,芳苑,18綜合＆電力小計　　　　,**,172307,77768847,
111,7,528,芳苑,19電燈＆綜合＆電力小計　,**,173081,83294208,
111,7,528,芳苑,20臨時電燈　　　　　　　,17,0,20883,
111,7,528,芳苑,21臨時電力　　　　　　　,*,110,6760,
111,7,528,芳苑,22臨時用電小計　　　　　,**,110,27643,
111,7,528,芳苑,23總計（含臨時用電）　　,**,173081,83321851,
111,7,528,芳苑,24表燈合計　　　　　　　,**,774,5546244,
111,7,528,芳苑,25綜合＆電力合計　　　　,**,172307,77775607,
111,7,530,二水,1表燈非營業用　　　　,8743,2,1321194,
111,7,530,二水,2表燈營業用　　　　　　,390,364,263236,
111,7,530,二水,3表燈小計　　　　　　　,**,366,1584430,
111,7,530,二水,4低壓綜合裝置非營業用　,*,0,0,
111,7,530,二水,5低壓綜合需量非營業用　,8,392,21560,
111,7,530,二水,6低壓綜合非營業用電小計,**,392,21560,
111,7,530,二水,7低壓綜合裝置營業用　　,*,0,0,
111,7,530,二水,8低壓綜合需量營業用　　,17,282,92467,
111,7,530,二水,9低壓綜合營業用電小計　,**,282,92467,
111,7,530,二水,10低壓綜合用電小計　　　,**,674,114027,
