年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
108,12,743,山上,1表燈非營業用,"4,686",28,"1,549,814",11214074
108,12,743,山上,2表燈營業用,179,120,"370,629",2882356
108,12,743,山上,3表燈小計,**,148,"1,920,443",14096430
108,12,743,山上,4低壓綜合裝置非營業用,*,0,0,0
108,12,743,山上,5低壓綜合需量非營業用,*,189,"15,437",144839
108,12,743,山上,6低壓綜合非營業用電小計,**,189,"15,437",144839
108,12,743,山上,7低壓綜合裝置營業用,*,0,0,0
108,12,743,山上,8低壓綜合需量營業用,12,598,"70,623",1020066
108,12,743,山上,9低壓綜合營業用電小計,**,598,"70,623",1020066
108,12,743,山上,10低壓綜合用電小計,**,787,"86,060",1164905
108,12,743,山上,11低壓裝置電力,14,49,"1,455",17335
108,12,743,山上,12低壓需量電力,34,"2,267","459,197",5856788
108,12,743,山上,13低壓電力小計,**,"2,316","460,652",5874123
108,12,743,山上,14高壓電力,53,"42,843","10,319,932",119230152
108,12,743,山上,15特高壓電力,*,"27,350","11,702,584",129858584
108,12,743,山上,16高＆特高壓電力小計,**,"70,193","22,022,516",249088736
108,12,743,山上,17電力小計,**,"72,509","22,483,168",254962859
108,12,743,山上,18綜合＆電力小計,**,"73,296","22,569,228",256127764
108,12,743,山上,19電燈＆綜合＆電力小計,**,"73,444","24,489,671",270224194
108,12,743,山上,20臨時電燈,9,0,28537,47154
108,12,743,山上,21臨時電力,*,0,0,0
108,12,743,山上,22臨時用電小計,**,0,"28,537",47154
108,12,743,山上,23總計（含臨時用電）,**,"73,444","24,518,208",270271348
108,12,743,山上,24表燈合計,**,148,"1,948,980",14143584
108,12,743,山上,25綜合＆電力合計,**,"73,296","22,569,228",256127764
108,12,744,新市,1表燈非營業用,"28,214",614,"6,387,457",87962580
108,12,744,新市,2表燈營業用,"2,048","2,459","2,430,931",35158887
108,12,744,新市,3表燈小計,**,"3,073","8,818,388",123121467
108,12,744,新市,4低壓綜合裝置非營業用,*,0,0,0
108,12,744,新市,5低壓綜合需量非營業用,90,"4,049","776,149",10600129
108,12,744,新市,6低壓綜合非營業用電小計,**,"4,049","776,149",10600129
108,12,744,新市,7低壓綜合裝置營業用,*,0,0,0
108,12,744,新市,8低壓綜合需量營業用,168,"8,711","1,901,908",25007373
108,12,744,新市,9低壓綜合營業用電小計,**,"8,711","1,901,908",25007373
108,12,744,新市,10低壓綜合用電小計,**,"12,760","2,678,057",35607502
108,12,744,新市,11低壓裝置電力,55,382,"45,402",551841
108,12,744,新市,12低壓需量電力,248,"14,815","3,507,163",43131724
108,12,744,新市,13低壓電力小計,**,"15,197","3,552,565",43683565
108,12,744,新市,14高壓電力,142,"165,202","76,003,877",941406680
108,12,744,新市,15特高壓電力,17,"655,535","441,218,080",5320490727
108,12,744,新市,16高＆特高壓電力小計,**,"820,737","517,221,957",6261897407
108,12,744,新市,17電力小計,**,"835,934","520,774,522",6305580972
108,12,744,新市,18綜合＆電力小計,**,"848,694","523,452,579",6341188474
108,12,744,新市,19電燈＆綜合＆電力小計,**,"851,767","532,270,967",6464309941
108,12,744,新市,20臨時電燈,68,0,"72,768",644540
108,12,744,新市,21臨時電力,6,469,"103,080",1132760
108,12,744,新市,22臨時用電小計,**,469,"175,848",1777300
108,12,744,新市,23總計（含臨時用電）,**,"851,767","532,446,815",6466087241
108,12,744,新市,24表燈合計,**,"3,073","8,891,156",123766007
108,12,744,新市,25綜合＆電力合計,**,"848,694","523,555,659",6342321234
108,12,745,安定,1表燈非營業用,"19,743",165,"4,649,268",56823048
108,12,745,安定,2表燈營業用,"1,620","1,914","3,405,235",30679584
108,12,745,安定,3表燈小計,**,"2,079","8,054,503",87502632
108,12,745,安定,4低壓綜合裝置非營業用,*,0,0,0
108,12,745,安定,5低壓綜合需量非營業用,8,521,"65,594",934580
108,12,745,安定,6低壓綜合非營業用電小計,**,521,"65,594",934580
108,12,745,安定,7低壓綜合裝置營業用,*,0,0,0
108,12,745,安定,8低壓綜合需量營業用,128,"7,546","1,157,942",13661979
108,12,745,安定,9低壓綜合營業用電小計,**,"7,546","1,157,942",13661979
108,12,745,安定,10低壓綜合用電小計,**,"8,067","1,223,536",14596559
108,12,745,安定,11低壓裝置電力,54,508,"138,036",1657961
108,12,745,安定,12低壓需量電力,247,"13,059","2,120,512",25737407
108,12,745,安定,13低壓電力小計,**,"13,567","2,258,548",27395368
108,12,745,安定,14高壓電力,73,"29,798","8,282,493",95347898
108,12,745,安定,15特高壓電力,*,150000,93804800,542227200
108,12,745,安定,16高＆特高壓電力小計,**,"179,798","102,087,293",637575098
108,12,745,安定,17電力小計,**,"193,365","104,345,841",664970466
108,12,745,安定,18綜合＆電力小計,**,"201,432","105,569,377",679567025
108,12,745,安定,19電燈＆綜合＆電力小計,**,"203,511","113,623,880",767069657
108,12,745,安定,20臨時電燈,38,0,"12,503",167573
108,12,745,安定,21臨時電力,*,700,"428,200",16122840
108,12,745,安定,22臨時用電小計,**,700,"440,703",16290413
108,12,745,安定,23總計（含臨時用電）,**,"203,511","114,064,583",783360070
108,12,745,安定,24表燈合計,**,"2,079","8,067,006",87670205
108,12,745,安定,25綜合＆電力合計,**,"201,432","105,997,577",695689865
108,12,800,新興區,1表燈非營業用,"38,105",359,"20,081,651",127104787
108,12,800,新興區,2表燈營業用,"4,814","7,939","9,830,161",74463205
108,12,800,新興區,3表燈小計,**,"8,298","29,911,812",201567992
108,12,800,新興區,4低壓綜合裝置非營業用,*,0,0,0
108,12,800,新興區,5低壓綜合需量非營業用,210,"7,234","1,143,740",14543195
108,12,800,新興區,6低壓綜合非營業用電小計,**,"7,234","1,143,740",14543195
108,12,800,新興區,7低壓綜合裝置營業用,*,184,"5,599",98498
108,12,800,新興區,8低壓綜合需量營業用,530,"20,878","4,072,937",52266550
108,12,800,新興區,9低壓綜合營業用電小計,**,"21,062","4,078,536",52365048
108,12,800,新興區,10低壓綜合用電小計,**,"28,296","5,222,276",66908243
108,12,800,新興區,11低壓裝置電力,69,598,"38,152",541612
108,12,800,新興區,12低壓需量電力,14,336,"57,815",684870
108,12,800,新興區,13低壓電力小計,**,934,"95,967",1226482
108,12,800,新興區,14高壓電力,53,"19,435","4,896,695",68241347
108,12,800,新興區,15特高壓電力,*,0,0,0
108,12,800,新興區,16高＆特高壓電力小計,**,"19,435","4,896,695",68241347
108,12,800,新興區,17電力小計,**,"20,369","4,992,662",69467829
108,12,800,新興區,18綜合＆電力小計,**,"48,665","10,214,938",136376072
108,12,800,新興區,19電燈＆綜合＆電力小計,**,"56,963","40,126,750",337944064
108,12,800,新興區,20臨時電燈,9,0,1401,24190
108,12,800,新興區,21臨時電力,13,523,"33,094",510759
108,12,800,新興區,22臨時用電小計,**,523,"34,495",534949
108,12,800,新興區,23總計（含臨時用電）,**,"56,963","40,161,245",338479013
108,12,800,新興區,24表燈合計,**,"8,298","29,913,213",201592182
108,12,800,新興區,25綜合＆電力合計,**,"48,665","10,248,032",136886831
108,12,801,前金區,1表燈非營業用,"21,796",497,"11,687,553",74408504
108,12,801,前金區,2表燈營業用,"2,211","5,671","5,224,917",41623409
108,12,801,前金區,3表燈小計,**,"6,168","16,912,470",116031913
108,12,801,前金區,4低壓綜合裝置非營業用,*,0,0,0
108,12,801,前金區,5低壓綜合需量非營業用,196,"8,253","1,426,267",17117526
108,12,801,前金區,6低壓綜合非營業用電小計,**,"8,253","1,426,267",17117526
108,12,801,前金區,7低壓綜合裝置營業用,*,61,"13,200",157040
108,12,801,前金區,8低壓綜合需量營業用,266,"13,291","2,644,235",33338445
108,12,801,前金區,9低壓綜合營業用電小計,**,"13,352","2,657,435",33495485
108,12,801,前金區,10低壓綜合用電小計,**,"21,605","4,083,702",50613011
108,12,801,前金區,11低壓裝置電力,40,354,"47,667",601490
108,12,801,前金區,12低壓需量電力,10,507,"87,151",1043854
108,12,801,前金區,13低壓電力小計,**,861,"134,818",1645344
108,12,801,前金區,14高壓電力,57,"32,663","8,397,075",112586320
108,12,801,前金區,15特高壓電力,*,0,0,0
108,12,801,前金區,16高＆特高壓電力小計,**,"32,663","8,397,075",112586320
108,12,801,前金區,17電力小計,**,"33,524","8,531,893",114231664
108,12,801,前金區,18綜合＆電力小計,**,"55,129","12,615,595",164844675
108,12,801,前金區,19電燈＆綜合＆電力小計,**,"61,297","29,528,065",280876588
108,12,801,前金區,20臨時電燈,*,0,329,10421
108,12,801,前金區,21臨時電力,16,870,"110,440",1134000
108,12,801,前金區,22臨時用電小計,**,870,"110,769",1144421
108,12,801,前金區,23總計（含臨時用電）,**,"61,297","29,638,834",282021009
108,12,801,前金區,24表燈合計,**,"6,168","16,912,799",116042334
108,12,801,前金區,25綜合＆電力合計,**,"55,129","12,726,035",165978675
108,12,802,苓雅區,1表燈非營業用,"101,099",1000,"46,456,891",332613590
108,12,802,苓雅區,2表燈營業用,"8,746","11,367","15,072,558",120020340
108,12,802,苓雅區,3表燈小計,**,"12,367","61,529,449",452633930
108,12,802,苓雅區,4低壓綜合裝置非營業用,*,0,0,0
108,12,802,苓雅區,5低壓綜合需量非營業用,409,"15,419","2,309,704",29695001
108,12,802,苓雅區,6低壓綜合非營業用電小計,**,"15,419","2,309,704",29695001
108,12,802,苓雅區,7低壓綜合裝置營業用,*,0,0,0
108,12,802,苓雅區,8低壓綜合需量營業用,584,"22,578","4,513,036",61029047
108,12,802,苓雅區,9低壓綜合營業用電小計,**,"22,578","4,513,036",61029047
108,12,802,苓雅區,10低壓綜合用電小計,**,"37,997","6,822,740",90724048
108,12,802,苓雅區,11低壓裝置電力,53,409,"32,867",473641
108,12,802,苓雅區,12低壓需量電力,16,239,"33,005",491928
108,12,802,苓雅區,13低壓電力小計,**,648,"65,872",965569
108,12,802,苓雅區,14高壓電力,100,"71,267","17,949,560",248127754
108,12,802,苓雅區,15特高壓電力,*,"8,500","3,638,400",47132800
108,12,802,苓雅區,16高＆特高壓電力小計,**,"79,767","21,587,960",295260554
108,12,802,苓雅區,17電力小計,**,"80,415","21,653,832",296226123
108,12,802,苓雅區,18綜合＆電力小計,**,"118,412","28,476,572",386950171
108,12,802,苓雅區,19電燈＆綜合＆電力小計,**,"130,779","90,006,021",839584101
108,12,802,苓雅區,20臨時電燈,27,0,18970,250462
108,12,802,苓雅區,21臨時電力,43,"2,175","240,040",3710693
108,12,802,苓雅區,22臨時用電小計,**,"2,175","259,010",3961155
108,12,802,苓雅區,23總計（含臨時用電）,**,"130,779","90,265,031",843545256
108,12,802,苓雅區,24表燈合計,**,"12,367","61,548,419",452884392
108,12,802,苓雅區,25綜合＆電力合計,**,"118,412","28,716,612",390660864
108,12,803,鹽埕區,1表燈非營業用,"17,804",310,"7,945,125",52676328
108,12,803,鹽埕區,2表燈營業用,"1,878","1,436","2,601,895",19427983
108,12,803,鹽埕區,3表燈小計,**,"1,746","10,547,020",72104311
108,12,803,鹽埕區,4低壓綜合裝置非營業用,*,0,0,0
108,12,803,鹽埕區,5低壓綜合需量非營業用,92,"2,829","329,298",4406317
108,12,803,鹽埕區,6低壓綜合非營業用電小計,**,"2,829","329,298",4406317
108,12,803,鹽埕區,7低壓綜合裝置營業用,*,40,"7,970",109556
108,12,803,鹽埕區,8低壓綜合需量營業用,174,"6,817","1,219,440",16272709
108,12,803,鹽埕區,9低壓綜合營業用電小計,**,"6,857","1,227,410",16382265
108,12,803,鹽埕區,10低壓綜合用電小計,**,"9,686","1,556,708",20788582
108,12,803,鹽埕區,11低壓裝置電力,99,709,"32,544",505354
108,12,803,鹽埕區,12低壓需量電力,6,184,"21,210",293968
108,12,803,鹽埕區,13低壓電力小計,**,893,"53,754",799322
108,12,803,鹽埕區,14高壓電力,26,"8,377","1,987,519",28117749
108,12,803,鹽埕區,15特高壓電力,*,0,0,0
108,12,803,鹽埕區,16高＆特高壓電力小計,**,"8,377","1,987,519",28117749
108,12,803,鹽埕區,17電力小計,**,"9,270","2,041,273",28917071
108,12,803,鹽埕區,18綜合＆電力小計,**,"18,956","3,597,981",49705653
108,12,803,鹽埕區,19電燈＆綜合＆電力小計,**,"20,702","14,145,001",121809964
108,12,803,鹽埕區,20臨時電燈,9,0,1528,6326
108,12,803,鹽埕區,21臨時電力,*,1348,"229,440",1069181
108,12,803,鹽埕區,22臨時用電小計,**,1348,"230,968",1075507
108,12,803,鹽埕區,23總計（含臨時用電）,**,"20,702","14,375,969",122885471
108,12,803,鹽埕區,24表燈合計,**,"1,746","10,548,548",72110637
108,12,803,鹽埕區,25綜合＆電力合計,**,"18,956","3,827,421",50774834
108,12,804,鼓山區,1表燈非營業用,"78,713",742,"484,316",271777735
108,12,804,鼓山區,2表燈營業用,"4,543","8,931","2,601,802",76589020
108,12,804,鼓山區,3表燈小計,**,"9,673","3,086,118",348366755
108,12,804,鼓山區,4低壓綜合裝置非營業用,*,0,0,0
108,12,804,鼓山區,5低壓綜合需量非營業用,463,"22,569","3,583,112",47759784
108,12,804,鼓山區,6低壓綜合非營業用電小計,**,"22,569","3,583,112",47759784
108,12,804,鼓山區,7低壓綜合裝置營業用,*,0,0,0
108,12,804,鼓山區,8低壓綜合需量營業用,265,"12,494","2,652,507",38172969
108,12,804,鼓山區,9低壓綜合營業用電小計,**,"12,494","2,652,507",38172969
108,12,804,鼓山區,10低壓綜合用電小計,**,"35,063","6,235,619",85932753
108,12,804,鼓山區,11低壓裝置電力,51,393,"41,248",632578
108,12,804,鼓山區,12低壓需量電力,54,"1,567","190,601",2579378
108,12,804,鼓山區,13低壓電力小計,**,"1,960","231,849",3211956
108,12,804,鼓山區,14高壓電力,50,"32,248","7,885,831",107580709
108,12,804,鼓山區,15特高壓電力,*,0,0,0
108,12,804,鼓山區,16高＆特高壓電力小計,**,"32,248","7,885,831",107580709
108,12,804,鼓山區,17電力小計,**,"34,208","8,117,680",110792665
108,12,804,鼓山區,18綜合＆電力小計,**,"69,271","14,353,299",196725418
108,12,804,鼓山區,19電燈＆綜合＆電力小計,**,"78,944","17,439,417",545092173
108,12,804,鼓山區,20臨時電燈,34,0,"1,602",53743
108,12,804,鼓山區,21臨時電力,27,"5,156","476,908",3390661
108,12,804,鼓山區,22臨時用電小計,**,"5,156","478,510",3444404
108,12,804,鼓山區,23總計（含臨時用電）,**,"78,944","17,917,927",548536577
108,12,804,鼓山區,24表燈合計,**,"9,673","3,087,720",348420498
108,12,804,鼓山區,25綜合＆電力合計,**,"69,271","14,830,207",200116079
108,12,805,旗津區,1表燈非營業用,"11,204",84,"6,016,272",39632175
108,12,805,旗津區,2表燈營業用,632,865,"1,142,712",9002538
108,12,805,旗津區,3表燈小計,**,949,"7,158,984",48634713
108,12,805,旗津區,4低壓綜合裝置非營業用,*,0,0,0
108,12,805,旗津區,5低壓綜合需量非營業用,26,971,"127,946",1611594
108,12,805,旗津區,6低壓綜合非營業用電小計,**,971,"127,946",1611594
108,12,805,旗津區,7低壓綜合裝置營業用,*,0,0,0
108,12,805,旗津區,8低壓綜合需量營業用,22,821,"188,904",2418043
108,12,805,旗津區,9低壓綜合營業用電小計,**,821,"188,904",2418043
108,12,805,旗津區,10低壓綜合用電小計,**,"1,792","316,850",4029637
108,12,805,旗津區,11低壓裝置電力,15,121,"10,608",138491
108,12,805,旗津區,12低壓需量電力,29,"1,270","139,311",1786101
108,12,805,旗津區,13低壓電力小計,**,"1,391","149,919",1924592
108,12,805,旗津區,14高壓電力,27,"14,002","3,165,699",37191663
108,12,805,旗津區,15特高壓電力,*,"17,000","7,285,300",94940400
108,12,805,旗津區,16高＆特高壓電力小計,**,"31,002","10,450,999",132132063
108,12,805,旗津區,17電力小計,**,"32,393","10,600,918",134056655
108,12,805,旗津區,18綜合＆電力小計,**,"34,185","10,917,768",138086292
108,12,805,旗津區,19電燈＆綜合＆電力小計,**,"35,134","18,076,752",186721005
108,12,805,旗津區,20臨時電燈,*,0,837,4786
108,12,805,旗津區,21臨時電力,*,0,0,0
108,12,805,旗津區,22臨時用電小計,**,0,837,4786
108,12,805,旗津區,23總計（含臨時用電）,**,"35,134","18,077,589",186725791
108,12,805,旗津區,24表燈合計,**,949,"7,159,821",48639499
108,12,805,旗津區,25綜合＆電力合計,**,"34,185","10,917,768",138086292
108,12,806,前鎮區,1表燈非營業用,"105,726",874,"42,536,280",347518094
108,12,806,前鎮區,2表燈營業用,"7,448","9,155","12,552,121",104912184
108,12,806,前鎮區,3表燈小計,**,"10,029","55,088,401",452430278
108,12,806,前鎮區,4低壓綜合裝置非營業用,*,0,0,0
108,12,806,前鎮區,5低壓綜合需量非營業用,379,"15,992","2,513,179",31877720
108,12,806,前鎮區,6低壓綜合非營業用電小計,**,"15,992","2,513,179",31877720
108,12,806,前鎮區,7低壓綜合裝置營業用,*,0,0,0
108,12,806,前鎮區,8低壓綜合需量營業用,404,"19,410","4,633,363",60808960
108,12,806,前鎮區,9低壓綜合營業用電小計,**,"19,410","4,633,363",60808960
108,12,806,前鎮區,10低壓綜合用電小計,**,"35,402","7,146,542",92686680
108,12,806,前鎮區,11低壓裝置電力,35,329,"25,527",268537
108,12,806,前鎮區,12低壓需量電力,281,"19,154","3,647,125",46882453
108,12,806,前鎮區,13低壓電力小計,**,"19,483","3,672,652",47150990
108,12,806,前鎮區,14高壓電力,273,"252,469","102,764,171",1265823942
108,12,806,前鎮區,15特高壓電力,*,"25,400","8,262,800",107405962
108,12,806,前鎮區,16高＆特高壓電力小計,**,"277,869","111,026,971",1373229904
108,12,806,前鎮區,17電力小計,**,"297,352","114,699,623",1420380894
108,12,806,前鎮區,18綜合＆電力小計,**,"332,754","121,846,165",1513067574
108,12,806,前鎮區,19電燈＆綜合＆電力小計,**,"342,783","176,934,566",1965497852
108,12,806,前鎮區,20臨時電燈,30,0,25499,188836
108,12,806,前鎮區,21臨時電力,27,"2,214","488,635",5049901
108,12,806,前鎮區,22臨時用電小計,**,"2,214","514,134",5238737
108,12,806,前鎮區,23總計（含臨時用電）,**,"342,783","177,448,700",1970736589
108,12,806,前鎮區,24表燈合計,**,"10,029","55,113,900",452619114
108,12,806,前鎮區,25綜合＆電力合計,**,"332,754","122,334,800",1518117475
108,12,807,三民區,1表燈非營業用,"196,189","1,896","20,141,876",651918140
108,12,807,三民區,2表燈營業用,"14,642","20,466","9,361,608",190016109
108,12,807,三民區,3表燈小計,**,"22,362","29,503,484",841934249
108,12,807,三民區,4低壓綜合裝置非營業用,*,0,0,0
108,12,807,三民區,5低壓綜合需量非營業用,863,"31,580","4,720,134",61599606
108,12,807,三民區,6低壓綜合非營業用電小計,**,"31,580","4,720,134",61599606
108,12,807,三民區,7低壓綜合裝置營業用,*,190,"15,993",261872
108,12,807,三民區,8低壓綜合需量營業用,981,"40,073","8,144,802",113475555
108,12,807,三民區,9低壓綜合營業用電小計,**,"40,263","8,160,795",113737427
108,12,807,三民區,10低壓綜合用電小計,**,"71,843","12,880,929",175337033
108,12,807,三民區,11低壓裝置電力,107,"1,029","69,287",1029580
108,12,807,三民區,12低壓需量電力,285,"10,253","1,513,744",20192422
108,12,807,三民區,13低壓電力小計,**,"11,282","1,583,031",21222002
108,12,807,三民區,14高壓電力,137,"84,824","22,815,295",321660921
108,12,807,三民區,15特高壓電力,*,"9,900","3,864,000",52028250
108,12,807,三民區,16高＆特高壓電力小計,**,"94,724","26,679,295",373689171
108,12,807,三民區,17電力小計,**,"106,006","28,262,326",394911173
108,12,807,三民區,18綜合＆電力小計,**,"177,849","41,143,255",570248206
108,12,807,三民區,19電燈＆綜合＆電力小計,**,"200,211","70,646,739",1412182455
108,12,807,三民區,20臨時電燈,37,0,"2,962",110967
108,12,807,三民區,21臨時電力,60,"3,033","401,351",3936941
108,12,807,三民區,22臨時用電小計,**,"3,033","404,313",4047908
108,12,807,三民區,23總計（含臨時用電）,**,"200,211","71,051,052",1416230363
108,12,807,三民區,24表燈合計,**,"22,362","29,506,446",842045216
108,12,807,三民區,25綜合＆電力合計,**,"177,849","41,544,606",574185147
108,12,811,楠梓區,1表燈非營業用,"111,853",701,"29,017,106",344304844
108,12,811,楠梓區,2表燈營業用,"5,304","9,116","6,615,302",78938762
108,12,811,楠梓區,3表燈小計,**,"9,817","35,632,408",423243606
108,12,811,楠梓區,4低壓綜合裝置非營業用,*,62,"3,669",75444
108,12,811,楠梓區,5低壓綜合需量非營業用,333,"13,613","2,019,161",25922227
108,12,811,楠梓區,6低壓綜合非營業用電小計,**,"13,675","2,022,830",25997671
108,12,811,楠梓區,7低壓綜合裝置營業用,*,0,0,0
108,12,811,楠梓區,8低壓綜合需量營業用,265,"11,800","2,505,647",35651429
108,12,811,楠梓區,9低壓綜合營業用電小計,**,"11,800","2,505,647",35651429
108,12,811,楠梓區,10低壓綜合用電小計,**,"25,475","4,528,477",61649100
108,12,811,楠梓區,11低壓裝置電力,29,231,"18,883",287217
108,12,811,楠梓區,12低壓需量電力,58,"3,269","432,083",5963247
108,12,811,楠梓區,13低壓電力小計,**,"3,500","450,966",6250464
108,12,811,楠梓區,14高壓電力,193,"283,758","154,688,034",1785558562
108,12,811,楠梓區,15特高壓電力,*,"28,000","15,304,800",224901172
108,12,811,楠梓區,16高＆特高壓電力小計,**,"311,758","169,992,834",2010459734
108,12,811,楠梓區,17電力小計,**,"315,258","170,443,800",2016710198
108,12,811,楠梓區,18綜合＆電力小計,**,"340,733","174,972,277",2078359298
108,12,811,楠梓區,19電燈＆綜合＆電力小計,**,"350,550","210,604,685",2501602904
108,12,811,楠梓區,20臨時電燈,59,0,"22,839",273840
108,12,811,楠梓區,21臨時電力,49,"2,450","253,081",3654422
108,12,811,楠梓區,22臨時用電小計,**,"2,450","275,920",3928262
108,12,811,楠梓區,23總計（含臨時用電）,**,"350,550","210,880,605",2505531166
108,12,811,楠梓區,24表燈合計,**,"9,817","35,655,247",423517446
108,12,811,楠梓區,25綜合＆電力合計,**,"340,733","175,225,358",2082013720
108,12,812,小港區,1表燈非營業用,"81,939",789,"10,961,833",260762938
108,12,812,小港區,2表燈營業用,"4,191","4,679","3,646,648",53319226
108,12,812,小港區,3表燈小計,**,"5,468","14,608,481",314082164
108,12,812,小港區,4低壓綜合裝置非營業用,*,0,0,0
108,12,812,小港區,5低壓綜合需量非營業用,235,"7,649","989,414",12827243
108,12,812,小港區,6低壓綜合非營業用電小計,**,"7,649","989,414",12827243
108,12,812,小港區,7低壓綜合裝置營業用,*,0,0,0
108,12,812,小港區,8低壓綜合需量營業用,216,"8,879","1,982,310",27188525
108,12,812,小港區,9低壓綜合營業用電小計,**,"8,879","1,982,310",27188525
108,12,812,小港區,10低壓綜合用電小計,**,"16,528","2,971,724",40015768
108,12,812,小港區,11低壓裝置電力,54,573,"102,290",1311930
108,12,812,小港區,12低壓需量電力,194,"10,507","1,385,965",17989423
108,12,812,小港區,13低壓電力小計,**,"11,080","1,488,255",19301353
108,12,812,小港區,14高壓電力,193,"124,871","37,919,077",455343517
108,12,812,小港區,15特高壓電力,35,"1,040,207","492,931,781",5968778468
108,12,812,小港區,16高＆特高壓電力小計,**,"1,165,078","530,850,858",6424121985
108,12,812,小港區,17電力小計,**,"1,176,158","532,339,113",6443423338
108,12,812,小港區,18綜合＆電力小計,**,"1,192,686","535,310,837",6483439106
108,12,812,小港區,19電燈＆綜合＆電力小計,**,"1,198,154","549,919,318",6797521270
108,12,812,小港區,20臨時電燈,51,0,"6,826",333097
108,12,812,小港區,21臨時電力,17,"1,112","158,098",2384682
108,12,812,小港區,22臨時用電小計,**,"1,112","164,924",2717779
108,12,812,小港區,23總計（含臨時用電）,**,"1,198,154","550,084,242",6800239049
108,12,812,小港區,24表燈合計,**,"5,468","14,615,307",314415261
108,12,812,小港區,25綜合＆電力合計,**,"1,192,686","535,468,935",6485823788
108,12,813,左營區,1表燈非營業用,"107,769","1,246","1,595,691",367165797
108,12,813,左營區,2表燈營業用,"7,214","15,039","4,614,550",125280282
108,12,813,左營區,3表燈小計,**,"16,285","6,210,241",492446079
108,12,813,左營區,4低壓綜合裝置非營業用,*,0,0,0
108,12,813,左營區,5低壓綜合需量非營業用,734,"29,800","4,341,423",57172608
108,12,813,左營區,6低壓綜合非營業用電小計,**,"29,800","4,341,423",57172608
108,12,813,左營區,7低壓綜合裝置營業用,*,0,0,0
108,12,813,左營區,8低壓綜合需量營業用,567,"26,432","5,277,303",71976961
108,12,813,左營區,9低壓綜合營業用電小計,**,"26,432","5,277,303",71976961
108,12,813,左營區,10低壓綜合用電小計,**,"56,232","9,618,726",129149569
108,12,813,左營區,11低壓裝置電力,40,284,"39,051",475295
108,12,813,左營區,12低壓需量電力,53,"2,037","339,244",4457555
108,12,813,左營區,13低壓電力小計,**,"2,321","378,295",4932850
108,12,813,左營區,14高壓電力,147,"95,250","25,540,338",342047073
108,12,813,左營區,15特高壓電力,*,"3,150","588,800",8617778
108,12,813,左營區,16高＆特高壓電力小計,**,"98,400","26,129,138",350664851
108,12,813,左營區,17電力小計,**,"100,721","26,507,433",355597701
108,12,813,左營區,18綜合＆電力小計,**,"156,953","36,126,159",484747270
108,12,813,左營區,19電燈＆綜合＆電力小計,**,"173,238","42,336,400",977193349
108,12,813,左營區,20臨時電燈,36,0,243,166144
108,12,813,左營區,21臨時電力,32,"1,794","230,495",2663840
108,12,813,左營區,22臨時用電小計,**,"1,794","230,738",2829984
108,12,813,左營區,23總計（含臨時用電）,**,"173,238","42,567,138",980023333
108,12,813,左營區,24表燈合計,**,"16,285","6,210,484",492612223
108,12,813,左營區,25綜合＆電力合計,**,"156,953","36,356,654",487411110
108,12,814,仁武,1表燈非營業用,"61,834",405,"8,884,428",197183895
108,12,814,仁武,2表燈營業用,"5,718","9,998","9,107,493",114217131
108,12,814,仁武,3表燈小計,**,"10,403","17,991,921",311401026
108,12,814,仁武,4低壓綜合裝置非營業用,*,0,0,0
108,12,814,仁武,5低壓綜合需量非營業用,54,"3,247","437,975",5132164
108,12,814,仁武,6低壓綜合非營業用電小計,**,"3,247","437,975",5132164
108,12,814,仁武,7低壓綜合裝置營業用,*,0,0,0
108,12,814,仁武,8低壓綜合需量營業用,163,"8,760","1,656,654",21438021
108,12,814,仁武,9低壓綜合營業用電小計,**,"8,760","1,656,654",21438021
108,12,814,仁武,10低壓綜合用電小計,**,"12,007","2,094,629",26570185
108,12,814,仁武,11低壓裝置電力,66,963,"92,367",1275730
108,12,814,仁武,12低壓需量電力,382,"18,214","2,790,304",34743714
108,12,814,仁武,13低壓電力小計,**,"19,177","2,882,671",36019444
108,12,814,仁武,14高壓電力,147,"72,284","18,239,605",220564480
108,12,814,仁武,15特高壓電力,6,"66,500","39,943,166",545335604
108,12,814,仁武,16高＆特高壓電力小計,**,"138,784","58,182,771",765900084
108,12,814,仁武,17電力小計,**,"157,961","61,065,442",801919528
108,12,814,仁武,18綜合＆電力小計,**,"169,968","63,160,071",828489713
108,12,814,仁武,19電燈＆綜合＆電力小計,**,"180,371","81,151,992",1139890739
108,12,814,仁武,20臨時電燈,117,0,"19,232",512946
108,12,814,仁武,21臨時電力,26,1285,"169,800",1628588
108,12,814,仁武,22臨時用電小計,**,1285,"189,032",2141534
108,12,814,仁武,23總計（含臨時用電）,**,"180,371","81,341,024",1142032273
108,12,814,仁武,24表燈合計,**,"10,403","18,011,153",311913972
108,12,814,仁武,25綜合＆電力合計,**,"169,968","63,329,871",830118301
108,12,815,大社,1表燈非營業用,"23,921",155,"1,866,356",78280273
108,12,815,大社,2表燈營業用,"2,826","2,939","2,275,418",51277832
108,12,815,大社,3表燈小計,**,"3,094","4,141,774",129558105
108,12,815,大社,4低壓綜合裝置非營業用,*,0,0,0
108,12,815,大社,5低壓綜合需量非營業用,50,"1,534","192,865",2359123
108,12,815,大社,6低壓綜合非營業用電小計,**,"1,534","192,865",2359123
108,12,815,大社,7低壓綜合裝置營業用,*,0,0,0
