年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
106,9,807,三民區,23總計（含臨時用電）,**,"195,615","194,405,362",
106,9,807,三民區,24表燈合計,**,"20,211","140,245,498",
106,9,807,三民區,25綜合＆電力合計,**,"175,404","54,159,864",
106,9,811,楠梓區,1表燈非營業用,"107,356",543,"32,514,260",
106,9,811,楠梓區,2表燈營業用,"4,982","7,616","6,561,332",
106,9,811,楠梓區,3表燈小計,**,"8,159","39,075,592",
106,9,811,楠梓區,4低壓綜合裝置非營業用,*,62,"8,602",
106,9,811,楠梓區,5低壓綜合需量非營業用,310,"13,232","2,273,914",
106,9,811,楠梓區,6低壓綜合非營業用電小計,**,"13,294","2,282,516",
106,9,811,楠梓區,7低壓綜合裝置營業用,*,0,0,
106,9,811,楠梓區,8低壓綜合需量營業用,265,"11,744","3,347,413",
106,9,811,楠梓區,9低壓綜合營業用電小計,**,"11,744","3,347,413",
106,9,811,楠梓區,10低壓綜合用電小計,**,"25,038","5,629,929",
106,9,811,楠梓區,11低壓裝置電力,31,244,"35,354",
106,9,811,楠梓區,12低壓需量電力,66,"3,309","560,429",
106,9,811,楠梓區,13低壓電力小計,**,"3,553","595,783",
106,9,811,楠梓區,14高壓電力,183,"266,241","149,791,126",
106,9,811,楠梓區,15特高壓電力,*,"44,500","24,007,607",
106,9,811,楠梓區,16高＆特高壓電力小計,**,"310,741","173,798,733",
106,9,811,楠梓區,17電力小計,**,"314,294","174,394,516",
106,9,811,楠梓區,18綜合＆電力小計,**,"339,332","180,024,445",
106,9,811,楠梓區,19電燈＆綜合＆電力小計,**,"347,491","219,100,037",
106,9,811,楠梓區,20臨時電燈,41,0,"16,660",
106,9,811,楠梓區,21臨時電力,31,"1,396","226,124",
106,9,811,楠梓區,22臨時用電小計,**,"1,396","242,784",
106,9,811,楠梓區,23總計（含臨時用電）,**,"347,491","219,342,821",
106,9,811,楠梓區,24表燈合計,**,"8,159","39,092,252",
106,9,811,楠梓區,25綜合＆電力合計,**,"339,332","180,250,569",
106,9,812,小港區,1表燈非營業用,"79,775",677,"39,211,471",
106,9,812,小港區,2表燈營業用,"3,868","4,553","5,054,725",
106,9,812,小港區,3表燈小計,**,"5,230","44,266,196",
106,9,812,小港區,4低壓綜合裝置非營業用,*,0,0,
106,9,812,小港區,5低壓綜合需量非營業用,219,"7,234","1,092,388",
106,9,812,小港區,6低壓綜合非營業用電小計,**,"7,234","1,092,388",
106,9,812,小港區,7低壓綜合裝置營業用,*,0,0,
106,9,812,小港區,8低壓綜合需量營業用,216,"9,114","2,561,211",
106,9,812,小港區,9低壓綜合營業用電小計,**,"9,114","2,561,211",
106,9,812,小港區,10低壓綜合用電小計,**,"16,348","3,653,599",
106,9,812,小港區,11低壓裝置電力,57,590,"116,282",
106,9,812,小港區,12低壓需量電力,194,"10,521","1,524,861",
106,9,812,小港區,13低壓電力小計,**,"11,111","1,641,143",
106,9,812,小港區,14高壓電力,192,"125,136","40,530,693",
106,9,812,小港區,15特高壓電力,34,"1,005,214","466,300,386",
106,9,812,小港區,16高＆特高壓電力小計,**,"1,130,350","506,831,079",
106,9,812,小港區,17電力小計,**,"1,141,461","508,472,222",
106,9,812,小港區,18綜合＆電力小計,**,"1,157,809","512,125,821",
106,9,812,小港區,19電燈＆綜合＆電力小計,**,"1,163,039","556,392,017",
106,9,812,小港區,20臨時電燈,27,0,"3,737",
106,9,812,小港區,21臨時電力,21,"2,165","227,349",
106,9,812,小港區,22臨時用電小計,**,"2,165","231,086",
106,9,812,小港區,23總計（含臨時用電）,**,"1,163,039","556,623,103",
106,9,812,小港區,24表燈合計,**,"5,230","44,269,933",
106,9,812,小港區,25綜合＆電力合計,**,"1,157,809","512,353,170",
106,9,813,左營區,1表燈非營業用,"105,539",995,"79,702,551",
106,9,813,左營區,2表燈營業用,"7,121","13,484","18,126,062",
106,9,813,左營區,3表燈小計,**,"14,479","97,828,613",
106,9,813,左營區,4低壓綜合裝置非營業用,*,0,0,
106,9,813,左營區,5低壓綜合需量非營業用,708,"28,688","4,982,469",
106,9,813,左營區,6低壓綜合非營業用電小計,**,"28,688","4,982,469",
106,9,813,左營區,7低壓綜合裝置營業用,*,0,0,
106,9,813,左營區,8低壓綜合需量營業用,545,"26,375","6,966,319",
106,9,813,左營區,9低壓綜合營業用電小計,**,"26,375","6,966,319",
106,9,813,左營區,10低壓綜合用電小計,**,"55,063","11,948,788",
106,9,813,左營區,11低壓裝置電力,44,320,"49,211",
106,9,813,左營區,12低壓需量電力,55,"2,218","444,926",
106,9,813,左營區,13低壓電力小計,**,"2,538","494,137",
106,9,813,左營區,14高壓電力,149,"93,309","32,543,266",
106,9,813,左營區,15特高壓電力,*,"3,800","870,400",
106,9,813,左營區,16高＆特高壓電力小計,**,"97,109","33,413,666",
106,9,813,左營區,17電力小計,**,"99,647","33,907,803",
106,9,813,左營區,18綜合＆電力小計,**,"154,710","45,856,591",
106,9,813,左營區,19電燈＆綜合＆電力小計,**,"169,189","143,685,204",
106,9,813,左營區,20臨時電燈,31,0,"14,908",
106,9,813,左營區,21臨時電力,32,"1,681","256,263",
106,9,813,左營區,22臨時用電小計,**,"1,681","271,171",
106,9,813,左營區,23總計（含臨時用電）,**,"169,189","143,956,375",
106,9,813,左營區,24表燈合計,**,"14,479","97,843,521",
106,9,813,左營區,25綜合＆電力合計,**,"154,710","46,112,854",
106,9,814,仁武,1表燈非營業用,"58,392",470,"28,912,034",
106,9,814,仁武,2表燈營業用,"5,188","8,550","9,695,422",
106,9,814,仁武,3表燈小計,**,"9,020","38,607,456",
106,9,814,仁武,4低壓綜合裝置非營業用,*,0,0,
106,9,814,仁武,5低壓綜合需量非營業用,41,"2,658","366,766",
106,9,814,仁武,6低壓綜合非營業用電小計,**,"2,658","366,766",
106,9,814,仁武,7低壓綜合裝置營業用,*,0,0,
106,9,814,仁武,8低壓綜合需量營業用,144,"7,434","1,813,238",
106,9,814,仁武,9低壓綜合營業用電小計,**,"7,434","1,813,238",
106,9,814,仁武,10低壓綜合用電小計,**,"10,092","2,180,004",
106,9,814,仁武,11低壓裝置電力,68,1005,"114,604",
106,9,814,仁武,12低壓需量電力,384,"18,187","3,123,909",
106,9,814,仁武,13低壓電力小計,**,"19,192","3,238,513",
106,9,814,仁武,14高壓電力,148,"73,060","20,642,205",
106,9,814,仁武,15特高壓電力,6,"62,000","35,750,978",
106,9,814,仁武,16高＆特高壓電力小計,**,"135,060","56,393,183",
106,9,814,仁武,17電力小計,**,"154,252","59,631,696",
106,9,814,仁武,18綜合＆電力小計,**,"164,344","61,811,700",
106,9,814,仁武,19電燈＆綜合＆電力小計,**,"173,364","100,419,156",
106,9,814,仁武,20臨時電燈,72,0,"43,115",
106,9,814,仁武,21臨時電力,10,403,"71,022",
106,9,814,仁武,22臨時用電小計,**,403,"114,137",
106,9,814,仁武,23總計（含臨時用電）,**,"173,364","100,533,293",
106,9,814,仁武,24表燈合計,**,"9,020","38,650,571",
106,9,814,仁武,25綜合＆電力合計,**,"164,344","61,882,722",
106,9,815,大社,1表燈非營業用,"23,399",170,"13,102,099",
106,9,815,大社,2表燈營業用,"2,622","2,132","6,592,304",
106,9,815,大社,3表燈小計,**,"2,302","19,694,403",
106,9,815,大社,4低壓綜合裝置非營業用,*,0,0,
106,9,815,大社,5低壓綜合需量非營業用,51,"1,632","220,346",
106,9,815,大社,6低壓綜合非營業用電小計,**,"1,632","220,346",
106,9,815,大社,7低壓綜合裝置營業用,*,0,0,
106,9,815,大社,8低壓綜合需量營業用,60,"3,199","815,504",
106,9,815,大社,9低壓綜合營業用電小計,**,"3,199","815,504",
106,9,815,大社,10低壓綜合用電小計,**,"4,831","1,035,850",
106,9,815,大社,11低壓裝置電力,97,400,"46,620",
106,9,815,大社,12低壓需量電力,160,"8,080","1,579,422",
106,9,815,大社,13低壓電力小計,**,"8,480","1,626,042",
106,9,815,大社,14高壓電力,41,"23,710","9,040,428",
106,9,815,大社,15特高壓電力,7,"86,210","37,688,600",
106,9,815,大社,16高＆特高壓電力小計,**,"109,920","46,729,028",
106,9,815,大社,17電力小計,**,"118,400","48,355,070",
106,9,815,大社,18綜合＆電力小計,**,"123,231","49,390,920",
106,9,815,大社,19電燈＆綜合＆電力小計,**,"125,533","69,085,323",
106,9,815,大社,20臨時電燈,15,0,"7,844",
106,9,815,大社,21臨時電力,*,0,0,
106,9,815,大社,22臨時用電小計,**,0,"7,844",
106,9,815,大社,23總計（含臨時用電）,**,"125,533","69,093,167",
106,9,815,大社,24表燈合計,**,"2,302","19,702,247",
106,9,815,大社,25綜合＆電力合計,**,"123,231","49,390,920",
106,9,817,東沙,1表燈非營業用,*,0,0,
106,9,817,東沙,2表燈營業用,*,0,0,
106,9,817,東沙,3表燈小計,**,0,0,
106,9,817,東沙,4低壓綜合裝置非營業用,*,0,0,
106,9,817,東沙,5低壓綜合需量非營業用,*,0,0,
106,9,817,東沙,6低壓綜合非營業用電小計,**,0,0,
106,9,817,東沙,7低壓綜合裝置營業用,*,0,0,
106,9,817,東沙,8低壓綜合需量營業用,*,0,0,
106,9,817,東沙,9低壓綜合營業用電小計,**,0,0,
106,9,817,東沙,10低壓綜合用電小計,**,0,0,
106,9,817,東沙,11低壓裝置電力,*,0,0,
106,9,817,東沙,12低壓需量電力,*,0,0,
106,9,817,東沙,13低壓電力小計,**,0,0,
106,9,817,東沙,14高壓電力,*,0,0,
106,9,817,東沙,15特高壓電力,*,0,0,
106,9,817,東沙,16高＆特高壓電力小計,**,0,0,
106,9,817,東沙,17電力小計,**,0,0,
106,9,817,東沙,18綜合＆電力小計,**,0,0,
106,9,817,東沙,19電燈＆綜合＆電力小計,**,0,0,
106,9,817,東沙,20臨時電燈,*,0,0,
106,9,817,東沙,21臨時電力,*,0,0,
106,9,817,東沙,22臨時用電小計,**,0,0,
106,9,817,東沙,23總計（含臨時用電）,**,0,0,
106,9,817,東沙,24表燈合計,**,0,0,
106,9,817,東沙,25綜合＆電力合計,**,0,0,
106,9,819,南沙,1表燈非營業用,*,0,0,
106,9,819,南沙,2表燈營業用,*,0,0,
106,9,819,南沙,3表燈小計,**,0,0,
106,9,819,南沙,4低壓綜合裝置非營業用,*,0,0,
106,9,819,南沙,5低壓綜合需量非營業用,*,0,0,
106,9,819,南沙,6低壓綜合非營業用電小計,**,0,0,
106,9,819,南沙,7低壓綜合裝置營業用,*,0,0,
106,9,819,南沙,8低壓綜合需量營業用,*,0,0,
106,9,819,南沙,9低壓綜合營業用電小計,**,0,0,
106,9,819,南沙,10低壓綜合用電小計,**,0,0,
106,9,819,南沙,11低壓裝置電力,*,0,0,
106,9,819,南沙,12低壓需量電力,*,0,0,
106,9,819,南沙,13低壓電力小計,**,0,0,
106,9,819,南沙,14高壓電力,*,0,0,
106,9,819,南沙,15特高壓電力,*,0,0,
106,9,819,南沙,16高＆特高壓電力小計,**,0,0,
106,9,819,南沙,17電力小計,**,0,0,
106,9,819,南沙,18綜合＆電力小計,**,0,0,
106,9,819,南沙,19電燈＆綜合＆電力小計,**,0,0,
106,9,819,南沙,20臨時電燈,*,0,0,
106,9,819,南沙,21臨時電力,*,0,0,
106,9,819,南沙,22臨時用電小計,**,0,0,
106,9,819,南沙,23總計（含臨時用電）,**,0,0,
106,9,819,南沙,24表燈合計,**,0,0,
106,9,819,南沙,25綜合＆電力合計,**,0,0,
106,9,820,岡山,1表燈非營業用,"55,406",287,"22,732,542",
106,9,820,岡山,2表燈營業用,"4,846","6,744","6,732,465",
106,9,820,岡山,3表燈小計,**,"7,031","29,465,007",
106,9,820,岡山,4低壓綜合裝置非營業用,*,0,0,
106,9,820,岡山,5低壓綜合需量非營業用,129,"5,785","1,122,120",
106,9,820,岡山,6低壓綜合非營業用電小計,**,"5,785","1,122,120",
106,9,820,岡山,7低壓綜合裝置營業用,*,0,0,
106,9,820,岡山,8低壓綜合需量營業用,408,"22,453","5,375,487",
106,9,820,岡山,9低壓綜合營業用電小計,**,"22,453","5,375,487",
106,9,820,岡山,10低壓綜合用電小計,**,"28,238","6,497,607",
106,9,820,岡山,11低壓裝置電力,658,"2,636","429,572",
106,9,820,岡山,12低壓需量電力,621,"36,610","7,592,099",
106,9,820,岡山,13低壓電力小計,**,"39,246","8,021,671",
106,9,820,岡山,14高壓電力,338,"200,342","70,095,991",
106,9,820,岡山,15特高壓電力,9,"198,964","104,744,400",
106,9,820,岡山,16高＆特高壓電力小計,**,"399,306","174,840,391",
106,9,820,岡山,17電力小計,**,"438,552","182,862,062",
106,9,820,岡山,18綜合＆電力小計,**,"466,790","189,359,669",
106,9,820,岡山,19電燈＆綜合＆電力小計,**,"473,821","218,824,676",
106,9,820,岡山,20臨時電燈,51,0,"11,640",
106,9,820,岡山,21臨時電力,*,189,"21,680",
106,9,820,岡山,22臨時用電小計,**,189,"33,320",
106,9,820,岡山,23總計（含臨時用電）,**,"473,821","218,857,996",
106,9,820,岡山,24表燈合計,**,"7,031","29,476,647",
106,9,820,岡山,25綜合＆電力合計,**,"466,790","189,381,349",
106,9,821,路竹,1表燈非營業用,"32,788",58,"11,213,793",
106,9,821,路竹,2表燈營業用,"2,438","3,188","3,131,977",
106,9,821,路竹,3表燈小計,**,"3,246","14,345,770",
106,9,821,路竹,4低壓綜合裝置非營業用,*,0,0,
106,9,821,路竹,5低壓綜合需量非營業用,23,"1,462","292,473",
106,9,821,路竹,6低壓綜合非營業用電小計,**,"1,462","292,473",
106,9,821,路竹,7低壓綜合裝置營業用,*,0,0,
106,9,821,路竹,8低壓綜合需量營業用,140,"5,785","1,443,156",
106,9,821,路竹,9低壓綜合營業用電小計,**,"5,785","1,443,156",
106,9,821,路竹,10低壓綜合用電小計,**,"7,247","1,735,629",
106,9,821,路竹,11低壓裝置電力,"2,138","7,719","1,326,314",
106,9,821,路竹,12低壓需量電力,455,"19,055","4,011,256",
106,9,821,路竹,13低壓電力小計,**,"26,774","5,337,570",
106,9,821,路竹,14高壓電力,183,"167,910","65,904,181",
106,9,821,路竹,15特高壓電力,*,"132,670","90,675,200",
106,9,821,路竹,16高＆特高壓電力小計,**,"300,580","156,579,381",
106,9,821,路竹,17電力小計,**,"327,354","161,916,951",
106,9,821,路竹,18綜合＆電力小計,**,"334,601","163,652,580",
106,9,821,路竹,19電燈＆綜合＆電力小計,**,"337,847","177,998,350",
106,9,821,路竹,20臨時電燈,38,0,"11,023",
106,9,821,路竹,21臨時電力,*,239,"9,095",
106,9,821,路竹,22臨時用電小計,**,239,"20,118",
106,9,821,路竹,23總計（含臨時用電）,**,"337,847","178,018,468",
106,9,821,路竹,24表燈合計,**,"3,246","14,356,793",
106,9,821,路竹,25綜合＆電力合計,**,"334,601","163,661,675",
106,9,822,阿蓮,1表燈非營業用,"17,058",13,"7,461,570",
106,9,822,阿蓮,2表燈營業用,"1,606",933,"2,542,492",
106,9,822,阿蓮,3表燈小計,**,946,"10,004,062",
106,9,822,阿蓮,4低壓綜合裝置非營業用,*,0,0,
106,9,822,阿蓮,5低壓綜合需量非營業用,16,941,"206,661",
106,9,822,阿蓮,6低壓綜合非營業用電小計,**,941,"206,661",
106,9,822,阿蓮,7低壓綜合裝置營業用,*,0,0,
106,9,822,阿蓮,8低壓綜合需量營業用,75,"4,221","1,021,899",
106,9,822,阿蓮,9低壓綜合營業用電小計,**,"4,221","1,021,899",
106,9,822,阿蓮,10低壓綜合用電小計,**,"5,162","1,228,560",
106,9,822,阿蓮,11低壓裝置電力,812,"3,438","435,911",
106,9,822,阿蓮,12低壓需量電力,249,"9,015","1,854,683",
106,9,822,阿蓮,13低壓電力小計,**,"12,453","2,290,594",
106,9,822,阿蓮,14高壓電力,39,"16,581","5,823,564",
106,9,822,阿蓮,15特高壓電力,*,"10,480","4,868,400",
106,9,822,阿蓮,16高＆特高壓電力小計,**,"27,061","10,691,964",
106,9,822,阿蓮,17電力小計,**,"39,514","12,982,558",
106,9,822,阿蓮,18綜合＆電力小計,**,"44,676","14,211,118",
106,9,822,阿蓮,19電燈＆綜合＆電力小計,**,"45,622","24,215,180",
106,9,822,阿蓮,20臨時電燈,*,0,212,
106,9,822,阿蓮,21臨時電力,*,90,"5,080",
106,9,822,阿蓮,22臨時用電小計,**,90,"5,292",
106,9,822,阿蓮,23總計（含臨時用電）,**,"45,622","24,220,472",
106,9,822,阿蓮,24表燈合計,**,946,"10,004,274",
106,9,822,阿蓮,25綜合＆電力合計,**,"44,676","14,216,198",
106,9,823,田寮,1表燈非營業用,"4,468",5,"631,506",
106,9,823,田寮,2表燈營業用,221,121,"82,852",
106,9,823,田寮,3表燈小計,**,126,"714,358",
106,9,823,田寮,4低壓綜合裝置非營業用,*,0,0,
106,9,823,田寮,5低壓綜合需量非營業用,*,100,"12,348",
106,9,823,田寮,6低壓綜合非營業用電小計,**,100,"12,348",
106,9,823,田寮,7低壓綜合裝置營業用,*,0,0,
106,9,823,田寮,8低壓綜合需量營業用,*,113,"30,390",
106,9,823,田寮,9低壓綜合營業用電小計,**,113,"30,390",
106,9,823,田寮,10低壓綜合用電小計,**,213,"42,738",
106,9,823,田寮,11低壓裝置電力,57,404,"76,865",
106,9,823,田寮,12低壓需量電力,47,660,"95,722",
106,9,823,田寮,13低壓電力小計,**,"1,064","172,587",
106,9,823,田寮,14高壓電力,*,"2,585","790,240",
106,9,823,田寮,15特高壓電力,*,0,0,
106,9,823,田寮,16高＆特高壓電力小計,**,"2,585","790,240",
106,9,823,田寮,17電力小計,**,"3,649","962,827",
106,9,823,田寮,18綜合＆電力小計,**,"3,862","1,005,565",
106,9,823,田寮,19電燈＆綜合＆電力小計,**,"3,988","1,719,923",
106,9,823,田寮,20臨時電燈,*,0,0,
106,9,823,田寮,21臨時電力,*,0,0,
106,9,823,田寮,22臨時用電小計,**,0,0,
106,9,823,田寮,23總計（含臨時用電）,**,"3,988","1,719,923",
106,9,823,田寮,24表燈合計,**,126,"714,358",
106,9,823,田寮,25綜合＆電力合計,**,"3,862","1,005,565",
106,9,824,燕巢,1表燈非營業用,"20,214",87,"7,525,647",
106,9,824,燕巢,2表燈營業用,"1,814","1,715","3,078,653",
106,9,824,燕巢,3表燈小計,**,"1,802","10,604,300",
106,9,824,燕巢,4低壓綜合裝置非營業用,*,0,0,
106,9,824,燕巢,5低壓綜合需量非營業用,17,844,"165,701",
106,9,824,燕巢,6低壓綜合非營業用電小計,**,844,"165,701",
106,9,824,燕巢,7低壓綜合裝置營業用,*,0,0,
106,9,824,燕巢,8低壓綜合需量營業用,64,"3,180","762,758",
106,9,824,燕巢,9低壓綜合營業用電小計,**,"3,180","762,758",
106,9,824,燕巢,10低壓綜合用電小計,**,"4,024","928,459",
106,9,824,燕巢,11低壓裝置電力,211,"1,164","108,383",
106,9,824,燕巢,12低壓需量電力,268,"12,009","2,218,952",
106,9,824,燕巢,13低壓電力小計,**,"13,173","2,327,335",
106,9,824,燕巢,14高壓電力,88,"63,511","21,127,405",
106,9,824,燕巢,15特高壓電力,*,"45,350","19,269,200",
106,9,824,燕巢,16高＆特高壓電力小計,**,"108,861","40,396,605",
106,9,824,燕巢,17電力小計,**,"122,034","42,723,940",
106,9,824,燕巢,18綜合＆電力小計,**,"126,058","43,652,399",
106,9,824,燕巢,19電燈＆綜合＆電力小計,**,"127,860","54,256,699",
106,9,824,燕巢,20臨時電燈,14,0,"12,829",
106,9,824,燕巢,21臨時電力,7,459,"89,993",
106,9,824,燕巢,22臨時用電小計,**,459,"102,822",
106,9,824,燕巢,23總計（含臨時用電）,**,"127,860","54,359,521",
106,9,824,燕巢,24表燈合計,**,"1,802","10,617,129",
106,9,824,燕巢,25綜合＆電力合計,**,"126,058","43,742,392",
106,9,825,橋頭,1表燈非營業用,"24,516",75,"8,043,775",
106,9,825,橋頭,2表燈營業用,"1,431","1,015","1,573,001",
106,9,825,橋頭,3表燈小計,**,"1,090","9,616,776",
106,9,825,橋頭,4低壓綜合裝置非營業用,*,0,0,
106,9,825,橋頭,5低壓綜合需量非營業用,29,"1,260","189,441",
106,9,825,橋頭,6低壓綜合非營業用電小計,**,"1,260","189,441",
106,9,825,橋頭,7低壓綜合裝置營業用,*,0,0,
106,9,825,橋頭,8低壓綜合需量營業用,46,"2,317","672,788",
106,9,825,橋頭,9低壓綜合營業用電小計,**,"2,317","672,788",
106,9,825,橋頭,10低壓綜合用電小計,**,"3,577","862,229",
106,9,825,橋頭,11低壓裝置電力,196,"1,317","254,080",
106,9,825,橋頭,12低壓需量電力,115,"4,188","685,854",
106,9,825,橋頭,13低壓電力小計,**,"5,505","939,934",
106,9,825,橋頭,14高壓電力,33,"33,802","9,518,188",
106,9,825,橋頭,15特高壓電力,*,"45,100","21,848,400",
106,9,825,橋頭,16高＆特高壓電力小計,**,"78,902","31,366,588",
106,9,825,橋頭,17電力小計,**,"84,407","32,306,522",
106,9,825,橋頭,18綜合＆電力小計,**,"87,984","33,168,751",
106,9,825,橋頭,19電燈＆綜合＆電力小計,**,"89,074","42,785,527",
106,9,825,橋頭,20臨時電燈,25,0,"16,508",
106,9,825,橋頭,21臨時電力,11,867,"116,480",
106,9,825,橋頭,22臨時用電小計,**,867,"132,988",
106,9,825,橋頭,23總計（含臨時用電）,**,"89,074","42,918,515",
106,9,825,橋頭,24表燈合計,**,"1,090","9,633,284",
106,9,825,橋頭,25綜合＆電力合計,**,"87,984","33,285,231",
106,9,826,梓官,1表燈非營業用,"22,253",46,"1,744,582",
106,9,826,梓官,2表燈營業用,"1,470",860,"635,025",
106,9,826,梓官,3表燈小計,**,906,"2,379,607",
106,9,826,梓官,4低壓綜合裝置非營業用,*,0,0,
106,9,826,梓官,5低壓綜合需量非營業用,*,184,"36,514",
106,9,826,梓官,6低壓綜合非營業用電小計,**,184,"36,514",
106,9,826,梓官,7低壓綜合裝置營業用,*,0,0,
106,9,826,梓官,8低壓綜合需量營業用,49,"2,411","661,308",
106,9,826,梓官,9低壓綜合營業用電小計,**,"2,411","661,308",
106,9,826,梓官,10低壓綜合用電小計,**,"2,595","697,822",
106,9,826,梓官,11低壓裝置電力,494,"1,617","244,574",
106,9,826,梓官,12低壓需量電力,137,"5,105","1,031,632",
106,9,826,梓官,13低壓電力小計,**,"6,722","1,276,206",
106,9,826,梓官,14高壓電力,39,"16,706","5,789,388",
106,9,826,梓官,15特高壓電力,*,0,0,
106,9,826,梓官,16高＆特高壓電力小計,**,"16,706","5,789,388",
106,9,826,梓官,17電力小計,**,"23,428","7,065,594",
106,9,826,梓官,18綜合＆電力小計,**,"26,023","7,763,416",
106,9,826,梓官,19電燈＆綜合＆電力小計,**,"26,929","10,143,023",
106,9,826,梓官,20臨時電燈,11,0,1237,
106,9,826,梓官,21臨時電力,*,0,0,
106,9,826,梓官,22臨時用電小計,**,0,1237,
106,9,826,梓官,23總計（含臨時用電）,**,"26,929","10,144,260",
106,9,826,梓官,24表燈合計,**,906,"2,380,844",
106,9,826,梓官,25綜合＆電力合計,**,"26,023","7,763,416",
106,9,827,彌陀,1表燈非營業用,"10,637",47,"6,653,050",
106,9,827,彌陀,2表燈營業用,669,148,"1,358,429",
106,9,827,彌陀,3表燈小計,**,195,"8,011,479",
106,9,827,彌陀,4低壓綜合裝置非營業用,*,0,0,
106,9,827,彌陀,5低壓綜合需量非營業用,*,150,"56,315",
106,9,827,彌陀,6低壓綜合非營業用電小計,**,150,"56,315",
106,9,827,彌陀,7低壓綜合裝置營業用,*,0,0,
106,9,827,彌陀,8低壓綜合需量營業用,21,554,"129,569",
106,9,827,彌陀,9低壓綜合營業用電小計,**,554,"129,569",
106,9,827,彌陀,10低壓綜合用電小計,**,704,"185,884",
106,9,827,彌陀,11低壓裝置電力,"1,066","6,693","2,211,524",
106,9,827,彌陀,12低壓需量電力,153,"4,048","793,110",
106,9,827,彌陀,13低壓電力小計,**,"10,741","3,004,634",
106,9,827,彌陀,14高壓電力,14,"4,815","1,693,189",
106,9,827,彌陀,15特高壓電力,*,0,0,
106,9,827,彌陀,16高＆特高壓電力小計,**,"4,815","1,693,189",
106,9,827,彌陀,17電力小計,**,"15,556","4,697,823",
106,9,827,彌陀,18綜合＆電力小計,**,"16,260","4,883,707",
106,9,827,彌陀,19電燈＆綜合＆電力小計,**,"16,455","12,895,186",
106,9,827,彌陀,20臨時電燈,*,0,402,
106,9,827,彌陀,21臨時電力,*,0,0,
106,9,827,彌陀,22臨時用電小計,**,0,402,
106,9,827,彌陀,23總計（含臨時用電）,**,"16,455","12,895,588",
106,9,827,彌陀,24表燈合計,**,195,"8,011,881",
106,9,827,彌陀,25綜合＆電力合計,**,"16,260","4,883,707",
106,9,828,永安,1表燈非營業用,"6,709",11,"3,625,767",
106,9,828,永安,2表燈營業用,400,444,"722,142",
106,9,828,永安,3表燈小計,**,455,"4,347,909",
106,9,828,永安,4低壓綜合裝置非營業用,*,0,0,
106,9,828,永安,5低壓綜合需量非營業用,*,83,"5,319",
106,9,828,永安,6低壓綜合非營業用電小計,**,83,"5,319",
106,9,828,永安,7低壓綜合裝置營業用,*,0,0,
106,9,828,永安,8低壓綜合需量營業用,18,692,"136,855",
106,9,828,永安,9低壓綜合營業用電小計,**,692,"136,855",
106,9,828,永安,10低壓綜合用電小計,**,775,"142,174",
106,9,828,永安,11低壓裝置電力,"1,935","9,600","2,555,015",
106,9,828,永安,12低壓需量電力,197,"3,437","707,006",
106,9,828,永安,13低壓電力小計,**,"13,037","3,262,021",
106,9,828,永安,14高壓電力,55,"62,197","24,794,630",
106,9,828,永安,15特高壓電力,*,"30,156","19,681,200",
106,9,828,永安,16高＆特高壓電力小計,**,"92,353","44,475,830",
106,9,828,永安,17電力小計,**,"105,390","47,737,851",
106,9,828,永安,18綜合＆電力小計,**,"106,165","47,880,025",
106,9,828,永安,19電燈＆綜合＆電力小計,**,"106,620","52,227,934",
106,9,828,永安,20臨時電燈,*,0,"12,038",
106,9,828,永安,21臨時電力,*,830,15240,
106,9,828,永安,22臨時用電小計,**,830,"27,278",
106,9,828,永安,23總計（含臨時用電）,**,"106,620","52,255,212",
106,9,828,永安,24表燈合計,**,455,"4,359,947",
106,9,828,永安,25綜合＆電力合計,**,"106,165","47,895,265",
106,9,829,湖內,1表燈非營業用,"20,040",13,"6,989,514",
106,9,829,湖內,2表燈營業用,"1,273","1,651","1,779,991",
106,9,829,湖內,3表燈小計,**,"1,664","8,769,505",
106,9,829,湖內,4低壓綜合裝置非營業用,*,0,0,
106,9,829,湖內,5低壓綜合需量非營業用,22,788,"120,757",
106,9,829,湖內,6低壓綜合非營業用電小計,**,788,"120,757",
106,9,829,湖內,7低壓綜合裝置營業用,*,0,0,
106,9,829,湖內,8低壓綜合需量營業用,57,"2,374","554,049",
106,9,829,湖內,9低壓綜合營業用電小計,**,"2,374","554,049",
106,9,829,湖內,10低壓綜合用電小計,**,"3,162","674,806",
106,9,829,湖內,11低壓裝置電力,"1,177","5,997","965,483",
106,9,829,湖內,12低壓需量電力,318,"10,913","1,980,761",
106,9,829,湖內,13低壓電力小計,**,"16,910","2,946,244",
106,9,829,湖內,14高壓電力,75,"34,084","10,182,527",
106,9,829,湖內,15特高壓電力,*,0,0,
106,9,829,湖內,16高＆特高壓電力小計,**,"34,084","10,182,527",
106,9,829,湖內,17電力小計,**,"50,994","13,128,771",
106,9,829,湖內,18綜合＆電力小計,**,"54,156","13,803,577",
106,9,829,湖內,19電燈＆綜合＆電力小計,**,"55,820","22,573,082",
106,9,829,湖內,20臨時電燈,20,0,"3,498",
106,9,829,湖內,21臨時電力,*,0,0,
106,9,829,湖內,22臨時用電小計,**,0,"3,498",
106,9,829,湖內,23總計（含臨時用電）,**,"55,820","22,576,580",
106,9,829,湖內,24表燈合計,**,"1,664","8,773,003",
106,9,829,湖內,25綜合＆電力合計,**,"54,156","13,803,577",
