年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
104,9,500,彰化,15特高壓電力　　　　　　,＊,"9,800","3,098,400",
104,9,500,彰化,16高＆特高壓電力小計　　,**,"88,771","28,976,438",
104,9,500,彰化,17電力小計　　　　　　　,**,"140,655","40,618,060",
104,9,500,彰化,18綜合＆電力小計　　　　,**,"179,387","50,305,164",
104,9,500,彰化,19電燈＆綜合＆電力小計　,**,"191,731","110,484,863",
104,9,500,彰化,20臨時電燈　　　　　　　,106,0,"38,838",
104,9,500,彰化,21臨時電力　　　　　　　,6,272,"10,602",
104,9,500,彰化,22臨時用電小計　　　　　,**,272,"49,440",
104,9,500,彰化,23總計（含臨時用電）　　,**,"191,731","110,534,303",
104,9,500,彰化,24表燈合計　　　　　　　,**,"12,344","60,218,537",
104,9,500,彰化,25綜合＆電力合計　　　　,**,"179,387","50,315,766",
104,9,502,芬園,1表燈非營業用　　　　,"12,425",91,"6,105,951",
104,9,502,芬園,2表燈營業用　　　　　　,793,387,"1,442,775",
104,9,502,芬園,3表燈小計　　　　　　　,**,478,"7,548,726",
104,9,502,芬園,4低壓綜合裝置非營業用　,＊,0,0,
104,9,502,芬園,5低壓綜合需量非營業用　,6,247,"71,715",
104,9,502,芬園,6低壓綜合非營業用電小計,**,247,"71,715",
104,9,502,芬園,7低壓綜合裝置營業用　　,＊,0,0,
104,9,502,芬園,8低壓綜合需量營業用　　,32,"1,540","351,408",
104,9,502,芬園,9低壓綜合營業用電小計　,**,"1,540","351,408",
104,9,502,芬園,10低壓綜合用電小計　　　,**,"1,787","423,123",
104,9,502,芬園,11低壓裝置電力　　　　　,299,"1,723","665,802",
104,9,502,芬園,12低壓需量電力　　　　　,73,"2,614","424,245",
104,9,502,芬園,13低壓電力小計　　　　　,**,"4,337","1,090,047",
104,9,502,芬園,14高壓電力　　　　　　　,16,"5,137","1,355,992",
104,9,502,芬園,15特高壓電力　　　　　　,＊,0,0,
104,9,502,芬園,16高＆特高壓電力小計　　,**,"5,137","1,355,992",
104,9,502,芬園,17電力小計　　　　　　　,**,"9,474","2,446,039",
104,9,502,芬園,18綜合＆電力小計　　　　,**,"11,261","2,869,162",
104,9,502,芬園,19電燈＆綜合＆電力小計　,**,"11,739","10,417,888",
104,9,502,芬園,20臨時電燈　　　　　　　,＊,0,82,
104,9,502,芬園,21臨時電力　　　　　　　,＊,0,0,
104,9,502,芬園,22臨時用電小計　　　　　,**,0,82,
104,9,502,芬園,23總計（含臨時用電）　　,**,"11,739","10,417,970",
104,9,502,芬園,24表燈合計　　　　　　　,**,478,"7,548,808",
104,9,502,芬園,25綜合＆電力合計　　　　,**,"11,261","2,869,162",
104,9,503,花壇,1表燈非營業用　　　　,"25,597",25,"8,880,586",
104,9,503,花壇,2表燈營業用　　　　　　,"1,954","1,980","2,419,036",
104,9,503,花壇,3表燈小計　　　　　　　,**,"2,005","11,299,622",
104,9,503,花壇,4低壓綜合裝置非營業用　,＊,0,0,
104,9,503,花壇,5低壓綜合需量非營業用　,6,382,"75,174",
104,9,503,花壇,6低壓綜合非營業用電小計,**,382,"75,174",
104,9,503,花壇,7低壓綜合裝置營業用　　,＊,21,0,
104,9,503,花壇,8低壓綜合需量營業用　　,132,"5,374","1,244,859",
104,9,503,花壇,9低壓綜合營業用電小計　,**,"5,395","1,244,859",
104,9,503,花壇,10低壓綜合用電小計　　　,**,"5,777","1,320,033",
104,9,503,花壇,11低壓裝置電力　　　　　,652,"5,729","1,450,535",
104,9,503,花壇,12低壓需量電力　　　　　,324,"13,932","2,632,701",
104,9,503,花壇,13低壓電力小計　　　　　,**,"19,661","4,083,236",
104,9,503,花壇,14高壓電力　　　　　　　,68,"34,194","8,682,627",
104,9,503,花壇,15特高壓電力　　　　　　,＊,"6,080","3,799,200",
104,9,503,花壇,16高＆特高壓電力小計　　,**,"40,274","12,481,827",
104,9,503,花壇,17電力小計　　　　　　　,**,"59,935","16,565,063",
104,9,503,花壇,18綜合＆電力小計　　　　,**,"65,712","17,885,096",
104,9,503,花壇,19電燈＆綜合＆電力小計　,**,"67,717","29,184,718",
104,9,503,花壇,20臨時電燈　　　　　　　,20,0,"5,205",
104,9,503,花壇,21臨時電力　　　　　　　,＊,0,0,
104,9,503,花壇,22臨時用電小計　　　　　,**,0,"5,205",
104,9,503,花壇,23總計（含臨時用電）　　,**,"67,717","29,189,923",
104,9,503,花壇,24表燈合計　　　　　　　,**,"2,005","11,304,827",
104,9,503,花壇,25綜合＆電力合計　　　　,**,"65,712","17,885,096",
104,9,504,秀水,1表燈非營業用　　　　,"22,533",20,"7,515,893",
104,9,504,秀水,2表燈營業用　　　　　　,"1,937","1,227","3,774,333",
104,9,504,秀水,3表燈小計　　　　　　　,**,"1,247","11,290,226",
104,9,504,秀水,4低壓綜合裝置非營業用　,＊,0,0,
104,9,504,秀水,5低壓綜合需量非營業用　,6,170,"26,484",
104,9,504,秀水,6低壓綜合非營業用電小計,**,170,"26,484",
104,9,504,秀水,7低壓綜合裝置營業用　　,＊,0,0,
104,9,504,秀水,8低壓綜合需量營業用　　,126,"5,914","1,248,973",
104,9,504,秀水,9低壓綜合營業用電小計　,**,"5,914","1,248,973",
104,9,504,秀水,10低壓綜合用電小計　　　,**,"6,084","1,275,457",
104,9,504,秀水,11低壓裝置電力　　　　　,"1,459","10,916","3,839,782",
104,9,504,秀水,12低壓需量電力　　　　　,298,"13,885","3,068,238",
104,9,504,秀水,13低壓電力小計　　　　　,**,"24,801","6,908,020",
104,9,504,秀水,14高壓電力　　　　　　　,55,"21,729","7,357,808",
104,9,504,秀水,15特高壓電力　　　　　　,＊,0,0,
104,9,504,秀水,16高＆特高壓電力小計　　,**,"21,729","7,357,808",
104,9,504,秀水,17電力小計　　　　　　　,**,"46,530","14,265,828",
104,9,504,秀水,18綜合＆電力小計　　　　,**,"52,614","15,541,285",
104,9,504,秀水,19電燈＆綜合＆電力小計　,**,"53,861","26,831,511",
104,9,504,秀水,20臨時電燈　　　　　　　,16,0,"1,954",
104,9,504,秀水,21臨時電力　　　　　　　,＊,30,3360,
104,9,504,秀水,22臨時用電小計　　　　　,**,30,"5,314",
104,9,504,秀水,23總計（含臨時用電）　　,**,"53,861","26,836,825",
104,9,504,秀水,24表燈合計　　　　　　　,**,"1,247","11,292,180",
104,9,504,秀水,25綜合＆電力合計　　　　,**,"52,614","15,544,645",
104,9,505,鹿港,1表燈非營業用　　　　,"45,033",217,"16,819,551",
104,9,505,鹿港,2表燈營業用　　　　　　,"5,216","3,225","4,807,312",
104,9,505,鹿港,3表燈小計　　　　　　　,**,"3,442","21,626,863",
104,9,505,鹿港,4低壓綜合裝置非營業用　,＊,0,0,
104,9,505,鹿港,5低壓綜合需量非營業用　,27,"1,803","448,831",
104,9,505,鹿港,6低壓綜合非營業用電小計,**,"1,803","448,831",
104,9,505,鹿港,7低壓綜合裝置營業用　　,＊,0,0,
104,9,505,鹿港,8低壓綜合需量營業用　　,282,"11,997","2,806,705",
104,9,505,鹿港,9低壓綜合營業用電小計　,**,"11,997","2,806,705",
104,9,505,鹿港,10低壓綜合用電小計　　　,**,"13,800","3,255,536",
104,9,505,鹿港,11低壓裝置電力　　　　　,"4,164","23,159","8,000,691",
104,9,505,鹿港,12低壓需量電力　　　　　,596,"38,017","8,903,995",
104,9,505,鹿港,13低壓電力小計　　　　　,**,"61,176","16,904,686",
104,9,505,鹿港,14高壓電力　　　　　　　,205,"167,465","56,003,056",
104,9,505,鹿港,15特高壓電力　　　　　　,＊,"22,000","14,752,000",
104,9,505,鹿港,16高＆特高壓電力小計　　,**,"189,465","70,755,056",
104,9,505,鹿港,17電力小計　　　　　　　,**,"250,641","87,659,742",
104,9,505,鹿港,18綜合＆電力小計　　　　,**,"264,441","90,915,278",
104,9,505,鹿港,19電燈＆綜合＆電力小計　,**,"267,883","112,542,141",
104,9,505,鹿港,20臨時電燈　　　　　　　,50,0,"12,578",
104,9,505,鹿港,21臨時電力　　　　　　　,＊,30,240,
104,9,505,鹿港,22臨時用電小計　　　　　,**,30,"12,818",
104,9,505,鹿港,23總計（含臨時用電）　　,**,"267,883","112,554,959",
104,9,505,鹿港,24表燈合計　　　　　　　,**,"3,442","21,639,441",
104,9,505,鹿港,25綜合＆電力合計　　　　,**,"264,441","90,915,518",
104,9,506,福興,1表燈非營業用　　　　,"26,780",0,"4,277,461",
104,9,506,福興,2表燈營業用　　　　　　,"2,380","2,064","2,038,871",
104,9,506,福興,3表燈小計　　　　　　　,**,"2,064","6,316,332",
104,9,506,福興,4低壓綜合裝置非營業用　,＊,0,0,
104,9,506,福興,5低壓綜合需量非營業用　,9,491,"60,242",
104,9,506,福興,6低壓綜合非營業用電小計,**,491,"60,242",
104,9,506,福興,7低壓綜合裝置營業用　　,＊,0,0,
104,9,506,福興,8低壓綜合需量營業用　　,147,"7,677","1,522,417",
104,9,506,福興,9低壓綜合營業用電小計　,**,"7,677","1,522,417",
104,9,506,福興,10低壓綜合用電小計　　　,**,"8,168","1,582,659",
104,9,506,福興,11低壓裝置電力　　　　　,"2,913","14,819","5,468,896",
104,9,506,福興,12低壓需量電力　　　　　,310,"15,309","3,358,517",
104,9,506,福興,13低壓電力小計　　　　　,**,"30,128","8,827,413",
104,9,506,福興,14高壓電力　　　　　　　,95,"47,906","13,459,605",
104,9,506,福興,15特高壓電力　　　　　　,＊,0,0,
104,9,506,福興,16高＆特高壓電力小計　　,**,"47,906","13,459,605",
104,9,506,福興,17電力小計　　　　　　　,**,"78,034","22,287,018",
104,9,506,福興,18綜合＆電力小計　　　　,**,"86,202","23,869,677",
104,9,506,福興,19電燈＆綜合＆電力小計　,**,"88,266","30,186,009",
104,9,506,福興,20臨時電燈　　　　　　　,22,0,"1,841",
104,9,506,福興,21臨時電力　　　　　　　,＊,0,0,
104,9,506,福興,22臨時用電小計　　　　　,**,0,"1,841",
104,9,506,福興,23總計（含臨時用電）　　,**,"88,266","30,187,850",
104,9,506,福興,24表燈合計　　　　　　　,**,"2,064","6,318,173",
104,9,506,福興,25綜合＆電力合計　　　　,**,"86,202","23,869,677",
104,9,507,線西,1表燈非營業用　　　　,"9,264",0,"4,886,538",
104,9,507,線西,2表燈營業用　　　　　　,800,478,"1,740,180",
104,9,507,線西,3表燈小計　　　　　　　,**,478,"6,626,718",
104,9,507,線西,4低壓綜合裝置非營業用　,＊,0,0,
104,9,507,線西,5低壓綜合需量非營業用　,＊,215,"27,280",
104,9,507,線西,6低壓綜合非營業用電小計,**,215,"27,280",
104,9,507,線西,7低壓綜合裝置營業用　　,＊,0,0,
104,9,507,線西,8低壓綜合需量營業用　　,75,"2,477","510,898",
104,9,507,線西,9低壓綜合營業用電小計　,**,"2,477","510,898",
104,9,507,線西,10低壓綜合用電小計　　　,**,"2,692","538,178",
104,9,507,線西,11低壓裝置電力　　　　　,485,"4,061","1,185,223",
104,9,507,線西,12低壓需量電力　　　　　,243,"13,681","2,907,684",
104,9,507,線西,13低壓電力小計　　　　　,**,"17,742","4,092,907",
104,9,507,線西,14高壓電力　　　　　　　,93,"50,298","17,257,576",
104,9,507,線西,15特高壓電力　　　　　　,＊,"29,900","13,304,000",
104,9,507,線西,16高＆特高壓電力小計　　,**,"80,198","30,561,576",
104,9,507,線西,17電力小計　　　　　　　,**,"97,940","34,654,483",
104,9,507,線西,18綜合＆電力小計　　　　,**,"100,632","35,192,661",
104,9,507,線西,19電燈＆綜合＆電力小計　,**,"101,110","41,819,379",
104,9,507,線西,20臨時電燈　　　　　　　,9,0,"76,334",
104,9,507,線西,21臨時電力　　　　　　　,＊,1100,190440,
104,9,507,線西,22臨時用電小計　　　　　,**,1100,"266,774",
104,9,507,線西,23總計（含臨時用電）　　,**,"101,110","42,086,153",
104,9,507,線西,24表燈合計　　　　　　　,**,478,"6,703,052",
104,9,507,線西,25綜合＆電力合計　　　　,**,"100,632","35,383,101",
104,9,508,和美,1表燈非營業用　　　　,"49,208",260,"12,971,486",
104,9,508,和美,2表燈營業用　　　　　　,"5,214","3,504","5,360,619",
104,9,508,和美,3表燈小計　　　　　　　,**,"3,764","18,332,105",
104,9,508,和美,4低壓綜合裝置非營業用　,＊,0,0,
104,9,508,和美,5低壓綜合需量非營業用　,29,"1,329","369,070",
104,9,508,和美,6低壓綜合非營業用電小計,**,"1,329","369,070",
104,9,508,和美,7低壓綜合裝置營業用　　,＊,0,0,
104,9,508,和美,8低壓綜合需量營業用　　,365,"15,101","3,466,136",
104,9,508,和美,9低壓綜合營業用電小計　,**,"15,101","3,466,136",
104,9,508,和美,10低壓綜合用電小計　　　,**,"16,430","3,835,206",
104,9,508,和美,11低壓裝置電力　　　　　,"2,216","16,819","5,617,380",
104,9,508,和美,12低壓需量電力　　　　　,869,"30,759","6,918,236",
104,9,508,和美,13低壓電力小計　　　　　,**,"47,578","12,535,616",
104,9,508,和美,14高壓電力　　　　　　　,137,"80,593","31,569,004",
104,9,508,和美,15特高壓電力　　　　　　,＊,"29,500","18,069,200",
104,9,508,和美,16高＆特高壓電力小計　　,**,"110,093","49,638,204",
104,9,508,和美,17電力小計　　　　　　　,**,"157,671","62,173,820",
104,9,508,和美,18綜合＆電力小計　　　　,**,"174,101","66,009,026",
104,9,508,和美,19電燈＆綜合＆電力小計　,**,"177,865","84,341,131",
104,9,508,和美,20臨時電燈　　　　　　　,55,0,"15,837",
104,9,508,和美,21臨時電力　　　　　　　,＊,0,0,
104,9,508,和美,22臨時用電小計　　　　　,**,0,"15,837",
104,9,508,和美,23總計（含臨時用電）　　,**,"177,865","84,356,968",
104,9,508,和美,24表燈合計　　　　　　　,**,"3,764","18,347,942",
104,9,508,和美,25綜合＆電力合計　　　　,**,"174,101","66,009,026",
104,9,509,伸港,1表燈非營業用　　　　,"18,906",44,"10,981,447",
104,9,509,伸港,2表燈營業用　　　　　　,"1,543",759,"2,984,280",
104,9,509,伸港,3表燈小計　　　　　　　,**,803,"13,965,727",
104,9,509,伸港,4低壓綜合裝置非營業用　,＊,0,0,
104,9,509,伸港,5低壓綜合需量非營業用　,13,743,"136,086",
104,9,509,伸港,6低壓綜合非營業用電小計,**,743,"136,086",
104,9,509,伸港,7低壓綜合裝置營業用　　,＊,0,0,
104,9,509,伸港,8低壓綜合需量營業用　　,132,"5,268","1,179,403",
104,9,509,伸港,9低壓綜合營業用電小計　,**,"5,268","1,179,403",
104,9,509,伸港,10低壓綜合用電小計　　　,**,"6,011","1,315,489",
104,9,509,伸港,11低壓裝置電力　　　　　,601,"4,396","1,446,214",
104,9,509,伸港,12低壓需量電力　　　　　,335,"13,887","3,141,217",
104,9,509,伸港,13低壓電力小計　　　　　,**,"18,283","4,587,431",
104,9,509,伸港,14高壓電力　　　　　　　,126,"82,975","26,192,517",
104,9,509,伸港,15特高壓電力　　　　　　,＊,"14,000","27,630,400",
104,9,509,伸港,16高＆特高壓電力小計　　,**,"96,975","53,822,917",
104,9,509,伸港,17電力小計　　　　　　　,**,"115,258","58,410,348",
104,9,509,伸港,18綜合＆電力小計　　　　,**,"121,269","59,725,837",
104,9,509,伸港,19電燈＆綜合＆電力小計　,**,"122,072","73,691,564",
104,9,509,伸港,20臨時電燈　　　　　　　,15,0,"6,831",
104,9,509,伸港,21臨時電力　　　　　　　,＊,370,42360,
104,9,509,伸港,22臨時用電小計　　　　　,**,370,"49,191",
104,9,509,伸港,23總計（含臨時用電）　　,**,"122,072","73,740,755",
104,9,509,伸港,24表燈合計　　　　　　　,**,803,"13,972,558",
104,9,509,伸港,25綜合＆電力合計　　　　,**,"121,269","59,768,197",
104,9,510,員林,1表燈非營業用　　　　,"68,447",314,"25,984,249",
104,9,510,員林,2表燈營業用　　　　　　,"6,045","5,283","6,974,693",
104,9,510,員林,3表燈小計　　　　　　　,**,"5,597","32,958,942",
104,9,510,員林,4低壓綜合裝置非營業用　,＊,0,0,
104,9,510,員林,5低壓綜合需量非營業用　,85,"2,831","528,307",
104,9,510,員林,6低壓綜合非營業用電小計,**,"2,831","528,307",
104,9,510,員林,7低壓綜合裝置營業用　　,＊,0,0,
104,9,510,員林,8低壓綜合需量營業用　　,435,"16,151","4,158,034",
104,9,510,員林,9低壓綜合營業用電小計　,**,"16,151","4,158,034",
104,9,510,員林,10低壓綜合用電小計　　　,**,"18,982","4,686,341",
104,9,510,員林,11低壓裝置電力　　　　　,881,"6,109","1,788,838",
104,9,510,員林,12低壓需量電力　　　　　,285,"8,938","1,883,964",
104,9,510,員林,13低壓電力小計　　　　　,**,"15,047","3,672,802",
104,9,510,員林,14高壓電力　　　　　　　,94,"46,413","13,353,426",
104,9,510,員林,15特高壓電力　　　　　　,＊,"4,000","538,800",
104,9,510,員林,16高＆特高壓電力小計　　,**,"50,413","13,892,226",
104,9,510,員林,17電力小計　　　　　　　,**,"65,460","17,565,028",
104,9,510,員林,18綜合＆電力小計　　　　,**,"84,442","22,251,369",
104,9,510,員林,19電燈＆綜合＆電力小計　,**,"90,039","55,210,311",
104,9,510,員林,20臨時電燈　　　　　　　,99,0,"22,064",
104,9,510,員林,21臨時電力　　　　　　　,6,649,"78,120",
104,9,510,員林,22臨時用電小計　　　　　,**,649,"100,184",
104,9,510,員林,23總計（含臨時用電）　　,**,"90,039","55,310,495",
104,9,510,員林,24表燈合計　　　　　　　,**,"5,597","32,981,006",
104,9,510,員林,25綜合＆電力合計　　　　,**,"84,442","22,329,489",
104,9,511,社頭,1表燈非營業用　　　　,"23,104",8,"7,243,760",
104,9,511,社頭,2表燈營業用　　　　　　,"1,631",890,"1,608,026",
104,9,511,社頭,3表燈小計　　　　　　　,**,898,"8,851,786",
104,9,511,社頭,4低壓綜合裝置非營業用　,＊,0,0,
104,9,511,社頭,5低壓綜合需量非營業用　,6,361,"27,698",
104,9,511,社頭,6低壓綜合非營業用電小計,**,361,"27,698",
104,9,511,社頭,7低壓綜合裝置營業用　　,＊,0,0,
104,9,511,社頭,8低壓綜合需量營業用　　,155,"4,291","1,196,016",
104,9,511,社頭,9低壓綜合營業用電小計　,**,"4,291","1,196,016",
104,9,511,社頭,10低壓綜合用電小計　　　,**,"4,652","1,223,714",
104,9,511,社頭,11低壓裝置電力　　　　　,544,"3,687","1,066,266",
104,9,511,社頭,12低壓需量電力　　　　　,512,"14,794","3,844,180",
104,9,511,社頭,13低壓電力小計　　　　　,**,"18,481","4,910,446",
104,9,511,社頭,14高壓電力　　　　　　　,26,"10,922","3,433,919",
104,9,511,社頭,15特高壓電力　　　　　　,＊,0,0,
104,9,511,社頭,16高＆特高壓電力小計　　,**,"10,922","3,433,919",
104,9,511,社頭,17電力小計　　　　　　　,**,"29,403","8,344,365",
104,9,511,社頭,18綜合＆電力小計　　　　,**,"34,055","9,568,079",
104,9,511,社頭,19電燈＆綜合＆電力小計　,**,"34,953","18,419,865",
104,9,511,社頭,20臨時電燈　　　　　　　,31,0,"4,012",
104,9,511,社頭,21臨時電力　　　　　　　,＊,0,0,
104,9,511,社頭,22臨時用電小計　　　　　,**,0,"4,012",
104,9,511,社頭,23總計（含臨時用電）　　,**,"34,953","18,423,877",
104,9,511,社頭,24表燈合計　　　　　　　,**,898,"8,855,798",
104,9,511,社頭,25綜合＆電力合計　　　　,**,"34,055","9,568,079",
104,9,512,永靖,1表燈非營業用　　　　,"24,042",13,"5,253,594",
104,9,512,永靖,2表燈營業用　　　　　　,"1,258",581,"922,291",
104,9,512,永靖,3表燈小計　　　　　　　,**,594,"6,175,885",
104,9,512,永靖,4低壓綜合裝置非營業用　,＊,0,0,
104,9,512,永靖,5低壓綜合需量非營業用　,7,289,"91,093",
104,9,512,永靖,6低壓綜合非營業用電小計,**,289,"91,093",
104,9,512,永靖,7低壓綜合裝置營業用　　,＊,0,0,
104,9,512,永靖,8低壓綜合需量營業用　　,64,"2,572","627,460",
104,9,512,永靖,9低壓綜合營業用電小計　,**,"2,572","627,460",
104,9,512,永靖,10低壓綜合用電小計　　　,**,"2,861","718,553",
104,9,512,永靖,11低壓裝置電力　　　　　,251,"1,970","579,609",
104,9,512,永靖,12低壓需量電力　　　　　,177,"4,801","1,154,952",
104,9,512,永靖,13低壓電力小計　　　　　,**,"6,771","1,734,561",
104,9,512,永靖,14高壓電力　　　　　　　,14,"6,611","2,472,274",
104,9,512,永靖,15特高壓電力　　　　　　,＊,0,0,
104,9,512,永靖,16高＆特高壓電力小計　　,**,"6,611","2,472,274",
104,9,512,永靖,17電力小計　　　　　　　,**,"13,382","4,206,835",
104,9,512,永靖,18綜合＆電力小計　　　　,**,"16,243","4,925,388",
104,9,512,永靖,19電燈＆綜合＆電力小計　,**,"16,837","11,101,273",
104,9,512,永靖,20臨時電燈　　　　　　　,10,0,1108,
104,9,512,永靖,21臨時電力　　　　　　　,＊,0,0,
104,9,512,永靖,22臨時用電小計　　　　　,**,0,1108,
104,9,512,永靖,23總計（含臨時用電）　　,**,"16,837","11,102,381",
104,9,512,永靖,24表燈合計　　　　　　　,**,594,"6,176,993",
104,9,512,永靖,25綜合＆電力合計　　　　,**,"16,243","4,925,388",
104,9,513,埔心,1表燈非營業用　　　　,"21,531",29,"1,702,550",
104,9,513,埔心,2表燈營業用　　　　　　,"1,637",841,"985,172",
104,9,513,埔心,3表燈小計　　　　　　　,**,870,"2,687,722",
104,9,513,埔心,4低壓綜合裝置非營業用　,＊,0,0,
104,9,513,埔心,5低壓綜合需量非營業用　,8,288,"65,985",
104,9,513,埔心,6低壓綜合非營業用電小計,**,288,"65,985",
104,9,513,埔心,7低壓綜合裝置營業用　　,＊,0,0,
104,9,513,埔心,8低壓綜合需量營業用　　,80,"4,013","836,497",
104,9,513,埔心,9低壓綜合營業用電小計　,**,"4,013","836,497",
104,9,513,埔心,10低壓綜合用電小計　　　,**,"4,301","902,482",
104,9,513,埔心,11低壓裝置電力　　　　　,564,"2,959","917,593",
104,9,513,埔心,12低壓需量電力　　　　　,206,"9,405","2,145,214",
104,9,513,埔心,13低壓電力小計　　　　　,**,"12,364","3,062,807",
104,9,513,埔心,14高壓電力　　　　　　　,43,"25,332","8,637,720",
104,9,513,埔心,15特高壓電力　　　　　　,＊,0,0,
104,9,513,埔心,16高＆特高壓電力小計　　,**,"25,332","8,637,720",
104,9,513,埔心,17電力小計　　　　　　　,**,"37,696","11,700,527",
104,9,513,埔心,18綜合＆電力小計　　　　,**,"41,997","12,603,009",
104,9,513,埔心,19電燈＆綜合＆電力小計　,**,"42,867","15,290,731",
104,9,513,埔心,20臨時電燈　　　　　　　,16,0,153,
104,9,513,埔心,21臨時電力　　　　　　　,＊,0,0,
104,9,513,埔心,22臨時用電小計　　　　　,**,0,153,
104,9,513,埔心,23總計（含臨時用電）　　,**,"42,867","15,290,884",
104,9,513,埔心,24表燈合計　　　　　　　,**,870,"2,687,875",
104,9,513,埔心,25綜合＆電力合計　　　　,**,"41,997","12,603,009",
104,9,514,溪湖,1表燈非營業用　　　　,"35,496",130,"6,255,482",
104,9,514,溪湖,2表燈營業用　　　　　　,"2,436","1,615","1,960,543",
104,9,514,溪湖,3表燈小計　　　　　　　,**,"1,745","8,216,025",
104,9,514,溪湖,4低壓綜合裝置非營業用　,＊,0,0,
104,9,514,溪湖,5低壓綜合需量非營業用　,18,883,"244,316",
104,9,514,溪湖,6低壓綜合非營業用電小計,**,883,"244,316",
104,9,514,溪湖,7低壓綜合裝置營業用　　,＊,0,0,
104,9,514,溪湖,8低壓綜合需量營業用　　,129,"5,205","1,448,004",
104,9,514,溪湖,9低壓綜合營業用電小計　,**,"5,205","1,448,004",
104,9,514,溪湖,10低壓綜合用電小計　　　,**,"6,088","1,692,320",
104,9,514,溪湖,11低壓裝置電力　　　　　,784,"3,895","1,391,196",
104,9,514,溪湖,12低壓需量電力　　　　　,178,"7,957","1,833,618",
104,9,514,溪湖,13低壓電力小計　　　　　,**,"11,852","3,224,814",
104,9,514,溪湖,14高壓電力　　　　　　　,37,"11,810","3,090,532",
104,9,514,溪湖,15特高壓電力　　　　　　,＊,0,0,
104,9,514,溪湖,16高＆特高壓電力小計　　,**,"11,810","3,090,532",
104,9,514,溪湖,17電力小計　　　　　　　,**,"23,662","6,315,346",
104,9,514,溪湖,18綜合＆電力小計　　　　,**,"29,750","8,007,666",
104,9,514,溪湖,19電燈＆綜合＆電力小計　,**,"31,495","16,223,691",
104,9,514,溪湖,20臨時電燈　　　　　　　,37,0,"2,285",
104,9,514,溪湖,21臨時電力　　　　　　　,＊,0,0,
104,9,514,溪湖,22臨時用電小計　　　　　,**,0,"2,285",
104,9,514,溪湖,23總計（含臨時用電）　　,**,"31,495","16,225,976",
104,9,514,溪湖,24表燈合計　　　　　　　,**,"1,745","8,218,310",
104,9,514,溪湖,25綜合＆電力合計　　　　,**,"29,750","8,007,666",
104,9,515,大村,1表燈非營業用　　　　,"22,728",103,"243,638",
104,9,515,大村,2表燈營業用　　　　　　,"1,373",527,"262,900",
104,9,515,大村,3表燈小計　　　　　　　,**,630,"506,538",
104,9,515,大村,4低壓綜合裝置非營業用　,＊,0,0,
104,9,515,大村,5低壓綜合需量非營業用　,8,285,"45,173",
104,9,515,大村,6低壓綜合非營業用電小計,**,285,"45,173",
104,9,515,大村,7低壓綜合裝置營業用　　,＊,0,0,
104,9,515,大村,8低壓綜合需量營業用　　,70,"3,552","826,093",
104,9,515,大村,9低壓綜合營業用電小計　,**,"3,552","826,093",
104,9,515,大村,10低壓綜合用電小計　　　,**,"3,837","871,266",
104,9,515,大村,11低壓裝置電力　　　　　,537,"3,003","1,157,932",
104,9,515,大村,12低壓需量電力　　　　　,186,"8,787","1,759,178",
104,9,515,大村,13低壓電力小計　　　　　,**,"11,790","2,917,110",
104,9,515,大村,14高壓電力　　　　　　　,52,"44,079","13,450,639",
104,9,515,大村,15特高壓電力　　　　　　,＊,"16,500","7,886,400",
104,9,515,大村,16高＆特高壓電力小計　　,**,"60,579","21,337,039",
104,9,515,大村,17電力小計　　　　　　　,**,"72,369","24,254,149",
104,9,515,大村,18綜合＆電力小計　　　　,**,"76,206","25,125,415",
104,9,515,大村,19電燈＆綜合＆電力小計　,**,"76,836","25,631,953",
104,9,515,大村,20臨時電燈　　　　　　　,24,0,0,
104,9,515,大村,21臨時電力　　　　　　　,＊,30,3440,
104,9,515,大村,22臨時用電小計　　　　　,**,30,3440,
104,9,515,大村,23總計（含臨時用電）　　,**,"76,836","25,635,393",
104,9,515,大村,24表燈合計　　　　　　　,**,630,"506,538",
104,9,515,大村,25綜合＆電力合計　　　　,**,"76,206","25,128,855",
104,9,516,埔鹽,1表燈非營業用　　　　,"22,490",30,"10,028,177",
104,9,516,埔鹽,2表燈營業用　　　　　　,"1,279",682,"3,087,094",
104,9,516,埔鹽,3表燈小計　　　　　　　,**,712,"13,115,271",
104,9,516,埔鹽,4低壓綜合裝置非營業用　,＊,0,0,
104,9,516,埔鹽,5低壓綜合需量非營業用　,＊,35,"5,059",
104,9,516,埔鹽,6低壓綜合非營業用電小計,**,35,"5,059",
104,9,516,埔鹽,7低壓綜合裝置營業用　　,＊,0,0,
104,9,516,埔鹽,8低壓綜合需量營業用　　,81,"5,112","878,094",
104,9,516,埔鹽,9低壓綜合營業用電小計　,**,"5,112","878,094",
104,9,516,埔鹽,10低壓綜合用電小計　　　,**,"5,147","883,153",
104,9,516,埔鹽,11低壓裝置電力　　　　　,"1,362","6,989","2,928,292",
104,9,516,埔鹽,12低壓需量電力　　　　　,195,"10,433","1,835,876",
104,9,516,埔鹽,13低壓電力小計　　　　　,**,"17,422","4,764,168",
104,9,516,埔鹽,14高壓電力　　　　　　　,32,"16,829","6,324,582",
104,9,516,埔鹽,15特高壓電力　　　　　　,＊,0,0,
104,9,516,埔鹽,16高＆特高壓電力小計　　,**,"16,829","6,324,582",
