年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
110,11,311,五峰,23總計（含臨時用電）　　,**,717,821924,
110,11,311,五峰,24表燈合計　　　　　　　,**,226,670150,
110,11,311,五峰,25綜合＆電力合計　　　　,**,491,151774,
110,11,312,橫山,1表燈非營業用　　　　,7745,144,2475319,
110,11,312,橫山,2表燈營業用　　　　　　,348,511,614524,
110,11,312,橫山,3表燈小計　　　　　　　,**,655,3089843,
110,11,312,橫山,4低壓綜合裝置非營業用　,*,0,0,
110,11,312,橫山,5低壓綜合需量非營業用　,6,212,58312,
110,11,312,橫山,6低壓綜合非營業用電小計,**,212,58312,
110,11,312,橫山,7低壓綜合裝置營業用　　,*,0,0,
110,11,312,橫山,8低壓綜合需量營業用　　,15,566,148913,
110,11,312,橫山,9低壓綜合營業用電小計　,**,566,148913,
110,11,312,橫山,10低壓綜合用電小計　　　,**,778,207225,
110,11,312,橫山,11低壓裝置電力　　　　　,21,363,46499,
110,11,312,橫山,12低壓需量電力　　　　　,30,766,123803,
110,11,312,橫山,13低壓電力小計　　　　　,**,1129,170302,
110,11,312,橫山,14高壓電力　　　　　　　,9,3848,812680,
110,11,312,橫山,15特高壓電力　　　　　　,*,3000,1766400,
110,11,312,橫山,16高＆特高壓電力小計　　,**,6848,2579080,
110,11,312,橫山,17電力小計　　　　　　　,**,7977,2749382,
110,11,312,橫山,18綜合＆電力小計　　　　,**,8755,2956607,
110,11,312,橫山,19電燈＆綜合＆電力小計　,**,9410,6046450,
110,11,312,橫山,20臨時電燈　　　　　　　,6,0,1234,
110,11,312,橫山,21臨時電力　　　　　　　,*,0,0,
110,11,312,橫山,22臨時用電小計　　　　　,**,0,1234,
110,11,312,橫山,23總計（含臨時用電）　　,**,9410,6047684,
110,11,312,橫山,24表燈合計　　　　　　　,**,655,3091077,
110,11,312,橫山,25綜合＆電力合計　　　　,**,8755,2956607,
110,11,313,尖石,1表燈非營業用　　　　,3612,223,714441,
110,11,313,尖石,2表燈營業用　　　　　　,140,395,246530,
110,11,313,尖石,3表燈小計　　　　　　　,**,618,960971,
110,11,313,尖石,4低壓綜合裝置非營業用　,*,0,0,
110,11,313,尖石,5低壓綜合需量非營業用　,*,205,38600,
110,11,313,尖石,6低壓綜合非營業用電小計,**,205,38600,
110,11,313,尖石,7低壓綜合裝置營業用　　,*,0,0,
110,11,313,尖石,8低壓綜合需量營業用　　,9,431,111800,
110,11,313,尖石,9低壓綜合營業用電小計　,**,431,111800,
110,11,313,尖石,10低壓綜合用電小計　　　,**,636,150400,
110,11,313,尖石,11低壓裝置電力　　　　　,*,0,0,
110,11,313,尖石,12低壓需量電力　　　　　,15,496,74120,
110,11,313,尖石,13低壓電力小計　　　　　,**,496,74120,
110,11,313,尖石,14高壓電力　　　　　　　,*,0,0,
110,11,313,尖石,15特高壓電力　　　　　　,*,0,0,
110,11,313,尖石,16高＆特高壓電力小計　　,**,0,0,
110,11,313,尖石,17電力小計　　　　　　　,**,496,74120,
110,11,313,尖石,18綜合＆電力小計　　　　,**,1132,224520,
110,11,313,尖石,19電燈＆綜合＆電力小計　,**,1750,1185491,
110,11,313,尖石,20臨時電燈　　　　　　　,*,0,0,
110,11,313,尖石,21臨時電力　　　　　　　,*,0,0,
110,11,313,尖石,22臨時用電小計　　　　　,**,0,0,
110,11,313,尖石,23總計（含臨時用電）　　,**,1750,1185491,
110,11,313,尖石,24表燈合計　　　　　　　,**,618,960971,
110,11,313,尖石,25綜合＆電力合計　　　　,**,1132,224520,
110,11,314,北埔,1表燈非營業用　　　　,5221,33,2129962,
110,11,314,北埔,2表燈營業用　　　　　　,301,320,542930,
110,11,314,北埔,3表燈小計　　　　　　　,**,353,2672892,
110,11,314,北埔,4低壓綜合裝置非營業用　,*,0,0,
110,11,314,北埔,5低壓綜合需量非營業用　,*,125,25278,
110,11,314,北埔,6低壓綜合非營業用電小計,**,125,25278,
110,11,314,北埔,7低壓綜合裝置營業用　　,*,0,0,
110,11,314,北埔,8低壓綜合需量營業用　　,8,358,76795,
110,11,314,北埔,9低壓綜合營業用電小計　,**,358,76795,
110,11,314,北埔,10低壓綜合用電小計　　　,**,483,102073,
110,11,314,北埔,11低壓裝置電力　　　　　,*,16,1359,
110,11,314,北埔,12低壓需量電力　　　　　,12,379,35776,
110,11,314,北埔,13低壓電力小計　　　　　,**,395,37135,
110,11,314,北埔,14高壓電力　　　　　　　,*,600,130760,
110,11,314,北埔,15特高壓電力　　　　　　,*,0,0,
110,11,314,北埔,16高＆特高壓電力小計　　,**,600,130760,
110,11,314,北埔,17電力小計　　　　　　　,**,995,167895,
110,11,314,北埔,18綜合＆電力小計　　　　,**,1478,269968,
110,11,314,北埔,19電燈＆綜合＆電力小計　,**,1831,2942860,
110,11,314,北埔,20臨時電燈　　　　　　　,6,0,44,
110,11,314,北埔,21臨時電力　　　　　　　,*,0,0,
110,11,314,北埔,22臨時用電小計　　　　　,**,0,44,
110,11,314,北埔,23總計（含臨時用電）　　,**,1831,2942904,
110,11,314,北埔,24表燈合計　　　　　　　,**,353,2672936,
110,11,314,北埔,25綜合＆電力合計　　　　,**,1478,269968,
110,11,315,峨眉,1表燈非營業用　　　　,3633,0,777351,
110,11,315,峨眉,2表燈營業用　　　　　　,120,177,180282,
110,11,315,峨眉,3表燈小計　　　　　　　,**,177,957633,
110,11,315,峨眉,4低壓綜合裝置非營業用　,*,0,0,
110,11,315,峨眉,5低壓綜合需量非營業用　,*,194,10625,
110,11,315,峨眉,6低壓綜合非營業用電小計,**,194,10625,
110,11,315,峨眉,7低壓綜合裝置營業用　　,*,0,0,
110,11,315,峨眉,8低壓綜合需量營業用　　,*,15,2241,
110,11,315,峨眉,9低壓綜合營業用電小計　,**,15,2241,
110,11,315,峨眉,10低壓綜合用電小計　　　,**,209,12866,
110,11,315,峨眉,11低壓裝置電力　　　　　,14,72,1579,
110,11,315,峨眉,12低壓需量電力　　　　　,9,371,47440,
110,11,315,峨眉,13低壓電力小計　　　　　,**,443,49019,
110,11,315,峨眉,14高壓電力　　　　　　　,*,800,142900,
110,11,315,峨眉,15特高壓電力　　　　　　,*,0,0,
110,11,315,峨眉,16高＆特高壓電力小計　　,**,800,142900,
110,11,315,峨眉,17電力小計　　　　　　　,**,1243,191919,
110,11,315,峨眉,18綜合＆電力小計　　　　,**,1452,204785,
110,11,315,峨眉,19電燈＆綜合＆電力小計　,**,1629,1162418,
110,11,315,峨眉,20臨時電燈　　　　　　　,*,0,0,
110,11,315,峨眉,21臨時電力　　　　　　　,*,0,0,
110,11,315,峨眉,22臨時用電小計　　　　　,**,0,0,
110,11,315,峨眉,23總計（含臨時用電）　　,**,1629,1162418,
110,11,315,峨眉,24表燈合計　　　　　　　,**,177,957633,
110,11,315,峨眉,25綜合＆電力合計　　　　,**,1452,204785,
110,11,320,中壢,1表燈非營業用　　　　,231677,3298,70760131,
110,11,320,中壢,2表燈營業用　　　　　　,17562,40393,30594731,
110,11,320,中壢,3表燈小計　　　　　　　,**,43691,101354862,
110,11,320,中壢,4低壓綜合裝置非營業用　,*,0,0,
110,11,320,中壢,5低壓綜合需量非營業用　,948,38512,5983067,
110,11,320,中壢,6低壓綜合非營業用電小計,**,38512,5983067,
110,11,320,中壢,7低壓綜合裝置營業用　　,*,117,14836,
110,11,320,中壢,8低壓綜合需量營業用　　,819,38208,8700212,
110,11,320,中壢,9低壓綜合營業用電小計　,**,38325,8715048,
110,11,320,中壢,10低壓綜合用電小計　　　,**,76837,14698115,
110,11,320,中壢,11低壓裝置電力　　　　　,89,886,86069,
110,11,320,中壢,12低壓需量電力　　　　　,552,35009,6618920,
110,11,320,中壢,13低壓電力小計　　　　　,**,35895,6704989,
110,11,320,中壢,14高壓電力　　　　　　　,464,329624,117238568,
110,11,320,中壢,15特高壓電力　　　　　　,19,209707,109579972,
110,11,320,中壢,16高＆特高壓電力小計　　,**,539331,226818540,
110,11,320,中壢,17電力小計　　　　　　　,**,575226,233523529,
110,11,320,中壢,18綜合＆電力小計　　　　,**,652063,248221644,
110,11,320,中壢,19電燈＆綜合＆電力小計　,**,695754,349576506,
110,11,320,中壢,20臨時電燈　　　　　　　,219,0,89916,
110,11,320,中壢,21臨時電力　　　　　　　,104,6946,948651,
110,11,320,中壢,22臨時用電小計　　　　　,**,6946,1038567,
110,11,320,中壢,23總計（含臨時用電）　　,**,695754,350615073,
110,11,320,中壢,24表燈合計　　　　　　　,**,43691,101444778,
110,11,320,中壢,25綜合＆電力合計　　　　,**,652063,249170295,
110,11,324,平鎮,1表燈非營業用　　　　,112800,1231,60328385,
110,11,324,平鎮,2表燈營業用　　　　　　,6701,12388,15493902,
110,11,324,平鎮,3表燈小計　　　　　　　,**,13619,75822287,
110,11,324,平鎮,4低壓綜合裝置非營業用　,*,0,0,
110,11,324,平鎮,5低壓綜合需量非營業用　,220,8958,1513258,
110,11,324,平鎮,6低壓綜合非營業用電小計,**,8958,1513258,
110,11,324,平鎮,7低壓綜合裝置營業用　　,*,0,0,
110,11,324,平鎮,8低壓綜合需量營業用　　,194,11632,3034688,
110,11,324,平鎮,9低壓綜合營業用電小計　,**,11632,3034688,
110,11,324,平鎮,10低壓綜合用電小計　　　,**,20590,4547946,
110,11,324,平鎮,11低壓裝置電力　　　　　,46,430,48484,
110,11,324,平鎮,12低壓需量電力　　　　　,347,21086,3702586,
110,11,324,平鎮,13低壓電力小計　　　　　,**,21516,3751070,
110,11,324,平鎮,14高壓電力　　　　　　　,241,177206,66778836,
110,11,324,平鎮,15特高壓電力　　　　　　,*,54450,36672196,
110,11,324,平鎮,16高＆特高壓電力小計　　,**,231656,103451032,
110,11,324,平鎮,17電力小計　　　　　　　,**,253172,107202102,
110,11,324,平鎮,18綜合＆電力小計　　　　,**,273762,111750048,
110,11,324,平鎮,19電燈＆綜合＆電力小計　,**,287381,187572335,
110,11,324,平鎮,20臨時電燈　　　　　　　,56,0,41085,
110,11,324,平鎮,21臨時電力　　　　　　　,19,737,121859,
110,11,324,平鎮,22臨時用電小計　　　　　,**,737,162944,
110,11,324,平鎮,23總計（含臨時用電）　　,**,287381,187735279,
110,11,324,平鎮,24表燈合計　　　　　　　,**,13619,75863372,
110,11,324,平鎮,25綜合＆電力合計　　　　,**,273762,111871907,
110,11,325,龍潭,1表燈非營業用　　　　,66096,925,23790831,
110,11,325,龍潭,2表燈營業用　　　　　　,4636,9478,7423566,
110,11,325,龍潭,3表燈小計　　　　　　　,**,10403,31214397,
110,11,325,龍潭,4低壓綜合裝置非營業用　,*,0,0,
110,11,325,龍潭,5低壓綜合需量非營業用　,182,7881,1305862,
110,11,325,龍潭,6低壓綜合非營業用電小計,**,7881,1305862,
110,11,325,龍潭,7低壓綜合裝置營業用　　,*,0,0,
110,11,325,龍潭,8低壓綜合需量營業用　　,203,10100,2317551,
110,11,325,龍潭,9低壓綜合營業用電小計　,**,10100,2317551,
110,11,325,龍潭,10低壓綜合用電小計　　　,**,17981,3623413,
110,11,325,龍潭,11低壓裝置電力　　　　　,70,869,156556,
110,11,325,龍潭,12低壓需量電力　　　　　,300,20926,3845600,
110,11,325,龍潭,13低壓電力小計　　　　　,**,21795,4002156,
110,11,325,龍潭,14高壓電力　　　　　　　,191,166712,67045735,
110,11,325,龍潭,15特高壓電力　　　　　　,11,223740,131121632,
110,11,325,龍潭,16高＆特高壓電力小計　　,**,390452,198167367,
110,11,325,龍潭,17電力小計　　　　　　　,**,412247,202169523,
110,11,325,龍潭,18綜合＆電力小計　　　　,**,430228,205792936,
110,11,325,龍潭,19電燈＆綜合＆電力小計　,**,440631,237007333,
110,11,325,龍潭,20臨時電燈　　　　　　　,110,0,53400,
110,11,325,龍潭,21臨時電力　　　　　　　,23,1235,131631,
110,11,325,龍潭,22臨時用電小計　　　　　,**,1235,185031,
110,11,325,龍潭,23總計（含臨時用電）　　,**,440631,237192364,
110,11,325,龍潭,24表燈合計　　　　　　　,**,10403,31267797,
110,11,325,龍潭,25綜合＆電力合計　　　　,**,430228,205924567,
110,11,326,楊梅,1表燈非營業用　　　　,93277,1366,33791573,
110,11,326,楊梅,2表燈營業用　　　　　　,4648,11903,9950124,
110,11,326,楊梅,3表燈小計　　　　　　　,**,13269,43741697,
110,11,326,楊梅,4低壓綜合裝置非營業用　,*,0,0,
110,11,326,楊梅,5低壓綜合需量非營業用　,213,8236,1239011,
110,11,326,楊梅,6低壓綜合非營業用電小計,**,8236,1239011,
110,11,326,楊梅,7低壓綜合裝置營業用　　,*,0,0,
110,11,326,楊梅,8低壓綜合需量營業用　　,211,10635,2372429,
110,11,326,楊梅,9低壓綜合營業用電小計　,**,10635,2372429,
110,11,326,楊梅,10低壓綜合用電小計　　　,**,18871,3611440,
110,11,326,楊梅,11低壓裝置電力　　　　　,45,825,99360,
110,11,326,楊梅,12低壓需量電力　　　　　,482,41548,8634603,
110,11,326,楊梅,13低壓電力小計　　　　　,**,42373,8733963,
110,11,326,楊梅,14高壓電力　　　　　　　,366,240173,87449416,
110,11,326,楊梅,15特高壓電力　　　　　　,18,109790,47986315,
110,11,326,楊梅,16高＆特高壓電力小計　　,**,349963,135435731,
110,11,326,楊梅,17電力小計　　　　　　　,**,392336,144169694,
110,11,326,楊梅,18綜合＆電力小計　　　　,**,411207,147781134,
110,11,326,楊梅,19電燈＆綜合＆電力小計　,**,424476,191522831,
110,11,326,楊梅,20臨時電燈　　　　　　　,140,0,102476,
110,11,326,楊梅,21臨時電力　　　　　　　,33,3755,621000,
110,11,326,楊梅,22臨時用電小計　　　　　,**,3755,723476,
110,11,326,楊梅,23總計（含臨時用電）　　,**,424476,192246307,
110,11,326,楊梅,24表燈合計　　　　　　　,**,13269,43844173,
110,11,326,楊梅,25綜合＆電力合計　　　　,**,411207,148402134,
110,11,327,新屋,1表燈非營業用　　　　,25594,802,12600203,
110,11,327,新屋,2表燈營業用　　　　　　,1655,3383,4815138,
110,11,327,新屋,3表燈小計　　　　　　　,**,4185,17415341,
110,11,327,新屋,4低壓綜合裝置非營業用　,*,0,0,
110,11,327,新屋,5低壓綜合需量非營業用　,35,2390,436671,
110,11,327,新屋,6低壓綜合非營業用電小計,**,2390,436671,
110,11,327,新屋,7低壓綜合裝置營業用　　,*,0,0,
110,11,327,新屋,8低壓綜合需量營業用　　,79,4628,776272,
110,11,327,新屋,9低壓綜合營業用電小計　,**,4628,776272,
110,11,327,新屋,10低壓綜合用電小計　　　,**,7018,1212943,
110,11,327,新屋,11低壓裝置電力　　　　　,34,409,74800,
110,11,327,新屋,12低壓需量電力　　　　　,241,18863,4465562,
110,11,327,新屋,13低壓電力小計　　　　　,**,19272,4540362,
110,11,327,新屋,14高壓電力　　　　　　　,112,85460,29642184,
110,11,327,新屋,15特高壓電力　　　　　　,*,42600,39178610,
110,11,327,新屋,16高＆特高壓電力小計　　,**,128060,68820794,
110,11,327,新屋,17電力小計　　　　　　　,**,147332,73361156,
110,11,327,新屋,18綜合＆電力小計　　　　,**,154350,74574099,
110,11,327,新屋,19電燈＆綜合＆電力小計　,**,158535,91989440,
110,11,327,新屋,20臨時電燈　　　　　　　,64,0,18340,
110,11,327,新屋,21臨時電力　　　　　　　,*,178,28640,
110,11,327,新屋,22臨時用電小計　　　　　,**,178,46980,
110,11,327,新屋,23總計（含臨時用電）　　,**,158535,92036420,
110,11,327,新屋,24表燈合計　　　　　　　,**,4185,17433681,
110,11,327,新屋,25綜合＆電力合計　　　　,**,154350,74602739,
110,11,328,觀音,1表燈非營業用　　　　,38415,779,9942121,
110,11,328,觀音,2表燈營業用　　　　　　,1898,3786,3806716,
110,11,328,觀音,3表燈小計　　　　　　　,**,4565,13748837,
110,11,328,觀音,4低壓綜合裝置非營業用　,*,0,0,
110,11,328,觀音,5低壓綜合需量非營業用　,52,3794,512629,
110,11,328,觀音,6低壓綜合非營業用電小計,**,3794,512629,
110,11,328,觀音,7低壓綜合裝置營業用　　,*,0,0,
110,11,328,觀音,8低壓綜合需量營業用　　,104,5962,1252817,
110,11,328,觀音,9低壓綜合營業用電小計　,**,5962,1252817,
110,11,328,觀音,10低壓綜合用電小計　　　,**,9756,1765446,
110,11,328,觀音,11低壓裝置電力　　　　　,22,138,12054,
110,11,328,觀音,12低壓需量電力　　　　　,271,22836,4358609,
110,11,328,觀音,13低壓電力小計　　　　　,**,22974,4370663,
110,11,328,觀音,14高壓電力　　　　　　　,369,359987,138396226,
110,11,328,觀音,15特高壓電力　　　　　　,14,309057,167774134,
110,11,328,觀音,16高＆特高壓電力小計　　,**,669044,306170360,
110,11,328,觀音,17電力小計　　　　　　　,**,692018,310541023,
110,11,328,觀音,18綜合＆電力小計　　　　,**,701774,312306469,
110,11,328,觀音,19電燈＆綜合＆電力小計　,**,706339,326055306,
110,11,328,觀音,20臨時電燈　　　　　　　,154,0,44083,
110,11,328,觀音,21臨時電力　　　　　　　,48,7776,684247,
110,11,328,觀音,22臨時用電小計　　　　　,**,7776,728330,
110,11,328,觀音,23總計（含臨時用電）　　,**,706339,326783636,
110,11,328,觀音,24表燈合計　　　　　　　,**,4565,13792920,
110,11,328,觀音,25綜合＆電力合計　　　　,**,701774,312990716,
110,11,330,桃園,1表燈非營業用　　　　,230309,3941,51490956,
110,11,330,桃園,2表燈營業用　　　　　　,17288,43928,25630862,
110,11,330,桃園,3表燈小計　　　　　　　,**,47869,77121818,
110,11,330,桃園,4低壓綜合裝置非營業用　,*,0,0,
110,11,330,桃園,5低壓綜合需量非營業用　,1379,56187,8872712,
110,11,330,桃園,6低壓綜合非營業用電小計,**,56187,8872712,
110,11,330,桃園,7低壓綜合裝置營業用　　,*,197,31808,
110,11,330,桃園,8低壓綜合需量營業用　　,903,42314,9884467,
110,11,330,桃園,9低壓綜合營業用電小計　,**,42511,9916275,
110,11,330,桃園,10低壓綜合用電小計　　　,**,98698,18788987,
110,11,330,桃園,11低壓裝置電力　　　　　,102,914,79510,
110,11,330,桃園,12低壓需量電力　　　　　,435,21576,4358122,
110,11,330,桃園,13低壓電力小計　　　　　,**,22490,4437632,
110,11,330,桃園,14高壓電力　　　　　　　,283,205705,68510893,
110,11,330,桃園,15特高壓電力　　　　　　,*,0,0,
110,11,330,桃園,16高＆特高壓電力小計　　,**,205705,68510893,
110,11,330,桃園,17電力小計　　　　　　　,**,228195,72948525,
110,11,330,桃園,18綜合＆電力小計　　　　,**,326893,91737512,
110,11,330,桃園,19電燈＆綜合＆電力小計　,**,374762,168859330,
110,11,330,桃園,20臨時電燈　　　　　　　,107,0,37105,
110,11,330,桃園,21臨時電力　　　　　　　,129,8342,1162065,
110,11,330,桃園,22臨時用電小計　　　　　,**,8342,1199170,
110,11,330,桃園,23總計（含臨時用電）　　,**,374762,170058500,
110,11,330,桃園,24表燈合計　　　　　　　,**,47869,77158923,
110,11,330,桃園,25綜合＆電力合計　　　　,**,326893,92899577,
110,11,333,龜山,1表燈非營業用　　　　,90464,1596,27584945,
110,11,333,龜山,2表燈營業用　　　　　　,8224,20202,18356928,
110,11,333,龜山,3表燈小計　　　　　　　,**,21798,45941873,
110,11,333,龜山,4低壓綜合裝置非營業用　,*,0,0,
110,11,333,龜山,5低壓綜合需量非營業用　,477,21458,2981441,
110,11,333,龜山,6低壓綜合非營業用電小計,**,21458,2981441,
110,11,333,龜山,7低壓綜合裝置營業用　　,*,0,0,
110,11,333,龜山,8低壓綜合需量營業用　　,399,25887,5148489,
110,11,333,龜山,9低壓綜合營業用電小計　,**,25887,5148489,
110,11,333,龜山,10低壓綜合用電小計　　　,**,47345,8129930,
110,11,333,龜山,11低壓裝置電力　　　　　,33,551,61705,
110,11,333,龜山,12低壓需量電力　　　　　,798,55884,10165055,
110,11,333,龜山,13低壓電力小計　　　　　,**,56435,10226760,
110,11,333,龜山,14高壓電力　　　　　　　,424,328755,127497702,
110,11,333,龜山,15特高壓電力　　　　　　,11,275698,157902696,
110,11,333,龜山,16高＆特高壓電力小計　　,**,604453,285400398,
110,11,333,龜山,17電力小計　　　　　　　,**,660888,295627158,
110,11,333,龜山,18綜合＆電力小計　　　　,**,708233,303757088,
110,11,333,龜山,19電燈＆綜合＆電力小計　,**,730031,349698961,
110,11,333,龜山,20臨時電燈　　　　　　　,65,0,51171,
110,11,333,龜山,21臨時電力　　　　　　　,95,6576,886256,
110,11,333,龜山,22臨時用電小計　　　　　,**,6576,937427,
110,11,333,龜山,23總計（含臨時用電）　　,**,730031,350636388,
110,11,333,龜山,24表燈合計　　　　　　　,**,21798,45993044,
110,11,333,龜山,25綜合＆電力合計　　　　,**,708233,304643344,
110,11,334,八德,1表燈非營業用　　　　,102780,1079,32041264,
110,11,334,八德,2表燈營業用　　　　　　,6658,14447,14177082,
110,11,334,八德,3表燈小計　　　　　　　,**,15526,46218346,
110,11,334,八德,4低壓綜合裝置非營業用　,*,0,0,
110,11,334,八德,5低壓綜合需量非營業用　,387,14956,2199405,
110,11,334,八德,6低壓綜合非營業用電小計,**,14956,2199405,
110,11,334,八德,7低壓綜合裝置營業用　　,*,0,0,
110,11,334,八德,8低壓綜合需量營業用　　,218,10795,2333515,
110,11,334,八德,9低壓綜合營業用電小計　,**,10795,2333515,
110,11,334,八德,10低壓綜合用電小計　　　,**,25751,4532920,
110,11,334,八德,11低壓裝置電力　　　　　,20,113,11302,
110,11,334,八德,12低壓需量電力　　　　　,587,32893,6242342,
110,11,334,八德,13低壓電力小計　　　　　,**,33006,6253644,
110,11,334,八德,14高壓電力　　　　　　　,181,101568,30746648,
110,11,334,八德,15特高壓電力　　　　　　,*,34600,19026000,
110,11,334,八德,16高＆特高壓電力小計　　,**,136168,49772648,
110,11,334,八德,17電力小計　　　　　　　,**,169174,56026292,
110,11,334,八德,18綜合＆電力小計　　　　,**,194925,60559212,
110,11,334,八德,19電燈＆綜合＆電力小計　,**,210451,106777558,
110,11,334,八德,20臨時電燈　　　　　　　,76,0,60126,
110,11,334,八德,21臨時電力　　　　　　　,49,3142,458059,
110,11,334,八德,22臨時用電小計　　　　　,**,3142,518185,
110,11,334,八德,23總計（含臨時用電）　　,**,210451,107295743,
110,11,334,八德,24表燈合計　　　　　　　,**,15526,46278472,
110,11,334,八德,25綜合＆電力合計　　　　,**,194925,61017271,
110,11,335,大溪,1表燈非營業用　　　　,52045,704,26027449,
110,11,335,大溪,2表燈營業用　　　　　　,3446,5373,6477033,
110,11,335,大溪,3表燈小計　　　　　　　,**,6077,32504482,
110,11,335,大溪,4低壓綜合裝置非營業用　,*,0,0,
110,11,335,大溪,5低壓綜合需量非營業用　,99,4711,630831,
110,11,335,大溪,6低壓綜合非營業用電小計,**,4711,630831,
110,11,335,大溪,7低壓綜合裝置營業用　　,*,0,0,
110,11,335,大溪,8低壓綜合需量營業用　　,111,7133,1678347,
110,11,335,大溪,9低壓綜合營業用電小計　,**,7133,1678347,
110,11,335,大溪,10低壓綜合用電小計　　　,**,11844,2309178,
110,11,335,大溪,11低壓裝置電力　　　　　,40,720,72426,
110,11,335,大溪,12低壓需量電力　　　　　,177,9293,1705775,
110,11,335,大溪,13低壓電力小計　　　　　,**,10013,1778201,
110,11,335,大溪,14高壓電力　　　　　　　,85,50710,16370688,
110,11,335,大溪,15特高壓電力　　　　　　,*,21150,10619800,
110,11,335,大溪,16高＆特高壓電力小計　　,**,71860,26990488,
110,11,335,大溪,17電力小計　　　　　　　,**,81873,28768689,
110,11,335,大溪,18綜合＆電力小計　　　　,**,93717,31077867,
110,11,335,大溪,19電燈＆綜合＆電力小計　,**,99794,63582349,
110,11,335,大溪,20臨時電燈　　　　　　　,63,0,38210,
110,11,335,大溪,21臨時電力　　　　　　　,16,1512,194309,
110,11,335,大溪,22臨時用電小計　　　　　,**,1512,232519,
110,11,335,大溪,23總計（含臨時用電）　　,**,99794,63814868,
110,11,335,大溪,24表燈合計　　　　　　　,**,6077,32542692,
110,11,335,大溪,25綜合＆電力合計　　　　,**,93717,31272176,
110,11,336,復興,1表燈非營業用　　　　,4715,0,1125697,
110,11,336,復興,2表燈營業用　　　　　　,335,505,392289,
110,11,336,復興,3表燈小計　　　　　　　,**,505,1517986,
110,11,336,復興,4低壓綜合裝置非營業用　,*,0,0,
110,11,336,復興,5低壓綜合需量非營業用　,8,533,64400,
110,11,336,復興,6低壓綜合非營業用電小計,**,533,64400,
110,11,336,復興,7低壓綜合裝置營業用　　,*,0,0,
110,11,336,復興,8低壓綜合需量營業用　　,*,39,18757,
110,11,336,復興,9低壓綜合營業用電小計　,**,39,18757,
110,11,336,復興,10低壓綜合用電小計　　　,**,572,83157,
110,11,336,復興,11低壓裝置電力　　　　　,*,15,3241,
110,11,336,復興,12低壓需量電力　　　　　,9,165,17080,
110,11,336,復興,13低壓電力小計　　　　　,**,180,20321,
110,11,336,復興,14高壓電力　　　　　　　,*,0,0,
110,11,336,復興,15特高壓電力　　　　　　,*,0,15991,
110,11,336,復興,16高＆特高壓電力小計　　,**,0,15991,
110,11,336,復興,17電力小計　　　　　　　,**,180,36312,
110,11,336,復興,18綜合＆電力小計　　　　,**,752,119469,
110,11,336,復興,19電燈＆綜合＆電力小計　,**,1257,1637455,
110,11,336,復興,20臨時電燈　　　　　　　,*,0,0,
110,11,336,復興,21臨時電力　　　　　　　,*,0,0,
110,11,336,復興,22臨時用電小計　　　　　,**,0,0,
110,11,336,復興,23總計（含臨時用電）　　,**,1257,1637455,
110,11,336,復興,24表燈合計　　　　　　　,**,505,1517986,
110,11,336,復興,25綜合＆電力合計　　　　,**,752,119469,
110,11,337,大園,1表燈非營業用　　　　,48221,1236,23563455,
110,11,337,大園,2表燈營業用　　　　　　,3758,7266,9123553,
110,11,337,大園,3表燈小計　　　　　　　,**,8502,32687008,
110,11,337,大園,4低壓綜合裝置非營業用　,*,0,0,
110,11,337,大園,5低壓綜合需量非營業用　,125,5815,875863,
110,11,337,大園,6低壓綜合非營業用電小計,**,5815,875863,
110,11,337,大園,7低壓綜合裝置營業用　　,*,0,0,
110,11,337,大園,8低壓綜合需量營業用　　,160,10784,2550037,
110,11,337,大園,9低壓綜合營業用電小計　,**,10784,2550037,
110,11,337,大園,10低壓綜合用電小計　　　,**,16599,3425900,
110,11,337,大園,11低壓裝置電力　　　　　,21,395,47853,
110,11,337,大園,12低壓需量電力　　　　　,257,20936,4545185,
110,11,337,大園,13低壓電力小計　　　　　,**,21331,4593038,
110,11,337,大園,14高壓電力　　　　　　　,222,154082,51575490,
110,11,337,大園,15特高壓電力　　　　　　,62,120299,50687418,
110,11,337,大園,16高＆特高壓電力小計　　,**,274381,102262908,
110,11,337,大園,17電力小計　　　　　　　,**,295712,106855946,
110,11,337,大園,18綜合＆電力小計　　　　,**,312311,110281846,
110,11,337,大園,19電燈＆綜合＆電力小計　,**,320813,142968854,
110,11,337,大園,20臨時電燈　　　　　　　,119,0,101423,
110,11,337,大園,21臨時電力　　　　　　　,58,3568,637912,
110,11,337,大園,22臨時用電小計　　　　　,**,3568,739335,
110,11,337,大園,23總計（含臨時用電）　　,**,320813,143708189,
110,11,337,大園,24表燈合計　　　　　　　,**,8502,32788431,
110,11,337,大園,25綜合＆電力合計　　　　,**,312311,110919758,
110,11,338,蘆竹,1表燈非營業用　　　　,83041,1974,34190851,
110,11,338,蘆竹,2表燈營業用　　　　　　,7210,19005,17160230,
110,11,338,蘆竹,3表燈小計　　　　　　　,**,20979,51351081,
110,11,338,蘆竹,4低壓綜合裝置非營業用　,*,0,0,
110,11,338,蘆竹,5低壓綜合需量非營業用　,471,22101,3348447,
110,11,338,蘆竹,6低壓綜合非營業用電小計,**,22101,3348447,
110,11,338,蘆竹,7低壓綜合裝置營業用　　,*,0,0,
110,11,338,蘆竹,8低壓綜合需量營業用　　,366,25190,4697594,
110,11,338,蘆竹,9低壓綜合營業用電小計　,**,25190,4697594,
