年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
109,5,238,樹林,10低壓綜合用電小計,**,"37,582","6,107,532",
109,5,238,樹林,11低壓裝置電力,56,677,"55,018",
109,5,238,樹林,12低壓需量電力,"2,071","104,884","17,642,108",
109,5,238,樹林,13低壓電力小計,**,"105,561","17,697,126",
109,5,238,樹林,14高壓電力,256,"130,094","44,847,481",
109,5,238,樹林,15特高壓電力,*,"10,900","6,104,400",
109,5,238,樹林,16高＆特高壓電力小計,**,"140,994","50,951,881",
109,5,238,樹林,17電力小計,**,"246,555","68,649,007",
109,5,238,樹林,18綜合＆電力小計,**,"284,137","74,756,539",
109,5,238,樹林,19電燈＆綜合＆電力小計,**,"301,373","117,289,176",
109,5,238,樹林,20臨時電燈,27,0,"38,579",
109,5,238,樹林,21臨時電力,14,2059,"105,247",
109,5,238,樹林,22臨時用電小計,**,2059,"143,826",
109,5,238,樹林,23總計（含臨時用電）,**,"301,373","117,433,002",
109,5,238,樹林,24表燈合計,**,"17,236","42,571,216",
109,5,238,樹林,25綜合＆電力合計,**,"284,137","74,861,786",
109,5,239,鶯歌,1表燈非營業用,"42,321",351,"12,603,011",
109,5,239,鶯歌,2表燈營業用,"3,942","5,325","5,466,239",
109,5,239,鶯歌,3表燈小計,**,"5,676","18,069,250",
109,5,239,鶯歌,4低壓綜合裝置非營業用,*,0,0,
109,5,239,鶯歌,5低壓綜合需量非營業用,168,"6,564","753,306",
109,5,239,鶯歌,6低壓綜合非營業用電小計,**,"6,564","753,306",
109,5,239,鶯歌,7低壓綜合裝置營業用,*,0,0,
109,5,239,鶯歌,8低壓綜合需量營業用,117,"4,823","932,807",
109,5,239,鶯歌,9低壓綜合營業用電小計,**,"4,823","932,807",
109,5,239,鶯歌,10低壓綜合用電小計,**,"11,387","1,686,113",
109,5,239,鶯歌,11低壓裝置電力,48,597,"32,574",
109,5,239,鶯歌,12低壓需量電力,331,"18,597","3,043,010",
109,5,239,鶯歌,13低壓電力小計,**,"19,194","3,075,584",
109,5,239,鶯歌,14高壓電力,143,"83,038","28,804,042",
109,5,239,鶯歌,15特高壓電力,*,"6,600","3,964,800",
109,5,239,鶯歌,16高＆特高壓電力小計,**,"89,638","32,768,842",
109,5,239,鶯歌,17電力小計,**,"108,832","35,844,426",
109,5,239,鶯歌,18綜合＆電力小計,**,"120,219","37,530,539",
109,5,239,鶯歌,19電燈＆綜合＆電力小計,**,"125,895","55,599,789",
109,5,239,鶯歌,20臨時電燈,30,0,"26,775",
109,5,239,鶯歌,21臨時電力,30,"1,718","238,320",
109,5,239,鶯歌,22臨時用電小計,**,"1,718","265,095",
109,5,239,鶯歌,23總計（含臨時用電）,**,"125,895","55,864,884",
109,5,239,鶯歌,24表燈合計,**,"5,676","18,096,025",
109,5,239,鶯歌,25綜合＆電力合計,**,"120,219","37,768,859",
109,5,241,三重,1表燈非營業用,"182,773","2,119","37,185,551",
109,5,241,三重,2表燈營業用,"18,632","27,674","23,062,404",
109,5,241,三重,3表燈小計,**,"29,793","60,247,955",
109,5,241,三重,4低壓綜合裝置非營業用,*,0,0,
109,5,241,三重,5低壓綜合需量非營業用,951,"33,449","4,373,140",
109,5,241,三重,6低壓綜合非營業用電小計,**,"33,449","4,373,140",
109,5,241,三重,7低壓綜合裝置營業用,*,0,0,
109,5,241,三重,8低壓綜合需量營業用,822,"32,193","6,377,086",
109,5,241,三重,9低壓綜合營業用電小計,**,"32,193","6,377,086",
109,5,241,三重,10低壓綜合用電小計,**,"65,642","10,750,226",
109,5,241,三重,11低壓裝置電力,198,"2,355","235,736",
109,5,241,三重,12低壓需量電力,"1,304","50,654","7,755,078",
109,5,241,三重,13低壓電力小計,**,"53,009","7,990,814",
109,5,241,三重,14高壓電力,176,"70,824","20,852,283",
109,5,241,三重,15特高壓電力,*,0,0,
109,5,241,三重,16高＆特高壓電力小計,**,"70,824","20,852,283",
109,5,241,三重,17電力小計,**,"123,833","28,843,097",
109,5,241,三重,18綜合＆電力小計,**,"189,475","39,593,323",
109,5,241,三重,19電燈＆綜合＆電力小計,**,"219,268","99,841,278",
109,5,241,三重,20臨時電燈,29,0,"18,592",
109,5,241,三重,21臨時電力,89,"5,435","646,751",
109,5,241,三重,22臨時用電小計,**,"5,435","665,343",
109,5,241,三重,23總計（含臨時用電）,**,"219,268","100,506,621",
109,5,241,三重,24表燈合計,**,"29,793","60,266,547",
109,5,241,三重,25綜合＆電力合計,**,"189,475","40,240,074",
109,5,242,新莊,1表燈非營業用,"176,206","2,939","55,752,711",
109,5,242,新莊,2表燈營業用,"17,966","32,363","25,229,096",
109,5,242,新莊,3表燈小計,**,"35,302","80,981,807",
109,5,242,新莊,4低壓綜合裝置非營業用,*,0,0,
109,5,242,新莊,5低壓綜合需量非營業用,"1,170","47,596","6,309,973",
109,5,242,新莊,6低壓綜合非營業用電小計,**,"47,596","6,309,973",
109,5,242,新莊,7低壓綜合裝置營業用,*,0,0,
109,5,242,新莊,8低壓綜合需量營業用,924,"39,304","8,082,206",
109,5,242,新莊,9低壓綜合營業用電小計,**,"39,304","8,082,206",
109,5,242,新莊,10低壓綜合用電小計,**,"86,900","14,392,179",
109,5,242,新莊,11低壓裝置電力,113,"2,110","304,761",
109,5,242,新莊,12低壓需量電力,"2,567","110,618","17,795,182",
109,5,242,新莊,13低壓電力小計,**,"112,728","18,099,943",
109,5,242,新莊,14高壓電力,251,"123,201","37,217,489",
109,5,242,新莊,15特高壓電力,*,"43,143","15,092,000",
109,5,242,新莊,16高＆特高壓電力小計,**,"166,344","52,309,489",
109,5,242,新莊,17電力小計,**,"279,072","70,409,432",
109,5,242,新莊,18綜合＆電力小計,**,"365,972","84,801,611",
109,5,242,新莊,19電燈＆綜合＆電力小計,**,"401,274","165,783,418",
109,5,242,新莊,20臨時電燈,31,0,"59,676",
109,5,242,新莊,21臨時電力,64,"9,472","780,097",
109,5,242,新莊,22臨時用電小計,**,"9,472","839,773",
109,5,242,新莊,23總計（含臨時用電）,**,"401,274","166,623,191",
109,5,242,新莊,24表燈合計,**,"35,302","81,041,483",
109,5,242,新莊,25綜合＆電力合計,**,"365,972","85,581,708",
109,5,243,泰山,1表燈非營業用,"34,090",390,"18,642,942",
109,5,243,泰山,2表燈營業用,"4,299","7,395","12,806,063",
109,5,243,泰山,3表燈小計,**,"7,785","31,449,005",
109,5,243,泰山,4低壓綜合裝置非營業用,*,0,0,
109,5,243,泰山,5低壓綜合需量非營業用,192,"6,512","852,573",
109,5,243,泰山,6低壓綜合非營業用電小計,**,"6,512","852,573",
109,5,243,泰山,7低壓綜合裝置營業用,*,0,0,
109,5,243,泰山,8低壓綜合需量營業用,157,"7,483","1,548,582",
109,5,243,泰山,9低壓綜合營業用電小計,**,"7,483","1,548,582",
109,5,243,泰山,10低壓綜合用電小計,**,"13,995","2,401,155",
109,5,243,泰山,11低壓裝置電力,21,266,"30,975",
109,5,243,泰山,12低壓需量電力,306,"13,202","2,071,077",
109,5,243,泰山,13低壓電力小計,**,"13,468","2,102,052",
109,5,243,泰山,14高壓電力,43,"23,588","7,694,178",
109,5,243,泰山,15特高壓電力,*,"106,220","66,160,000",
109,5,243,泰山,16高＆特高壓電力小計,**,"129,808","73,854,178",
109,5,243,泰山,17電力小計,**,"143,276","75,956,230",
109,5,243,泰山,18綜合＆電力小計,**,"157,271","78,357,385",
109,5,243,泰山,19電燈＆綜合＆電力小計,**,"165,056","109,806,390",
109,5,243,泰山,20臨時電燈,10,0,"13,951",
109,5,243,泰山,21臨時電力,10,768,"79,520",
109,5,243,泰山,22臨時用電小計,**,768,"93,471",
109,5,243,泰山,23總計（含臨時用電）,**,"165,056","109,899,861",
109,5,243,泰山,24表燈合計,**,"7,785","31,462,956",
109,5,243,泰山,25綜合＆電力合計,**,"157,271","78,436,905",
109,5,244,林口,1表燈非營業用,"61,172",535,"21,302,540",
109,5,244,林口,2表燈營業用,"5,030","10,425","12,532,192",
109,5,244,林口,3表燈小計,**,"10,960","33,834,732",
109,5,244,林口,4低壓綜合裝置非營業用,*,0,0,
109,5,244,林口,5低壓綜合需量非營業用,665,"25,583","3,365,978",
109,5,244,林口,6低壓綜合非營業用電小計,**,"25,583","3,365,978",
109,5,244,林口,7低壓綜合裝置營業用,*,0,0,
109,5,244,林口,8低壓綜合需量營業用,208,"13,812","2,656,051",
109,5,244,林口,9低壓綜合營業用電小計,**,"13,812","2,656,051",
109,5,244,林口,10低壓綜合用電小計,**,"39,395","6,022,029",
109,5,244,林口,11低壓裝置電力,33,212,"22,196",
109,5,244,林口,12低壓需量電力,192,"13,452","1,881,913",
109,5,244,林口,13低壓電力小計,**,"13,664","1,904,109",
109,5,244,林口,14高壓電力,111,"59,373","18,668,730",
109,5,244,林口,15特高壓電力,*,0,0,
109,5,244,林口,16高＆特高壓電力小計,**,"59,373","18,668,730",
109,5,244,林口,17電力小計,**,"73,037","20,572,839",
109,5,244,林口,18綜合＆電力小計,**,"112,432","26,594,868",
109,5,244,林口,19電燈＆綜合＆電力小計,**,"123,392","60,429,600",
109,5,244,林口,20臨時電燈,50,0,"35,149",
109,5,244,林口,21臨時電力,51,"3,311","339,904",
109,5,244,林口,22臨時用電小計,**,"3,311","375,053",
109,5,244,林口,23總計（含臨時用電）,**,"123,392","60,804,653",
109,5,244,林口,24表燈合計,**,"10,960","33,869,881",
109,5,244,林口,25綜合＆電力合計,**,"112,432","26,934,772",
109,5,247,蘆洲,1表燈非營業用,"79,734",870,"35,159,409",
109,5,247,蘆洲,2表燈營業用,"7,690","15,313","15,055,354",
109,5,247,蘆洲,3表燈小計,**,"16,183","50,214,763",
109,5,247,蘆洲,4低壓綜合裝置非營業用,*,0,0,
109,5,247,蘆洲,5低壓綜合需量非營業用,512,"14,798","1,989,237",
109,5,247,蘆洲,6低壓綜合非營業用電小計,**,"14,798","1,989,237",
109,5,247,蘆洲,7低壓綜合裝置營業用,*,0,0,
109,5,247,蘆洲,8低壓綜合需量營業用,286,"12,925","2,835,274",
109,5,247,蘆洲,9低壓綜合營業用電小計,**,"12,925","2,835,274",
109,5,247,蘆洲,10低壓綜合用電小計,**,"27,723","4,824,511",
109,5,247,蘆洲,11低壓裝置電力,27,329,"12,469",
109,5,247,蘆洲,12低壓需量電力,256,"8,891","1,359,407",
109,5,247,蘆洲,13低壓電力小計,**,"9,220","1,371,876",
109,5,247,蘆洲,14高壓電力,29,"11,049","2,585,846",
109,5,247,蘆洲,15特高壓電力,*,"6,500","3,248,000",
109,5,247,蘆洲,16高＆特高壓電力小計,**,"17,549","5,833,846",
109,5,247,蘆洲,17電力小計,**,"26,769","7,205,722",
109,5,247,蘆洲,18綜合＆電力小計,**,"54,492","12,030,233",
109,5,247,蘆洲,19電燈＆綜合＆電力小計,**,"70,675","62,244,996",
109,5,247,蘆洲,20臨時電燈,28,0,"34,103",
109,5,247,蘆洲,21臨時電力,7,327,"18,200",
109,5,247,蘆洲,22臨時用電小計,**,327,"52,303",
109,5,247,蘆洲,23總計（含臨時用電）,**,"70,675","62,297,299",
109,5,247,蘆洲,24表燈合計,**,"16,183","50,248,866",
109,5,247,蘆洲,25綜合＆電力合計,**,"54,492","12,048,433",
109,5,248,五股,1表燈非營業用,"39,796",1007,"1,836,703",
109,5,248,五股,2表燈營業用,"6,147","8,579","6,217,830",
109,5,248,五股,3表燈小計,**,"9,586","8,054,533",
109,5,248,五股,4低壓綜合裝置非營業用,*,0,0,
109,5,248,五股,5低壓綜合需量非營業用,310,"13,007","1,753,180",
109,5,248,五股,6低壓綜合非營業用電小計,**,"13,007","1,753,180",
109,5,248,五股,7低壓綜合裝置營業用,*,0,0,
109,5,248,五股,8低壓綜合需量營業用,349,"21,023","3,512,840",
109,5,248,五股,9低壓綜合營業用電小計,**,"21,023","3,512,840",
109,5,248,五股,10低壓綜合用電小計,**,"34,030","5,266,020",
109,5,248,五股,11低壓裝置電力,34,285,"19,577",
109,5,248,五股,12低壓需量電力,868,"61,325","11,197,435",
109,5,248,五股,13低壓電力小計,**,"61,610","11,217,012",
109,5,248,五股,14高壓電力,159,"77,312","21,252,942",
109,5,248,五股,15特高壓電力,*,"9,900","1,598,534",
109,5,248,五股,16高＆特高壓電力小計,**,"87,212","22,851,476",
109,5,248,五股,17電力小計,**,"148,822","34,068,488",
109,5,248,五股,18綜合＆電力小計,**,"182,852","39,334,508",
109,5,248,五股,19電燈＆綜合＆電力小計,**,"192,438","47,389,041",
109,5,248,五股,20臨時電燈,16,0,"2,689",
109,5,248,五股,21臨時電力,19,1167,"175,680",
109,5,248,五股,22臨時用電小計,**,1167,"178,369",
109,5,248,五股,23總計（含臨時用電）,**,"192,438","47,567,410",
109,5,248,五股,24表燈合計,**,"9,586","8,057,222",
109,5,248,五股,25綜合＆電力合計,**,"182,852","39,510,188",
109,5,249,八里,1表燈非營業用,"20,511",565,"5,103,180",
109,5,249,八里,2表燈營業用,"2,249","3,628","4,017,613",
109,5,249,八里,3表燈小計,**,"4,193","9,120,793",
109,5,249,八里,4低壓綜合裝置非營業用,*,0,0,
109,5,249,八里,5低壓綜合需量非營業用,199,"6,993","727,045",
109,5,249,八里,6低壓綜合非營業用電小計,**,"6,993","727,045",
109,5,249,八里,7低壓綜合裝置營業用,*,0,0,
109,5,249,八里,8低壓綜合需量營業用,62,"3,690","604,009",
109,5,249,八里,9低壓綜合營業用電小計,**,"3,690","604,009",
109,5,249,八里,10低壓綜合用電小計,**,"10,683","1,331,054",
109,5,249,八里,11低壓裝置電力,35,156,"19,315",
109,5,249,八里,12低壓需量電力,143,"10,065","2,081,907",
109,5,249,八里,13低壓電力小計,**,"10,221","2,101,222",
109,5,249,八里,14高壓電力,52,"42,138","11,583,768",
109,5,249,八里,15特高壓電力,*,"7,000","5,198,400",
109,5,249,八里,16高＆特高壓電力小計,**,"49,138","16,782,168",
109,5,249,八里,17電力小計,**,"59,359","18,883,390",
109,5,249,八里,18綜合＆電力小計,**,"70,042","20,214,444",
109,5,249,八里,19電燈＆綜合＆電力小計,**,"74,235","29,335,237",
109,5,249,八里,20臨時電燈,24,0,"91,767",
109,5,249,八里,21臨時電力,20,1563,"212,996",
109,5,249,八里,22臨時用電小計,**,1563,"304,763",
109,5,249,八里,23總計（含臨時用電）,**,"74,235","29,640,000",
109,5,249,八里,24表燈合計,**,"4,193","9,212,560",
109,5,249,八里,25綜合＆電力合計,**,"70,042","20,427,440",
109,5,251,淡水,1表燈非營業用,"126,753",1151,"34,285,418",
109,5,251,淡水,2表燈營業用,"6,407","14,684","9,999,985",
109,5,251,淡水,3表燈小計,**,"15,835","44,285,403",
109,5,251,淡水,4低壓綜合裝置非營業用,*,0,0,
109,5,251,淡水,5低壓綜合需量非營業用,"1,136","47,568","5,924,509",
109,5,251,淡水,6低壓綜合非營業用電小計,**,"47,568","5,924,509",
109,5,251,淡水,7低壓綜合裝置營業用,*,0,0,
109,5,251,淡水,8低壓綜合需量營業用,343,"16,716","3,690,057",
109,5,251,淡水,9低壓綜合營業用電小計,**,"16,716","3,690,057",
109,5,251,淡水,10低壓綜合用電小計,**,"64,284","9,614,566",
109,5,251,淡水,11低壓裝置電力,44,558,"141,782",
109,5,251,淡水,12低壓需量電力,198,"11,830","2,278,219",
109,5,251,淡水,13低壓電力小計,**,"12,388","2,420,001",
109,5,251,淡水,14高壓電力,141,"74,396","22,202,088",
109,5,251,淡水,15特高壓電力,*,0,0,
109,5,251,淡水,16高＆特高壓電力小計,**,"74,396","22,202,088",
109,5,251,淡水,17電力小計,**,"86,784","24,622,089",
109,5,251,淡水,18綜合＆電力小計,**,"151,068","34,236,655",
109,5,251,淡水,19電燈＆綜合＆電力小計,**,"166,903","78,522,058",
109,5,251,淡水,20臨時電燈,35,0,"18,610",
109,5,251,淡水,21臨時電力,48,"2,642","280,800",
109,5,251,淡水,22臨時用電小計,**,"2,642","299,410",
109,5,251,淡水,23總計（含臨時用電）,**,"166,903","78,821,468",
109,5,251,淡水,24表燈合計,**,"15,835","44,304,013",
109,5,251,淡水,25綜合＆電力合計,**,"151,068","34,517,455",
109,5,252,三芝,1表燈非營業用,"17,315",237,"3,609,159",
109,5,252,三芝,2表燈營業用,707,"1,072","881,621",
109,5,252,三芝,3表燈小計,**,"1,309","4,490,780",
109,5,252,三芝,4低壓綜合裝置非營業用,*,0,0,
109,5,252,三芝,5低壓綜合需量非營業用,64,"1,583","220,987",
109,5,252,三芝,6低壓綜合非營業用電小計,**,"1,583","220,987",
109,5,252,三芝,7低壓綜合裝置營業用,*,0,0,
109,5,252,三芝,8低壓綜合需量營業用,21,821,"182,155",
109,5,252,三芝,9低壓綜合營業用電小計,**,821,"182,155",
109,5,252,三芝,10低壓綜合用電小計,**,"2,404","403,142",
109,5,252,三芝,11低壓裝置電力,20,188,"27,550",
109,5,252,三芝,12低壓需量電力,37,"3,131","305,771",
109,5,252,三芝,13低壓電力小計,**,"3,319","333,321",
109,5,252,三芝,14高壓電力,25,"10,828","3,152,777",
109,5,252,三芝,15特高壓電力,*,0,0,
109,5,252,三芝,16高＆特高壓電力小計,**,"10,828","3,152,777",
109,5,252,三芝,17電力小計,**,"14,147","3,486,098",
109,5,252,三芝,18綜合＆電力小計,**,"16,551","3,889,240",
109,5,252,三芝,19電燈＆綜合＆電力小計,**,"17,860","8,380,020",
109,5,252,三芝,20臨時電燈,10,0,"6,303",
109,5,252,三芝,21臨時電力,*,70,7227,
109,5,252,三芝,22臨時用電小計,**,70,"13,530",
109,5,252,三芝,23總計（含臨時用電）,**,"17,860","8,393,550",
109,5,252,三芝,24表燈合計,**,"1,309","4,497,083",
109,5,252,三芝,25綜合＆電力合計,**,"16,551","3,896,467",
109,5,253,石門,1表燈非營業用,"4,487",0,"53,986",
109,5,253,石門,2表燈營業用,159,555,"201,969",
109,5,253,石門,3表燈小計,**,555,"255,955",
109,5,253,石門,4低壓綜合裝置非營業用,*,0,0,
109,5,253,石門,5低壓綜合需量非營業用,8,496,"49,819",
109,5,253,石門,6低壓綜合非營業用電小計,**,496,"49,819",
109,5,253,石門,7低壓綜合裝置營業用,*,0,0,
109,5,253,石門,8低壓綜合需量營業用,10,647,"97,832",
109,5,253,石門,9低壓綜合營業用電小計,**,647,"97,832",
109,5,253,石門,10低壓綜合用電小計,**,"1,143","147,651",
109,5,253,石門,11低壓裝置電力,*,35,468,
109,5,253,石門,12低壓需量電力,7,664,"200,995",
109,5,253,石門,13低壓電力小計,**,699,"201,463",
109,5,253,石門,14高壓電力,*,1561,"327,340",
109,5,253,石門,15特高壓電力,*,0,0,
109,5,253,石門,16高＆特高壓電力小計,**,1561,"327,340",
109,5,253,石門,17電力小計,**,"2,260","528,803",
109,5,253,石門,18綜合＆電力小計,**,"3,403","676,454",
109,5,253,石門,19電燈＆綜合＆電力小計,**,"3,958","932,409",
109,5,253,石門,20臨時電燈,*,0,0,
109,5,253,石門,21臨時電力,*,0,0,
109,5,253,石門,22臨時用電小計,**,0,0,
109,5,253,石門,23總計（含臨時用電）,**,"3,958","932,409",
109,5,253,石門,24表燈合計,**,555,"255,955",
109,5,253,石門,25綜合＆電力合計,**,"3,403","676,454",
109,5,260,宜蘭,1表燈非營業用,"61,681",531,"15,442,604",
109,5,260,宜蘭,2表燈營業用,"5,523","7,005","6,210,028",
109,5,260,宜蘭,3表燈小計,**,"7,536","21,652,632",
109,5,260,宜蘭,4低壓綜合裝置非營業用,*,0,0,
109,5,260,宜蘭,5低壓綜合需量非營業用,132,"4,384","663,357",
109,5,260,宜蘭,6低壓綜合非營業用電小計,**,"4,384","663,357",
109,5,260,宜蘭,7低壓綜合裝置營業用,*,0,0,
109,5,260,宜蘭,8低壓綜合需量營業用,200,"11,696","2,441,200",
109,5,260,宜蘭,9低壓綜合營業用電小計,**,"11,696","2,441,200",
109,5,260,宜蘭,10低壓綜合用電小計,**,"16,080","3,104,557",
109,5,260,宜蘭,11低壓裝置電力,104,917,"114,724",
109,5,260,宜蘭,12低壓需量電力,116,"5,275","957,972",
109,5,260,宜蘭,13低壓電力小計,**,"6,192","1,072,696",
109,5,260,宜蘭,14高壓電力,61,"33,311","10,511,880",
109,5,260,宜蘭,15特高壓電力,*,0,0,
109,5,260,宜蘭,16高＆特高壓電力小計,**,"33,311","10,511,880",
109,5,260,宜蘭,17電力小計,**,"39,503","11,584,576",
109,5,260,宜蘭,18綜合＆電力小計,**,"55,583","14,689,133",
109,5,260,宜蘭,19電燈＆綜合＆電力小計,**,"63,119","36,341,765",
109,5,260,宜蘭,20臨時電燈,101,0,"3,789",
109,5,260,宜蘭,21臨時電力,16,694,"148,798",
109,5,260,宜蘭,22臨時用電小計,**,694,"152,587",
109,5,260,宜蘭,23總計（含臨時用電）,**,"63,119","36,494,352",
109,5,260,宜蘭,24表燈合計,**,"7,536","21,656,421",
109,5,260,宜蘭,25綜合＆電力合計,**,"55,583","14,837,931",
109,5,261,頭城,1表燈非營業用,"18,951",72,"4,527,452",
109,5,261,頭城,2表燈營業用,"1,114","1,646","1,335,116",
109,5,261,頭城,3表燈小計,**,"1,718","5,862,568",
109,5,261,頭城,4低壓綜合裝置非營業用,*,0,0,
109,5,261,頭城,5低壓綜合需量非營業用,25,"1,644","232,282",
109,5,261,頭城,6低壓綜合非營業用電小計,**,"1,644","232,282",
109,5,261,頭城,7低壓綜合裝置營業用,*,0,0,
109,5,261,頭城,8低壓綜合需量營業用,36,"1,976","362,667",
109,5,261,頭城,9低壓綜合營業用電小計,**,"1,976","362,667",
109,5,261,頭城,10低壓綜合用電小計,**,"3,620","594,949",
109,5,261,頭城,11低壓裝置電力,283,"2,284","791,427",
109,5,261,頭城,12低壓需量電力,108,"4,053","794,712",
109,5,261,頭城,13低壓電力小計,**,"6,337","1,586,139",
109,5,261,頭城,14高壓電力,26,"11,965","3,842,160",
109,5,261,頭城,15特高壓電力,*,0,0,
109,5,261,頭城,16高＆特高壓電力小計,**,"11,965","3,842,160",
109,5,261,頭城,17電力小計,**,"18,302","5,428,299",
109,5,261,頭城,18綜合＆電力小計,**,"21,922","6,023,248",
109,5,261,頭城,19電燈＆綜合＆電力小計,**,"23,640","11,885,816",
109,5,261,頭城,20臨時電燈,26,0,"2,086",
109,5,261,頭城,21臨時電力,*,218,"35,654",
109,5,261,頭城,22臨時用電小計,**,218,"37,740",
109,5,261,頭城,23總計（含臨時用電）,**,"23,640","11,923,556",
109,5,261,頭城,24表燈合計,**,"1,718","5,864,654",
109,5,261,頭城,25綜合＆電力合計,**,"21,922","6,058,902",
109,5,262,礁溪,1表燈非營業用,"32,007",380,"3,917,770",
109,5,262,礁溪,2表燈營業用,"1,828","4,430","2,558,056",
109,5,262,礁溪,3表燈小計,**,"4,810","6,475,826",
109,5,262,礁溪,4低壓綜合裝置非營業用,*,0,0,
109,5,262,礁溪,5低壓綜合需量非營業用,92,"4,253","593,156",
109,5,262,礁溪,6低壓綜合非營業用電小計,**,"4,253","593,156",
109,5,262,礁溪,7低壓綜合裝置營業用,*,66,"9,172",
109,5,262,礁溪,8低壓綜合需量營業用,88,"6,218","1,360,231",
109,5,262,礁溪,9低壓綜合營業用電小計,**,"6,284","1,369,403",
109,5,262,礁溪,10低壓綜合用電小計,**,"10,537","1,962,559",
109,5,262,礁溪,11低壓裝置電力,323,"2,466","551,523",
109,5,262,礁溪,12低壓需量電力,193,"4,115","631,813",
109,5,262,礁溪,13低壓電力小計,**,"6,581","1,183,336",
109,5,262,礁溪,14高壓電力,37,"17,188","5,716,946",
109,5,262,礁溪,15特高壓電力,*,"16,000","2,912,200",
109,5,262,礁溪,16高＆特高壓電力小計,**,"33,188","8,629,146",
109,5,262,礁溪,17電力小計,**,"39,769","9,812,482",
109,5,262,礁溪,18綜合＆電力小計,**,"50,306","11,775,041",
109,5,262,礁溪,19電燈＆綜合＆電力小計,**,"55,116","18,250,867",
109,5,262,礁溪,20臨時電燈,62,0,"2,132",
109,5,262,礁溪,21臨時電力,12,428,"55,771",
109,5,262,礁溪,22臨時用電小計,**,428,"57,903",
109,5,262,礁溪,23總計（含臨時用電）,**,"55,116","18,308,770",
109,5,262,礁溪,24表燈合計,**,"4,810","6,477,958",
109,5,262,礁溪,25綜合＆電力合計,**,"50,306","11,830,812",
109,5,263,壯圍,1表燈非營業用,"14,525",213,"3,658,063",
109,5,263,壯圍,2表燈營業用,539,896,"489,324",
109,5,263,壯圍,3表燈小計,**,1109,"4,147,387",
109,5,263,壯圍,4低壓綜合裝置非營業用,*,0,0,
109,5,263,壯圍,5低壓綜合需量非營業用,19,774,"107,557",
109,5,263,壯圍,6低壓綜合非營業用電小計,**,774,"107,557",
109,5,263,壯圍,7低壓綜合裝置營業用,*,0,0,
109,5,263,壯圍,8低壓綜合需量營業用,9,352,"92,953",
109,5,263,壯圍,9低壓綜合營業用電小計,**,352,"92,953",
109,5,263,壯圍,10低壓綜合用電小計,**,"1,126","200,510",
109,5,263,壯圍,11低壓裝置電力,317,"2,484","549,709",
109,5,263,壯圍,12低壓需量電力,78,"1,544","298,587",
109,5,263,壯圍,13低壓電力小計,**,"4,028","848,296",
109,5,263,壯圍,14高壓電力,6,"2,296","766,668",
109,5,263,壯圍,15特高壓電力,*,0,0,
109,5,263,壯圍,16高＆特高壓電力小計,**,"2,296","766,668",
109,5,263,壯圍,17電力小計,**,"6,324","1,614,964",
109,5,263,壯圍,18綜合＆電力小計,**,"7,450","1,815,474",
109,5,263,壯圍,19電燈＆綜合＆電力小計,**,"8,559","5,962,861",
109,5,263,壯圍,20臨時電燈,36,0,"2,781",
109,5,263,壯圍,21臨時電力,*,55,960,
109,5,263,壯圍,22臨時用電小計,**,55,"3,741",
109,5,263,壯圍,23總計（含臨時用電）,**,"8,559","5,966,602",
109,5,263,壯圍,24表燈合計,**,1109,"4,150,168",
109,5,263,壯圍,25綜合＆電力合計,**,"7,450","1,816,434",
109,5,264,員山,1表燈非營業用,"21,024",123,"4,671,786",
109,5,264,員山,2表燈營業用,783,"1,139","958,995",
109,5,264,員山,3表燈小計,**,"1,262","5,630,781",
109,5,264,員山,4低壓綜合裝置非營業用,*,0,0,
109,5,264,員山,5低壓綜合需量非營業用,19,"1,103","125,501",
109,5,264,員山,6低壓綜合非營業用電小計,**,"1,103","125,501",
109,5,264,員山,7低壓綜合裝置營業用,*,0,0,
109,5,264,員山,8低壓綜合需量營業用,22,795,"160,110",
109,5,264,員山,9低壓綜合營業用電小計,**,795,"160,110",
109,5,264,員山,10低壓綜合用電小計,**,"1,898","285,611",
109,5,264,員山,11低壓裝置電力,84,956,"285,517",
109,5,264,員山,12低壓需量電力,135,"3,326","511,253",
109,5,264,員山,13低壓電力小計,**,"4,282","796,770",
109,5,264,員山,14高壓電力,26,"21,757","5,902,968",
109,5,264,員山,15特高壓電力,*,0,0,
109,5,264,員山,16高＆特高壓電力小計,**,"21,757","5,902,968",
109,5,264,員山,17電力小計,**,"26,039","6,699,738",
109,5,264,員山,18綜合＆電力小計,**,"27,937","6,985,349",
109,5,264,員山,19電燈＆綜合＆電力小計,**,"29,199","12,616,130",
109,5,264,員山,20臨時電燈,53,0,"3,831",
109,5,264,員山,21臨時電力,*,0,0,
109,5,264,員山,22臨時用電小計,**,0,"3,831",
109,5,264,員山,23總計（含臨時用電）,**,"29,199","12,619,961",
109,5,264,員山,24表燈合計,**,"1,262","5,634,612",
109,5,264,員山,25綜合＆電力合計,**,"27,937","6,985,349",
109,5,265,羅東,1表燈非營業用,"39,805",181,"12,948,150",
109,5,265,羅東,2表燈營業用,"4,252","5,275","5,574,989",
109,5,265,羅東,3表燈小計,**,"5,456","18,523,139",
109,5,265,羅東,4低壓綜合裝置非營業用,*,0,0,
109,5,265,羅東,5低壓綜合需量非營業用,88,"3,065","369,801",
