年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
112,12,227,雙溪,11低壓綜合營業用電小計,*,136,38588
112,12,227,雙溪,12低壓綜合用電小計,**,688,67689
112,12,227,雙溪,13低壓裝置電力,15,100,15466
112,12,227,雙溪,14低壓需量電力,8,61,5532
112,12,227,雙溪,15低壓電力小計,**,161,20998
112,12,227,雙溪,16高壓電力,*,250,66948
112,12,227,雙溪,17高壓電動車,*,0,0
112,12,227,雙溪,18特高壓電力,*,7000,2068800
112,12,227,雙溪,19高＆特高壓電力小計,*,7250,2135748
112,12,227,雙溪,20電力小計,**,7411,2156746
112,12,227,雙溪,21綜合＆電力小計,**,8099,2224435
112,12,227,雙溪,22電燈＆綜合＆電力小計,**,8485,3924421
112,12,227,雙溪,23臨時電燈,*,0,3
112,12,227,雙溪,24臨時電力,*,67,857
112,12,227,雙溪,25臨時用電小計,*,67,860
112,12,227,雙溪,26總計（含臨時用電）,**,8485,3925281
112,12,227,雙溪,27表燈合計,**,386,1699989
112,12,227,雙溪,28綜合＆電力合計,**,8099,2225292
112,12,228,貢寮,1表燈非營業用,6505,183,1634117
112,12,228,貢寮,2表燈營業用,354,641,538083
112,12,228,貢寮,3表燈小計,**,824,2172200
112,12,228,貢寮,4低壓綜合裝置非營業用,*,0,0
112,12,228,貢寮,5低壓綜合需量非營業用,23,1485,216470
112,12,228,貢寮,6低壓電動車非營業用,*,0,0
112,12,228,貢寮,7低壓綜合非營業用電小計,**,1485,216470
112,12,228,貢寮,8低壓綜合裝置營業用,*,0,0
112,12,228,貢寮,9低壓綜合需量營業用,14,872,170705
112,12,228,貢寮,10低壓電動車營業用,*,13,76
112,12,228,貢寮,11低壓綜合營業用電小計,**,885,170781
112,12,228,貢寮,12低壓綜合用電小計,**,2370,387251
112,12,228,貢寮,13低壓裝置電力,59,908,97806
112,12,228,貢寮,14低壓需量電力,24,807,254324
112,12,228,貢寮,15低壓電力小計,**,1715,352130
112,12,228,貢寮,16高壓電力,9,3795,1571140
112,12,228,貢寮,17高壓電動車,*,0,0
112,12,228,貢寮,18特高壓電力,*,0,0
112,12,228,貢寮,19高＆特高壓電力小計,**,3795,1571140
112,12,228,貢寮,20電力小計,**,5510,1923270
112,12,228,貢寮,21綜合＆電力小計,**,7880,2310521
112,12,228,貢寮,22電燈＆綜合＆電力小計,**,8704,4482721
112,12,228,貢寮,23臨時電燈,*,0,524
112,12,228,貢寮,24臨時電力,*,80,6400
112,12,228,貢寮,25臨時用電小計,*,80,6924
112,12,228,貢寮,26總計（含臨時用電）,**,8704,4489645
112,12,228,貢寮,27表燈合計,**,824,2172724
112,12,228,貢寮,28綜合＆電力合計,**,7880,2316921
112,12,231,新店,1表燈非營業用,154182,1684,43469152
112,12,231,新店,2表燈營業用,9783,24515,13003056
112,12,231,新店,3表燈小計,**,26199,56472208
112,12,231,新店,4低壓綜合裝置非營業用,*,0,0
112,12,231,新店,5低壓綜合需量非營業用,1111,40047,6100136
112,12,231,新店,6低壓電動車非營業用,*,0,0
112,12,231,新店,7低壓綜合非營業用電小計,**,40047,6100136
112,12,231,新店,8低壓綜合裝置營業用,*,0,0
112,12,231,新店,9低壓綜合需量營業用,894,42247,8386400
112,12,231,新店,10低壓電動車營業用,*,260,27240
112,12,231,新店,11低壓綜合營業用電小計,**,42507,8413640
112,12,231,新店,12低壓綜合用電小計,**,82554,14513776
112,12,231,新店,13低壓裝置電力,66,602,50721
112,12,231,新店,14低壓需量電力,574,25614,4325096
112,12,231,新店,15低壓電力小計,**,26216,4375817
112,12,231,新店,16高壓電力,163,91629,23930551
112,12,231,新店,17高壓電動車,*,1540,215000
112,12,231,新店,18特高壓電力,*,19000,9148800
112,12,231,新店,19高＆特高壓電力小計,**,112169,33294351
112,12,231,新店,20電力小計,**,138385,37670168
112,12,231,新店,21綜合＆電力小計,**,220939,52183944
112,12,231,新店,22電燈＆綜合＆電力小計,**,247138,108656152
112,12,231,新店,23臨時電燈,51,0,8785
112,12,231,新店,24臨時電力,56,3918,746769
112,12,231,新店,25臨時用電小計,**,3918,755554
112,12,231,新店,26總計（含臨時用電）,**,247138,109411706
112,12,231,新店,27表燈合計,**,26199,56480993
112,12,231,新店,28綜合＆電力合計,**,220939,52930713
112,12,232,坪林,1表燈非營業用,3630,33,659191
112,12,232,坪林,2表燈營業用,259,346,218592
112,12,232,坪林,3表燈小計,**,379,877783
112,12,232,坪林,4低壓綜合裝置非營業用,*,0,0
112,12,232,坪林,5低壓綜合需量非營業用,11,454,85262
112,12,232,坪林,6低壓電動車非營業用,*,0,0
112,12,232,坪林,7低壓綜合非營業用電小計,**,454,85262
112,12,232,坪林,8低壓綜合裝置營業用,*,0,0
112,12,232,坪林,9低壓綜合需量營業用,*,53,20087
112,12,232,坪林,10低壓電動車營業用,*,0,0
112,12,232,坪林,11低壓綜合營業用電小計,*,53,20087
112,12,232,坪林,12低壓綜合用電小計,**,507,105349
112,12,232,坪林,13低壓裝置電力,9,54,7184
112,12,232,坪林,14低壓需量電力,*,214,127003
112,12,232,坪林,15低壓電力小計,**,268,134187
112,12,232,坪林,16高壓電力,*,240,30216
112,12,232,坪林,17高壓電動車,*,0,0
112,12,232,坪林,18特高壓電力,*,8000,2102400
112,12,232,坪林,19高＆特高壓電力小計,*,8240,2132616
112,12,232,坪林,20電力小計,**,8508,2266803
112,12,232,坪林,21綜合＆電力小計,**,9015,2372152
112,12,232,坪林,22電燈＆綜合＆電力小計,**,9394,3249935
112,12,232,坪林,23臨時電燈,*,0,29
112,12,232,坪林,24臨時電力,*,0,0
112,12,232,坪林,25臨時用電小計,*,0,29
112,12,232,坪林,26總計（含臨時用電）,**,9394,3249964
112,12,232,坪林,27表燈合計,**,379,877812
112,12,232,坪林,28綜合＆電力合計,**,9015,2372152
112,12,233,烏來,1表燈非營業用,1827,190,101167
112,12,233,烏來,2表燈營業用,231,1312,360695
112,12,233,烏來,3表燈小計,**,1502,461862
112,12,233,烏來,4低壓綜合裝置非營業用,*,0,0
112,12,233,烏來,5低壓綜合需量非營業用,9,462,38120
112,12,233,烏來,6低壓電動車非營業用,*,0,0
112,12,233,烏來,7低壓綜合非營業用電小計,**,462,38120
112,12,233,烏來,8低壓綜合裝置營業用,*,0,0
112,12,233,烏來,9低壓綜合需量營業用,25,1372,356731
112,12,233,烏來,10低壓電動車營業用,*,0,0
112,12,233,烏來,11低壓綜合營業用電小計,**,1372,356731
112,12,233,烏來,12低壓綜合用電小計,**,1834,394851
112,12,233,烏來,13低壓裝置電力,12,71,12667
112,12,233,烏來,14低壓需量電力,11,249,27324
112,12,233,烏來,15低壓電力小計,**,320,39991
112,12,233,烏來,16高壓電力,*,500,100000
112,12,233,烏來,17高壓電動車,*,0,0
112,12,233,烏來,18特高壓電力,*,0,0
112,12,233,烏來,19高＆特高壓電力小計,*,500,100000
112,12,233,烏來,20電力小計,**,820,139991
112,12,233,烏來,21綜合＆電力小計,**,2654,534842
112,12,233,烏來,22電燈＆綜合＆電力小計,**,4156,996704
112,12,233,烏來,23臨時電燈,*,0,0
112,12,233,烏來,24臨時電力,*,0,0
112,12,233,烏來,25臨時用電小計,*,0,0
112,12,233,烏來,26總計（含臨時用電）,**,4156,996704
112,12,233,烏來,27表燈合計,**,1502,461862
112,12,233,烏來,28綜合＆電力合計,**,2654,534842
112,12,234,永和,1表燈非營業用,102237,1278,21178678
112,12,234,永和,2表燈營業用,7012,15013,8682379
112,12,234,永和,3表燈小計,**,16291,29861057
112,12,234,永和,4低壓綜合裝置非營業用,*,0,0
112,12,234,永和,5低壓綜合需量非營業用,587,17060,2464300
112,12,234,永和,6低壓電動車非營業用,*,0,0
112,12,234,永和,7低壓綜合非營業用電小計,**,17060,2464300
112,12,234,永和,8低壓綜合裝置營業用,*,20,2223
112,12,234,永和,9低壓綜合需量營業用,400,15107,3474286
112,12,234,永和,10低壓電動車營業用,*,0,0
112,12,234,永和,11低壓綜合營業用電小計,**,15127,3476509
112,12,234,永和,12低壓綜合用電小計,**,32187,5940809
112,12,234,永和,13低壓裝置電力,32,315,34084
112,12,234,永和,14低壓需量電力,12,136,16856
112,12,234,永和,15低壓電力小計,**,451,50940
112,12,234,永和,16高壓電力,34,18634,3816982
112,12,234,永和,17高壓電動車,*,0,0
112,12,234,永和,18特高壓電力,*,0,0
112,12,234,永和,19高＆特高壓電力小計,**,18634,3816982
112,12,234,永和,20電力小計,**,19085,3867922
112,12,234,永和,21綜合＆電力小計,**,51272,9808731
112,12,234,永和,22電燈＆綜合＆電力小計,**,67563,39669788
112,12,234,永和,23臨時電燈,21,0,5306
112,12,234,永和,24臨時電力,17,1644,264840
112,12,234,永和,25臨時用電小計,**,1644,270146
112,12,234,永和,26總計（含臨時用電）,**,67563,39939934
112,12,234,永和,27表燈合計,**,16291,29866363
112,12,234,永和,28綜合＆電力合計,**,51272,10073571
112,12,235,中和,1表燈非營業用,194206,1758,74406701
112,12,235,中和,2表燈營業用,18273,38026,33735398
112,12,235,中和,3表燈小計,**,39784,108142099
112,12,235,中和,4低壓綜合裝置非營業用,*,0,0
112,12,235,中和,5低壓綜合需量非營業用,1087,37159,5481486
112,12,235,中和,6低壓電動車非營業用,*,17,0
112,12,235,中和,7低壓綜合非營業用電小計,**,37176,5481486
112,12,235,中和,8低壓綜合裝置營業用,*,55,14713
112,12,235,中和,9低壓綜合需量營業用,1073,51193,11432514
112,12,235,中和,10低壓電動車營業用,*,340,0
112,12,235,中和,11低壓綜合營業用電小計,**,51588,11447227
112,12,235,中和,12低壓綜合用電小計,**,88764,16928713
112,12,235,中和,13低壓裝置電力,31,294,32035
112,12,235,中和,14低壓需量電力,1200,71563,12866412
112,12,235,中和,15低壓電力小計,**,71857,12898447
112,12,235,中和,16高壓電力,139,96227,26949023
112,12,235,中和,17高壓電動車,*,600,45040
112,12,235,中和,18特高壓電力,*,32106,14469263
112,12,235,中和,19高＆特高壓電力小計,**,128933,41463326
112,12,235,中和,20電力小計,**,200790,54361773
112,12,235,中和,21綜合＆電力小計,**,289554,71290486
112,12,235,中和,22電燈＆綜合＆電力小計,**,329338,179432585
112,12,235,中和,23臨時電燈,21,0,51048
112,12,235,中和,24臨時電力,70,4439,695262
112,12,235,中和,25臨時用電小計,**,4439,746310
112,12,235,中和,26總計（含臨時用電）,**,329338,180178895
112,12,235,中和,27表燈合計,**,39784,108193147
112,12,235,中和,28綜合＆電力合計,**,289554,71985748
112,12,236,土城,1表燈非營業用,101076,994,29008571
112,12,236,土城,2表燈營業用,8339,18014,10921043
112,12,236,土城,3表燈小計,**,19008,39929614
112,12,236,土城,4低壓綜合裝置非營業用,*,0,0
112,12,236,土城,5低壓綜合需量非營業用,677,24784,3465268
112,12,236,土城,6低壓電動車非營業用,*,0,0
112,12,236,土城,7低壓綜合非營業用電小計,**,24784,3465268
112,12,236,土城,8低壓綜合裝置營業用,*,0,0
112,12,236,土城,9低壓綜合需量營業用,465,19216,4159864
112,12,236,土城,10低壓電動車營業用,*,520,37120
112,12,236,土城,11低壓綜合營業用電小計,**,19736,4196984
112,12,236,土城,12低壓綜合用電小計,**,44520,7662252
112,12,236,土城,13低壓裝置電力,29,539,37839
112,12,236,土城,14低壓需量電力,1011,50720,8715534
112,12,236,土城,15低壓電力小計,**,51259,8753373
112,12,236,土城,16高壓電力,217,107162,27328883
112,12,236,土城,17高壓電動車,*,2340,176800
112,12,236,土城,18特高壓電力,*,12300,6763400
112,12,236,土城,19高＆特高壓電力小計,**,121802,34269083
112,12,236,土城,20電力小計,**,173061,43022456
112,12,236,土城,21綜合＆電力小計,**,217581,50684708
112,12,236,土城,22電燈＆綜合＆電力小計,**,236589,90614322
112,12,236,土城,23臨時電燈,23,0,5199
112,12,236,土城,24臨時電力,87,6250,855503
112,12,236,土城,25臨時用電小計,**,6250,860702
112,12,236,土城,26總計（含臨時用電）,**,236589,91475024
112,12,236,土城,27表燈合計,**,19008,39934813
112,12,236,土城,28綜合＆電力合計,**,217581,51540211
112,12,237,三峽,1表燈非營業用,57968,890,18279009
112,12,237,三峽,2表燈營業用,4938,10664,7527393
112,12,237,三峽,3表燈小計,**,11554,25806402
112,12,237,三峽,4低壓綜合裝置非營業用,*,0,0
112,12,237,三峽,5低壓綜合需量非營業用,405,14355,1906236
112,12,237,三峽,6低壓電動車非營業用,*,0,0
112,12,237,三峽,7低壓綜合非營業用電小計,**,14355,1906236
112,12,237,三峽,8低壓綜合裝置營業用,*,0,0
112,12,237,三峽,9低壓綜合需量營業用,154,8588,1973488
112,12,237,三峽,10低壓電動車營業用,*,0,0
112,12,237,三峽,11低壓綜合營業用電小計,**,8588,1973488
112,12,237,三峽,12低壓綜合用電小計,**,22943,3879724
112,12,237,三峽,13低壓裝置電力,49,196,20857
112,12,237,三峽,14低壓需量電力,170,10536,1804092
112,12,237,三峽,15低壓電力小計,**,10732,1824949
112,12,237,三峽,16高壓電力,95,50017,12845916
112,12,237,三峽,17高壓電動車,*,1200,27200
112,12,237,三峽,18特高壓電力,*,12790,3679800
112,12,237,三峽,19高＆特高壓電力小計,**,64007,16552916
112,12,237,三峽,20電力小計,**,74739,18377865
112,12,237,三峽,21綜合＆電力小計,**,97682,22257589
112,12,237,三峽,22電燈＆綜合＆電力小計,**,109236,48063991
112,12,237,三峽,23臨時電燈,14,0,8773
112,12,237,三峽,24臨時電力,24,1321,147977
112,12,237,三峽,25臨時用電小計,**,1321,156750
112,12,237,三峽,26總計（含臨時用電）,**,109236,48220741
112,12,237,三峽,27表燈合計,**,11554,25815175
112,12,237,三峽,28綜合＆電力合計,**,97682,22405566
112,12,238,樹林,1表燈非營業用,75642,723,22345887
112,12,238,樹林,2表燈營業用,10630,19521,17882008
112,12,238,樹林,3表燈小計,**,20244,40227895
112,12,238,樹林,4低壓綜合裝置非營業用,*,0,0
112,12,238,樹林,5低壓綜合需量非營業用,459,16516,2260820
112,12,238,樹林,6低壓電動車非營業用,*,0,0
112,12,238,樹林,7低壓綜合非營業用電小計,**,16516,2260820
112,12,238,樹林,8低壓綜合裝置營業用,*,0,0
112,12,238,樹林,9低壓綜合需量營業用,544,23974,4464165
112,12,238,樹林,10低壓電動車營業用,*,0,0
112,12,238,樹林,11低壓綜合營業用電小計,**,23974,4464165
112,12,238,樹林,12低壓綜合用電小計,**,40490,6724985
112,12,238,樹林,13低壓裝置電力,51,628,51617
112,12,238,樹林,14低壓需量電力,2110,108980,17245087
112,12,238,樹林,15低壓電力小計,**,109608,17296704
112,12,238,樹林,16高壓電力,253,133093,37548868
112,12,238,樹林,17高壓電動車,*,0,0
112,12,238,樹林,18特高壓電力,*,43600,22551600
112,12,238,樹林,19高＆特高壓電力小計,**,176693,60100468
112,12,238,樹林,20電力小計,**,286301,77397172
112,12,238,樹林,21綜合＆電力小計,**,326791,84122157
112,12,238,樹林,22電燈＆綜合＆電力小計,**,347035,124350052
112,12,238,樹林,23臨時電燈,34,0,14271
112,12,238,樹林,24臨時電力,21,854,130029
112,12,238,樹林,25臨時用電小計,**,854,144300
112,12,238,樹林,26總計（含臨時用電）,**,347035,124494352
112,12,238,樹林,27表燈合計,**,20244,40242166
112,12,238,樹林,28綜合＆電力合計,**,326791,84252186
112,12,239,鶯歌,1表燈非營業用,45240,487,10393935
112,12,239,鶯歌,2表燈營業用,4048,6774,5327294
112,12,239,鶯歌,3表燈小計,**,7261,15721229
112,12,239,鶯歌,4低壓綜合裝置非營業用,*,0,0
112,12,239,鶯歌,5低壓綜合需量非營業用,213,8280,1125452
112,12,239,鶯歌,6低壓電動車非營業用,*,0,0
112,12,239,鶯歌,7低壓綜合非營業用電小計,**,8280,1125452
112,12,239,鶯歌,8低壓綜合裝置營業用,*,0,0
112,12,239,鶯歌,9低壓綜合需量營業用,149,6843,1251973
112,12,239,鶯歌,10低壓電動車營業用,*,0,0
112,12,239,鶯歌,11低壓綜合營業用電小計,**,6843,1251973
112,12,239,鶯歌,12低壓綜合用電小計,**,15123,2377425
112,12,239,鶯歌,13低壓裝置電力,43,551,26169
112,12,239,鶯歌,14低壓需量電力,343,19218,2751067
112,12,239,鶯歌,15低壓電力小計,**,19769,2777236
112,12,239,鶯歌,16高壓電力,138,80561,25527776
112,12,239,鶯歌,17高壓電動車,*,0,0
112,12,239,鶯歌,18特高壓電力,*,8650,5791800
112,12,239,鶯歌,19高＆特高壓電力小計,**,89211,31319576
112,12,239,鶯歌,20電力小計,**,108980,34096812
112,12,239,鶯歌,21綜合＆電力小計,**,124103,36474237
112,12,239,鶯歌,22電燈＆綜合＆電力小計,**,131364,52195466
112,12,239,鶯歌,23臨時電燈,25,0,20190
112,12,239,鶯歌,24臨時電力,34,1882,197537
112,12,239,鶯歌,25臨時用電小計,**,1882,217727
112,12,239,鶯歌,26總計（含臨時用電）,**,131364,52413193
112,12,239,鶯歌,27表燈合計,**,7261,15741419
112,12,239,鶯歌,28綜合＆電力合計,**,124103,36671774
112,12,241,三重,1表燈非營業用,190478,2482,72771997
112,12,241,三重,2表燈營業用,18682,32193,23943233
112,12,241,三重,3表燈小計,**,34675,96715230
112,12,241,三重,4低壓綜合裝置非營業用,*,0,0
112,12,241,三重,5低壓綜合需量非營業用,1076,39200,5237183
112,12,241,三重,6低壓電動車非營業用,*,15,80
112,12,241,三重,7低壓綜合非營業用電小計,**,39215,5237263
112,12,241,三重,8低壓綜合裝置營業用,*,0,0
112,12,241,三重,9低壓綜合需量營業用,853,34553,7239437
112,12,241,三重,10低壓電動車營業用,*,0,0
112,12,241,三重,11低壓綜合營業用電小計,**,34553,7239437
112,12,241,三重,12低壓綜合用電小計,**,73768,12476700
112,12,241,三重,13低壓裝置電力,174,2065,218981
112,12,241,三重,14低壓需量電力,1272,48342,7514067
112,12,241,三重,15低壓電力小計,**,50407,7733048
112,12,241,三重,16高壓電力,165,71631,15623358
112,12,241,三重,17高壓電動車,*,0,0
112,12,241,三重,18特高壓電力,*,0,0
112,12,241,三重,19高＆特高壓電力小計,**,71631,15623358
112,12,241,三重,20電力小計,**,122038,23356406
112,12,241,三重,21綜合＆電力小計,**,195806,35833106
112,12,241,三重,22電燈＆綜合＆電力小計,**,230481,132548336
112,12,241,三重,23臨時電燈,39,0,56094
112,12,241,三重,24臨時電力,128,9569,1053379
112,12,241,三重,25臨時用電小計,**,9569,1109473
112,12,241,三重,26總計（含臨時用電）,**,230481,133657809
112,12,241,三重,27表燈合計,**,34675,96771324
112,12,241,三重,28綜合＆電力合計,**,195806,36886485
112,12,242,新莊,1表燈非營業用,179553,3238,50876011
112,12,242,新莊,2表燈營業用,17132,37496,25196508
112,12,242,新莊,3表燈小計,**,40734,76072519
112,12,242,新莊,4低壓綜合裝置非營業用,*,0,0
112,12,242,新莊,5低壓綜合需量非營業用,1254,49671,7545596
112,12,242,新莊,6低壓電動車非營業用,*,99,320
112,12,242,新莊,7低壓綜合非營業用電小計,**,49770,7545916
112,12,242,新莊,8低壓綜合裝置營業用,*,0,0
112,12,242,新莊,9低壓綜合需量營業用,1037,43391,8367500
112,12,242,新莊,10低壓電動車營業用,*,899,65120
112,12,242,新莊,11低壓綜合營業用電小計,**,44290,8432620
112,12,242,新莊,12低壓綜合用電小計,**,94060,15978536
112,12,242,新莊,13低壓裝置電力,104,1910,280947
112,12,242,新莊,14低壓需量電力,2565,105710,16865892
112,12,242,新莊,15低壓電力小計,**,107620,17146839
112,12,242,新莊,16高壓電力,230,127598,30421490
112,12,242,新莊,17高壓電動車,*,480,1140
112,12,242,新莊,18特高壓電力,*,43713,15241200
112,12,242,新莊,19高＆特高壓電力小計,**,171791,45663830
112,12,242,新莊,20電力小計,**,279411,62810669
112,12,242,新莊,21綜合＆電力小計,**,373471,78789205
112,12,242,新莊,22電燈＆綜合＆電力小計,**,414205,154861724
112,12,242,新莊,23臨時電燈,47,0,100722
112,12,242,新莊,24臨時電力,75,5595,640160
112,12,242,新莊,25臨時用電小計,**,5595,740882
112,12,242,新莊,26總計（含臨時用電）,**,414205,155602606
112,12,242,新莊,27表燈合計,**,40734,76173241
112,12,242,新莊,28綜合＆電力合計,**,373471,79429365
112,12,243,泰山,1表燈非營業用,35100,456,1823451
112,12,243,泰山,2表燈營業用,3594,6945,2945094
112,12,243,泰山,3表燈小計,**,7401,4768545
112,12,243,泰山,4低壓綜合裝置非營業用,*,0,0
112,12,243,泰山,5低壓綜合需量非營業用,209,6972,921962
112,12,243,泰山,6低壓電動車非營業用,*,0,0
112,12,243,泰山,7低壓綜合非營業用電小計,**,6972,921962
112,12,243,泰山,8低壓綜合裝置營業用,*,0,0
112,12,243,泰山,9低壓綜合需量營業用,140,6032,1358792
112,12,243,泰山,10低壓電動車營業用,*,0,0
112,12,243,泰山,11低壓綜合營業用電小計,**,6032,1358792
112,12,243,泰山,12低壓綜合用電小計,**,13004,2280754
112,12,243,泰山,13低壓裝置電力,19,224,28510
112,12,243,泰山,14低壓需量電力,296,11908,1891474
112,12,243,泰山,15低壓電力小計,**,12132,1919984
112,12,243,泰山,16高壓電力,41,23768,6061024
112,12,243,泰山,17高壓電動車,*,601,71700
112,12,243,泰山,18特高壓電力,*,123400,72101060
112,12,243,泰山,19高＆特高壓電力小計,**,147769,78233784
112,12,243,泰山,20電力小計,**,159901,80153768
112,12,243,泰山,21綜合＆電力小計,**,172905,82434522
112,12,243,泰山,22電燈＆綜合＆電力小計,**,180306,87203067
112,12,243,泰山,23臨時電燈,20,0,128
112,12,243,泰山,24臨時電力,35,3349,357760
112,12,243,泰山,25臨時用電小計,**,3349,357888
112,12,243,泰山,26總計（含臨時用電）,**,180306,87560955
112,12,243,泰山,27表燈合計,**,7401,4768673
112,12,243,泰山,28綜合＆電力合計,**,172905,82792282
112,12,244,林口,1表燈非營業用,65575,715,20981870
112,12,244,林口,2表燈營業用,5559,13330,8144736
112,12,244,林口,3表燈小計,**,14045,29126606
112,12,244,林口,4低壓綜合裝置非營業用,*,0,0
112,12,244,林口,5低壓綜合需量非營業用,766,30174,4247931
112,12,244,林口,6低壓電動車非營業用,*,49,2720
112,12,244,林口,7低壓綜合非營業用電小計,**,30223,4250651
112,12,244,林口,8低壓綜合裝置營業用,*,0,0
112,12,244,林口,9低壓綜合需量營業用,259,16589,3420034
112,12,244,林口,10低壓電動車營業用,*,355,2640
112,12,244,林口,11低壓綜合營業用電小計,**,16944,3422674
112,12,244,林口,12低壓綜合用電小計,**,47167,7673325
112,12,244,林口,13低壓裝置電力,32,202,17846
112,12,244,林口,14低壓需量電力,193,13773,2131099
112,12,244,林口,15低壓電力小計,**,13975,2148945
112,12,244,林口,16高壓電力,113,59364,15022395
112,12,244,林口,17高壓電動車,*,600,76300
112,12,244,林口,18特高壓電力,*,0,0
112,12,244,林口,19高＆特高壓電力小計,**,59964,15098695
112,12,244,林口,20電力小計,**,73939,17247640
112,12,244,林口,21綜合＆電力小計,**,121106,24920965
112,12,244,林口,22電燈＆綜合＆電力小計,**,135151,54047571
112,12,244,林口,23臨時電燈,78,0,65070
112,12,244,林口,24臨時電力,74,5037,530915
112,12,244,林口,25臨時用電小計,**,5037,595985
112,12,244,林口,26總計（含臨時用電）,**,135151,54643556
112,12,244,林口,27表燈合計,**,14045,29191676
112,12,244,林口,28綜合＆電力合計,**,121106,25451880
112,12,247,蘆洲,1表燈非營業用,80841,987,16249413
112,12,247,蘆洲,2表燈營業用,7736,18246,9762259
112,12,247,蘆洲,3表燈小計,**,19233,26011672
112,12,247,蘆洲,4低壓綜合裝置非營業用,*,0,0
112,12,247,蘆洲,5低壓綜合需量非營業用,536,14029,1932671
112,12,247,蘆洲,6低壓電動車非營業用,*,0,0
112,12,247,蘆洲,7低壓綜合非營業用電小計,**,14029,1932671
112,12,247,蘆洲,8低壓綜合裝置營業用,*,0,0
112,12,247,蘆洲,9低壓綜合需量營業用,286,12144,2963385
112,12,247,蘆洲,10低壓電動車營業用,*,0,0
112,12,247,蘆洲,11低壓綜合營業用電小計,**,12144,2963385
112,12,247,蘆洲,12低壓綜合用電小計,**,26173,4896056
112,12,247,蘆洲,13低壓裝置電力,25,260,14522
112,12,247,蘆洲,14低壓需量電力,251,9110,1194464
112,12,247,蘆洲,15低壓電力小計,**,9370,1208986
112,12,247,蘆洲,16高壓電力,30,12947,2188796
112,12,247,蘆洲,17高壓電動車,*,1650,175200
112,12,247,蘆洲,18特高壓電力,*,6254,2740800
112,12,247,蘆洲,19高＆特高壓電力小計,**,20851,5104796
112,12,247,蘆洲,20電力小計,**,30221,6313782
112,12,247,蘆洲,21綜合＆電力小計,**,56394,11209838
112,12,247,蘆洲,22電燈＆綜合＆電力小計,**,75627,37221510
112,12,247,蘆洲,23臨時電燈,22,0,22464
112,12,247,蘆洲,24臨時電力,10,544,33560
112,12,247,蘆洲,25臨時用電小計,**,544,56024
112,12,247,蘆洲,26總計（含臨時用電）,**,75627,37277534
112,12,247,蘆洲,27表燈合計,**,19233,26034136
112,12,247,蘆洲,28綜合＆電力合計,**,56394,11243398
112,12,248,五股,1表燈非營業用,45308,1179,24156232
112,12,248,五股,2表燈營業用,6892,12075,17793298
112,12,248,五股,3表燈小計,**,13254,41949530
112,12,248,五股,4低壓綜合裝置非營業用,*,0,0
112,12,248,五股,5低壓綜合需量非營業用,359,15290,2072684
112,12,248,五股,6低壓電動車非營業用,*,0,0
112,12,248,五股,7低壓綜合非營業用電小計,**,15290,2072684
112,12,248,五股,8低壓綜合裝置營業用,*,0,0
112,12,248,五股,9低壓綜合需量營業用,413,23999,4739616
112,12,248,五股,10低壓電動車營業用,*,0,0
112,12,248,五股,11低壓綜合營業用電小計,**,23999,4739616
112,12,248,五股,12低壓綜合用電小計,**,39289,6812300
112,12,248,五股,13低壓裝置電力,32,211,15451
112,12,248,五股,14低壓需量電力,931,62970,11515642
112,12,248,五股,15低壓電力小計,**,63181,11531093
112,12,248,五股,16高壓電力,165,77787,18409041
112,12,248,五股,17高壓電動車,*,900,182500
112,12,248,五股,18特高壓電力,*,9900,4704000
112,12,248,五股,19高＆特高壓電力小計,**,88587,23295541
112,12,248,五股,20電力小計,**,151768,34826634
112,12,248,五股,21綜合＆電力小計,**,191057,41638934
112,12,248,五股,22電燈＆綜合＆電力小計,**,204311,83588464
112,12,248,五股,23臨時電燈,17,0,55212
112,12,248,五股,24臨時電力,32,1821,215408
112,12,248,五股,25臨時用電小計,**,1821,270620
112,12,248,五股,26總計（含臨時用電）,**,204311,83859084
112,12,248,五股,27表燈合計,**,13254,42004742
112,12,248,五股,28綜合＆電力合計,**,191057,41854342
112,12,249,八里,1表燈非營業用,23052,560,7058906
112,12,249,八里,2表燈營業用,2529,4477,5054970
112,12,249,八里,3表燈小計,**,5037,12113876
112,12,249,八里,4低壓綜合裝置非營業用,*,0,0
112,12,249,八里,5低壓綜合需量非營業用,230,8394,968248
112,12,249,八里,6低壓電動車非營業用,*,0,0
112,12,249,八里,7低壓綜合非營業用電小計,**,8394,968248
112,12,249,八里,8低壓綜合裝置營業用,*,0,0
112,12,249,八里,9低壓綜合需量營業用,74,4484,958848
112,12,249,八里,10低壓電動車營業用,*,0,0
112,12,249,八里,11低壓綜合營業用電小計,**,4484,958848
112,12,249,八里,12低壓綜合用電小計,**,12878,1927096
112,12,249,八里,13低壓裝置電力,32,119,21667
112,12,249,八里,14低壓需量電力,149,10594,2113514
112,12,249,八里,15低壓電力小計,**,10713,2135181
112,12,249,八里,16高壓電力,57,43654,14842372
112,12,249,八里,17高壓電動車,*,0,0
112,12,249,八里,18特高壓電力,*,7000,2395200
112,12,249,八里,19高＆特高壓電力小計,**,50654,17237572
112,12,249,八里,20電力小計,**,61367,19372753
112,12,249,八里,21綜合＆電力小計,**,74245,21299849
112,12,249,八里,22電燈＆綜合＆電力小計,**,79282,33413725
112,12,249,八里,23臨時電燈,18,0,21313
